en,de,position,score,rel_score,ratio_score,index,correctness,freqs
grain,getreidesorten,8,0.5717995703144307,0.1846455884616864,0.7559035360072475,6518,no,179534
handball,handballverbandes,9,0.7089686350727887,0.0867426193847245,0.8909873161918987,5715,no,4798
rankings,weltranglisten,5,0.6882688090471294,0.1172135282649345,0.8544803246014281,6553,no,151086
demo,longplayer,4,0.6675609933079913,0.1153271239131186,0.8526901591986394,6296,no,128035
armstrong,mitchell,6,0.6370147969068076,0.1834195912309764,0.776436002826136,5749,no,1876
reviewing,kommentiere,9,0.5555485197566441,0.0535454018824983,0.9120900735006492,6799,no,130540
crazy,lustig,7,0.58876024896766,0.1310571612571207,0.8179299925293625,5839,no,425394
mediation,schiedsgerichts,5,0.6911829080836052,0.0369919587348799,0.9491990723375228,6164,no,66004
herzegovina,herzegowina,0,0.8558786931507797,0.0,1.0,5561,yes,93
inland,küstengebiete,8,0.6871033746114195,0.0371433514241799,0.9487145055836204,6930,no,46861
acceptance,anerkenntnis,3,0.6462626855717646,0.0786723737314095,0.8914766602583252,6790,no,215467
zones,areale,8,0.564848507761267,0.2117660306149047,0.727321573122121,6996,no,131092
dylan,dylan,0,0.7572988403866143,0.0,1.0,6942,yes,8805
listen,zuhört,8,0.6416979296881868,0.1481767679275314,0.8124047163748739,6016,no,625063
goalkeeper,defensivspieler,7,0.792476689286943,0.0398710049961642,0.9520981372688192,5609,no,19782
collecting,sammeln,0,0.7302221231295787,0.0,1.0,6846,yes,194650
palmer,cooper,8,0.6318328093302795,0.1415885684694138,0.8169321762578904,5566,no,1913
optional,optionale,1,0.7771197093833471,0.0171557017200465,0.9784008147800848,5632,yes,166075
transformed,umgewandelt,2,0.5993669063499549,0.0412282835685022,0.9356406600965108,6834,yes,159284
collapse,zusammenbruch,2,0.726744222575077,0.002268887932779,0.996887726845957,5550,yes,175909
hearts,herzens,4,0.4832174644745676,0.1618397106749201,0.7491079598681856,6230,yes,273272
receiver,receive,2,0.567540146679379,0.2020310594477157,0.7374758075156592,6284,no,169656
colleagues,arbeitskollegen,7,0.56497393288393,0.2152711462573001,0.7240980404589845,6549,yes,315784
psychological,psychologisch,3,0.7775553850856287,0.0707089968522537,0.916642737384874,5423,no,257412
consequence,konsequenz,0,0.677925044310726,0.0,1.0,6680,yes,216076
cyclists,radfahrer,1,0.6971364963724461,0.0070635661557504,0.9899693758469844,5786,yes,51139
comprises,gehören,5,0.6615245303685617,0.1541020424796975,0.8110629942553785,6029,no,105542
armenia,armenien,0,0.8655387506001729,0.0,1.0,5589,yes,645
nigerian,liberianischen,9,0.663394565903576,0.1256931922093818,0.840710756291585,6051,no,2582
roller,stahlachterbahn,5,0.5359333509572529,0.0515431443484238,0.9122634781811912,6856,no,79654
handling,handhabbarkeit,4,0.5397056102327185,0.1283405223626641,0.8078867370071334,5685,no,350785
smoke,brennenden,5,0.6322831180695054,0.09486577268962,0.8695373479968008,6508,no,396488
altitude,höhenlage,5,0.6702410254918261,0.0532269676391964,0.9264280270246084,5419,no,72951
dimensional,zweidimensionale,2,0.8057199906157497,0.0145811932381452,0.982224585889733,5876,no,44327
bigger,kleiner,6,0.5770493461800803,0.1130267027197944,0.8362112365731537,6100,no,606587
prepare,vorbereiten,1,0.7986049875027471,0.0123106993398726,0.98481876779594,6047,yes,566980
slaves,versklaven,2,0.7653441730782142,0.1333954507207413,0.851574975456316,5450,no,103015
eve,heiligabend,8,0.5486647441030006,0.0890366944042486,0.8603787148219887,5506,no,78079
genres,musikstilen,5,0.7403976965954169,0.1045822756446928,0.8762310598114689,6922,no,63598
claire,anne,4,0.6839847301087294,0.145131310696209,0.824956575975409,6939,no,3036
reveal,verrät,8,0.6418746734027521,0.0790231082156656,0.8903823673333292,6067,no,308012
stability,instabilitäten,4,0.721657184400692,0.1434964110293446,0.8341376470174435,6370,no,288878
temporarily,vorübergehen,7,0.622359916959502,0.2216181387819055,0.7374124394890562,5667,no,117242
dominican,dominikanischer,3,0.7365406927223654,0.0951908682170936,0.8855509725883511,5429,no,1754
bet,gewettet,2,0.4616930879217349,0.1041543182820418,0.8159321450622095,6970,no,398333
proceedings,gerichtsverfahren,2,0.5573722413682078,0.0041270128139473,0.9926500119399828,5722,no,172239
aboriginal,noongar,5,0.6371544051778397,0.1870485147613363,0.7730552631685168,6554,no,28782
agenda,meinungsbildung,6,0.6152008126711943,0.12104900926367,0.8355870444279997,6574,no,282725
occasional,vereinzelte,9,0.6020695985116127,0.2265599614854283,0.7265847461605915,6096,no,167904
rotation,rotations,3,0.6778071497261897,0.0865993573659791,0.8867103346681253,6689,no,112783
rescued,geentert,8,0.6621932835665663,0.1673617198917459,0.7982512079439752,6011,no,59230
thermal,wärmeabstrahlung,5,0.6826624626172986,0.0884537072562408,0.8852913338975281,6643,no,122186
tenor,tenor,0,0.8142982551155542,0.0,1.0,6826,yes,22287
endangered,bedrohter,0,0.7404523702392696,0.0,1.0,6337,no,71370
constantly,andauernd,2,0.7047219722418187,0.1384410078043704,0.8358075353393878,5698,yes,564896
propulsion,antriebe,2,0.7315692128441986,0.0232524987164124,0.9691947139830712,6621,no,19394
militia,regierungstruppen,9,0.6837992793591801,0.1518475586720828,0.8182874011348775,5789,no,39473
legendary,legendärer,1,0.778598216401988,0.0394703897326977,0.9517517364231926,5714,no,142355
illustration,illustrieren,3,0.6283701809352407,0.1772577744863221,0.779975640997254,6341,no,112826
kit,standardausrüstung,6,0.4196429479064068,0.2306347144428732,0.6453288682719757,6309,no,288807
expanding,ausweitung,2,0.6667833949599117,0.0295758607668239,0.957527870099238,5574,yes,233267
legion,veteranen,2,0.5442002034076114,0.203357882912352,0.7279704592409257,5460,no,13863
impressed,überzeugte,5,0.6631958082324176,0.1315706985237594,0.8344536446801684,6447,no,263477
fault,softwarefehler,9,0.4174522078634604,0.1221285714375678,0.7736602634442002,6212,no,264767
nominee,kandidierenden,9,0.6224221818054042,0.0973012615008166,0.8648074306794286,6227,no,51365
banking,finanzdienstleistungen,8,0.7239209854900848,0.0338713769940318,0.9553025621913128,5458,no,340696
lucy,lucy,0,0.7567381173076657,0.0,1.0,6174,yes,4034
myspace,myspace,0,0.8428486143744274,0.0,1.0,6066,yes,40138
trek,raumschiff,2,0.508827928692441,0.2668493017106249,0.655978941689494,5718,no,54245
acquisition,aufkauf,7,0.6196117601429869,0.1002302949609943,0.8607607123669427,5505,no,259110
portraits,porträtierten,6,0.7538347851760647,0.1435751773225375,0.8400116074900816,6730,no,59414
careful,vorsichtigen,6,0.6407699167687684,0.1060825700208146,0.8579604782775502,6484,no,458615
infinite,endlichen,6,0.6883237231727702,0.1006574698792531,0.8724209515186554,6727,no,103329
militia,milizionäre,4,0.7065037764815407,0.1291430615497222,0.8454573682657903,5789,no,39473
redundant,redundantes,8,0.6368039755170376,0.1031721356322632,0.860573694099367,5414,no,52514
retain,beizubehalten,0,0.6286157467415168,0.0,1.0,6044,no,261676
appreciated,freuen,4,0.6298568928829502,0.0804749110370228,0.8867079995673554,6697,no,219010
migration,einwanderungswelle,8,0.6630665296040359,0.0945963746510887,0.8751471477357222,6192,no,119076
sensitive,sensibel,1,0.6992329935048138,0.014224691592394,0.9800623191963292,5842,yes,371115
goddess,erdgöttin,5,0.7606326318135029,0.116556160504545,0.8671253423148109,6434,no,55927
aboard,bord,0,0.8246388773167852,0.0,1.0,5614,yes,160160
shoulder,bein,5,0.7358254249463836,0.1109744031668615,0.8689484817042019,6625,no,341486
erik,erik,0,0.7863577136128315,0.0,1.0,6986,yes,1205
maker,spielzeughersteller,0,0.6032812245609145,0.0,1.0,6365,no,197567
strings,akkorden,1,0.7063386644373042,0.0017842087652284,0.9974803684039194,5912,no,127712
flags,fahne,9,0.5991045584125504,0.2132633719227552,0.7374793317669118,6602,no,88421
davies,roberts,6,0.6515824357795443,0.1151903166830721,0.8497725482378977,5549,no,907
centres,oberzentren,8,0.5544331792811172,0.1947877468774201,0.7400129386719739,5680,no,151535
celebrate,feiert,3,0.7249741115129196,0.0226344600330287,0.9697241833567748,6591,yes,315903
angry,wütend,0,0.8093316961653756,0.0,1.0,6245,yes,265826
cdp,census,2,0.5678601453739504,0.0265812002795707,0.955283729044204,6023,no,412
atp,turnier,9,0.506085924337973,0.3253806268927453,0.6086666067190266,6688,no,498
chilean,peruanische,6,0.77177782134297,0.0953110788881126,0.8900792307885479,6293,no,679
myth,„mythos,8,0.6494724734242284,0.1956276698026193,0.7685153985944745,6966,no,112435
outline,detailliert,6,0.5365709951987162,0.0716395805185374,0.8822125372712337,6863,no,145869
reid,mcconnell,5,0.6968322652236794,0.0617909075666857,0.91854861572524,6420,no,2004
leon,danny,4,0.4831903750250591,0.2089538198302848,0.6981065197347274,5909,no,2590
newport,charlestown,8,0.6271681751844739,0.1859106655295138,0.7713497680418538,5601,no,8318
automated,automatisierter,3,0.7336091448175006,0.0315764413340844,0.9587336171700586,6692,no,168907
departed,beordert,5,0.6634294613535736,0.039112374576536,0.9443273374250312,5884,no,54126
worn,kleidungsstück,6,0.6668835447148358,0.0562420158341343,0.922223720329513,5659,no,276912
fewer,denen,9,0.5921678291907793,0.0884371455673687,0.8700609768554884,5616,no,314238
challenged,zurückgewiesen,1,0.6329418707033432,0.0460415167908883,0.9321905106385544,5514,no,156397
herald,sonntagszeitung,5,0.6533914633906224,0.0752008216110379,0.8967861406728092,5628,no,12258
quarterback,touchdown,9,0.7105484620329219,0.0903252910150809,0.8872165673162384,5943,no,88293
bulk,überwiegende,5,0.5272224390052338,0.1179381977612377,0.8171956082870447,6784,no,208183
civilians,sicherheitskräfte,5,0.7168046676211233,0.1972457752773804,0.7842069036672601,6285,no,102687
independently,eigene,6,0.5417868837005976,0.1115357981435691,0.8292791583039311,5509,no,137261
atomic,atombombe,4,0.661125737230185,0.0465862546714009,0.934173427602624,5766,no,63007
presidency,präsidenten,3,0.7352059935396772,0.0939589128778631,0.8866824775739501,5567,no,58250
beetles,käfern,6,0.6188433874146531,0.044120132475404,0.9334501354120952,6377,no,17842
superintendent,schulrat,6,0.6506566616794023,0.0584535929106839,0.9175676948227548,6493,no,30222
ellen,amanda,7,0.676501742173816,0.0448974437626795,0.9377633844923248,6539,no,2468
obscure,unwichtigen,8,0.5823623216642462,0.0802748351114028,0.8788555180002051,6693,no,75480
expanding,auszuweiten,5,0.6572384352465444,0.0391208204801912,0.9438209226653216,5574,no,233267
bibliography,auswahlbibliographie,2,0.6563236877114961,0.0499343660665128,0.929297279090274,5409,no,23054
palomar,palomar,0,0.566174137933011,0.0,1.0,6321,yes,150
torpedo,torpedobooten,8,0.6624328102111001,0.0948176047419089,0.8747869887297549,5624,no,11014
emily,rebecca,9,0.7246336056087191,0.1149535339796269,0.8630832601414199,6060,no,6218
thinks,will,6,0.7517726522177524,0.098670400284042,0.8839776514208941,5408,no,362871
skull,schädeln,3,0.7394564447268974,0.076485435402306,0.9062611721925652,6961,no,71525
liu,liu,0,0.8696185665576448,0.0,1.0,5539,yes,3257
morrison,boyd,6,0.6675209070918363,0.1101972868076549,0.858306919303091,6620,no,2258
defenders,belagerern,8,0.6088041290245718,0.1294805145786093,0.824619791701636,6091,no,48721
mph,reisegeschwindigkeit,8,0.6509779408033033,0.1573874295461529,0.80530161815552,5793,no,107262
realize,einzugestehen,7,0.6860828718480675,0.0296300788047172,0.9586006110722288,5599,no,808852
module,moduls,1,0.7343976084201397,0.0743204064133363,0.908100963438239,6487,yes,233073
counsel,justiziar,2,0.6905426902904447,0.0588699799588779,0.92144517660838,6931,no,178674
footage,filmaufnahmen,0,0.7727677686618797,0.0,1.0,5911,no,145412
ion,redox,6,0.5218785002245435,0.2385937919998352,0.6862557723149265,6832,no,47695
difficulties,finanzierungsproblemen,9,0.6598816364707321,0.219361144245847,0.7505112932891315,5657,no,332517
switched,wechselten,2,0.5572013044428,0.1700621446943565,0.7661615678663316,5799,no,120437
cameras,überwachungskameras,4,0.7675894438616324,0.1101346110967299,0.8745225102643968,7013,no,310539
wizard,zauberers,4,0.5651942547158855,0.0629858706169681,0.899732786700958,6068,no,52393
strictly,notwendigerweise,5,0.5928868264150147,0.1170765037499297,0.8350949988885629,6097,no,151931
bach,telemanns,9,0.6118757268245114,0.1258846003988071,0.8293692466866653,6928,no,1550
approaches,lösungsansätze,8,0.5445433850103947,0.085327083009452,0.8645323326910392,5448,no,385136
incomplete,unvollständiges,4,0.7116392643980978,0.0757778477494959,0.9037640323273898,6246,no,78064
vampire,untote,8,0.6501924513181594,0.1559814365375167,0.806516386988906,6595,no,67060
cultures,kulturellen,8,0.6254244627755634,0.237487803811057,0.7247833725316296,5425,no,219700
coin,kupfermünzen,6,0.6364656176665017,0.1657003805884932,0.7934338017954484,6172,no,126345
recognize,anzuerkennen,0,0.7192587022278203,0.0,1.0,5482,no,537522
reflected,widerspiegeln,4,0.7412925604103626,0.0332987105453067,0.9570112499405994,6207,no,180001
quarterback,cornerback,5,0.7423771504630247,0.0584966025849781,0.9269590214907792,5943,no,88293
samples,aufgenommener,7,0.509810620455589,0.1399186859561756,0.7846508006097197,5555,no,284609
contracts,vertraglichen,2,0.694465586937193,0.0667926722699686,0.912260167345137,6128,no,326030
smoke,flammen,7,0.6121561548726212,0.1149927358865042,0.8418580605046998,6508,no,396488
armament,maschinenkanone,3,0.7162353096224873,0.1016386244456005,0.8757282507585831,6981,no,5492
kills,ersticht,8,0.7139495293790492,0.1570998959946355,0.8196429600682661,5756,no,89966
thinks,denkt,1,0.848566421889027,0.0018766306127674,0.99779334946973,5408,yes,362871
extraordinary,erstaunlicher,9,0.573113226369002,0.1004362180883089,0.8508851593378836,6401,no,264752
coordinates,geokoordinaten,9,0.6271813551174181,0.1564909137465551,0.8003107676970534,6616,no,57496
temporarily,vorübergehend,0,0.8439780557414075,0.0,1.0,5667,yes,117242
invented,erfundene,3,0.7732441227298416,0.0853511005647743,0.9005921553613312,5398,no,130359
glory,ruhmes,4,0.5904298725749724,0.0553579846980969,0.9142783747408106,6236,no,200255
delay,verzögerten,5,0.6841041359979367,0.1045440212949574,0.8674389582626881,6215,no,283570
curriculum,lehrpläne,2,0.7932348231929074,0.014532951381151,0.9820085031383996,6045,yes,234314
elliott,harris,9,0.6752246700543554,0.0754253997106162,0.8995198924923408,6716,no,1435
lasting,andauernde,0,0.7306016459740767,0.0,1.0,6675,no,237682
committees,ausschüssen,0,0.8231645940770977,0.0,1.0,6503,yes,108685
oxygen,sauerstoffzufuhr,2,0.7565028666823164,0.0960189249265388,0.88737070902864,5432,no,221320
modes,grundelemente,3,0.5558975729363482,0.067946111924301,0.8910847162947904,6358,no,127220
preference,präferiert,6,0.6295580890778432,0.1128947776319232,0.8479435090173136,6776,no,198338
somehow,jedenfalls,6,0.7159851112497195,0.0787157712008653,0.9009491835995792,5804,no,341049
illustrate,veranschaulicht,4,0.6091095223569287,0.0863372849959759,0.8758535029809058,6276,no,119205
unified,unified,0,0.5250039549780376,0.0,1.0,6568,yes,78099
girlfriend,mitbewohnerin,3,0.7789827151301838,0.0971380157265482,0.8891271347596582,5970,no,208460
baroque,barocker,7,0.8093694645248066,0.0709675982941671,0.9193858792370754,6350,no,12336
committees,ausschusses,8,0.7249523364021783,0.0982122576749194,0.8806894047902637,6503,no,108685
carefully,sorgfältiger,2,0.6938068112895477,0.1145092577273265,0.8583360369581665,6193,no,542015
dome,kuppelbau,4,0.5934054486530874,0.1474431968552555,0.8009806756762233,5543,no,48630
personalities,prominenten,3,0.6074495803159459,0.0712338974571293,0.8950410614225278,6548,no,95186
surrender,kapitulation,0,0.8513655862835658,0.0,1.0,5982,yes,91229
fbi,bundeskriminalamts,7,0.6573149034816046,0.1926638938908934,0.773330941328811,6454,no,4093
reliability,brauchbarkeit,2,0.6630176750776278,0.1455210183980873,0.8200197225286434,6825,no,167753
istanbul,izmir,2,0.7510685019586468,0.1225646666464317,0.859706944458016,5571,no,1139
verify,überprüfen,2,0.7929923344370908,0.059187719631375,0.93054552339168,5967,yes,182733
stretch,durchqueren,7,0.5633403312120588,0.0367478395735418,0.9387625996269284,6426,no,309489
airfield,feldflugplatz,2,0.7794668645195011,0.0181275758305868,0.9772721888299144,6165,no,11374
fork,vollredundant,8,0.3776329218213071,0.335099424924488,0.5298383376950823,5660,no,85598
burma,kambodscha,3,0.7283655530767144,0.0416113838887539,0.9459576230260256,6660,no,574
mechanics,kontinuumsmechanik,2,0.6430508592570161,0.1439051247061764,0.8171370093897053,5907,no,100360
fights,kämpfe,4,0.6530443043043488,0.0901316934774791,0.8787209305110808,6827,yes,104969
traveling,bereisen,3,0.6386542678019566,0.061865677939628,0.9116860578835684,5771,no,326384
preliminary,abschließenden,0,0.5417378301204313,0.0,1.0,5481,no,138182
honest,ehrliche,0,0.7642977588793,0.0,1.0,6685,yes,443985
promised,verlangte,6,0.7507293876727379,0.1021541828818779,0.8802249376014492,6320,no,254327
temporarily,zwischenzeitig,8,0.6169908821005567,0.2269871736408507,0.7310508583763474,5667,no,117242
synthesis,synthetische,8,0.6170995330888087,0.20628372049292,0.7494681612777733,6168,no,67281
minimal,geringe,7,0.6073235812378532,0.1483250134904217,0.8037116531080718,6077,no,282593
abstract,abstrakten,0,0.8216770573125889,0.0,1.0,5863,no,137841
reveal,herausfindet,9,0.6415310612563379,0.0793667203620798,0.8899057225784476,6067,no,308012
mascot,comicfigur,7,0.4878046129080554,0.3031959211779276,0.6166931523905017,6788,no,21981
consequence,infolge,1,0.6338122899115411,0.0441127543991848,0.9349297466299744,6680,no,216076
uncertain,unwahrscheinlich,8,0.6524374056271955,0.1294002497786186,0.8344921750904244,6850,no,110198
strictly,strikten,4,0.6049514644953798,0.1050118656695645,0.8520883245544987,6097,no,151931
handling,sicherheitsaspekte,5,0.528103927565874,0.1399422050295086,0.7905201479337538,5685,no,350785
bradford,leeds,1,0.7666168710966819,0.0420749863796474,0.9479715468992724,5908,no,1445
pipe,orgelpfeifen,2,0.5284784773577237,0.0155403180326172,0.9714342258681212,6268,no,186886
ion,lithium,8,0.5167474103912211,0.2437248818331576,0.6795085313098479,6832,no,47695
philosophical,philosophischen,2,0.8387012180151183,0.0238269295541573,0.9723754759525184,5752,yes,89098
firing,abzufeuern,8,0.6310247291431829,0.0520894911872892,0.9237470255529306,5879,no,105682
catholics,konfessionen,7,0.7302703576908225,0.1573646335175277,0.822714702466489,5627,no,2277
screenwriter,drehbuchautoren,7,0.791083039683226,0.1224740261607895,0.8659371912934214,6552,no,13265
jeremy,josh,2,0.6523032312579993,0.0680287841922864,0.905559127273052,6015,no,4991
trinidad,jamaika,2,0.7478298215342978,0.0903497377134643,0.8922071807685812,6580,no,2154
opens,betritt,4,0.6055641625202202,0.0819344483007263,0.8808223798403201,5473,no,244773
galaxy,galaxie,4,0.6571517074766664,0.0270211525827077,0.9605053720190496,5710,yes,59252
routine,durchzuführen,7,0.4830683781197777,0.1485096995048725,0.7648593186397256,6798,no,447950
checking,checken,4,0.6933028696472141,0.0521486549942987,0.9300442037201856,6292,no,391981
edmonton,calgary,2,0.7964276548681195,0.0147082274598508,0.9818671226605854,5669,no,4586
considerably,wesentlich,1,0.7873887599423409,0.0474814770948567,0.9431271172591326,6728,no,266110
biblical,biblisch,5,0.8115843454475068,0.0557992970900717,0.9356694150620276,5639,no,88874
magnitude,intensität,9,0.5569285352309343,0.1947221767248005,0.7409406076152725,6194,no,103281
alias,künstlername,3,0.4962118066314759,0.0993750777941306,0.8331476390888467,6929,no,24360
destroyer,schlachtschiffs,8,0.768477156896159,0.1008258837503914,0.8840152639114186,6237,no,11629
climb,klettern,7,0.6419759519473787,0.0797556211914292,0.8894940665480764,6948,yes,194236
saxophone,klarinette,2,0.8199566912946276,0.027571407671815,0.9674684441667027,6043,no,15308
collegiate,universitätsmannschaft,7,0.5857403743970069,0.1394022456861958,0.8077588576021075,5826,no,24334
maintains,pflegt,2,0.6128284715376857,0.0710399043012453,0.8961205009456716,6449,no,142165
completing,abschluss,0,0.6429675233993415,0.0,1.0,5527,no,191141
displays,gezeigte,2,0.544688797539942,0.097344255946383,0.8483812392246929,5620,no,257217
commanders,kommandierten,5,0.7563332870257775,0.0953565864393658,0.8880383700566936,6555,no,31867
smooth,glattes,6,0.5756567826312089,0.0858368503300668,0.870237828373638,5746,no,409754
wheels,vorderrad,9,0.6782270256726677,0.1585845786356226,0.8104895082487428,5920,no,219741
gravity,gravitation,1,0.6942056643049039,0.0662964209412781,0.9128254580395828,5882,yes,116319
nurse,kinderärztin,9,0.6796301393407419,0.1541030635511984,0.815165015598915,6485,no,203370
biblical,neutestamentlichen,6,0.772811590162498,0.0945720523750804,0.890968600585544,5639,no,88874
garrison,garnison,0,0.850114911246788,0.0,1.0,5634,yes,14305
epic,nationalepos,6,0.6174272051392313,0.1536767200830591,0.800705566323297,5545,no,116222
speculation,gerüchten,6,0.6999827678777792,0.1296948353900753,0.8436804430067224,6659,no,106703
travels,bereist,3,0.6518532991144584,0.0562617700757018,0.9205471363008192,5455,no,133379
generic,generisch,7,0.5274021311241524,0.0486672511884713,0.9155184207272096,5468,no,426181
opens,verlässt,7,0.565690113890863,0.1218084969300835,0.822823646458527,5473,no,244773
accidents,eisenbahnunfälle,9,0.6980925883012886,0.165066022488466,0.8087651325896669,6149,no,226715
mayors,stadträten,3,0.6506678275883241,0.0651182096528503,0.9090255938718323,6222,no,12635
redundant,redundante,2,0.6834083143981646,0.0565677967511362,0.9235545635881712,5414,no,52514
voltage,ausgangsspannung,0,0.7931064831396668,0.0,1.0,6439,no,132096
joel,jeff,9,0.5737620766102555,0.121623624718952,0.8250990428959463,6378,no,2747
bots,benutzeraccounts,9,0.6029196695096704,0.1272622855158638,0.8257115440336874,6954,no,23643
worn,ärmeln,4,0.6776317611428416,0.0454937994061285,0.9370872751730815,5659,no,276912
hamlet,ortsrand,9,0.5037413767524257,0.1185921286412583,0.8094395888805027,5597,no,14495
abilities,fähigkeiten,0,0.8875748968448905,0.0,1.0,5485,yes,284599
incumbent,kandidierte,6,0.7234667310312053,0.092421398389854,0.8867229525015461,5434,no,45288
specified,spezifizierte,7,0.7118127059349928,0.0433042418657642,0.9426522712913732,5547,yes,317560
indication,ersichtliche,9,0.6463186905763962,0.0840492409855018,0.8849220545516534,5404,no,171236
births,geburten,0,0.7418299465582505,0.0,1.0,6421,yes,34762
marsh,wood,7,0.4592420848980073,0.130497421750214,0.7787202310866117,6286,no,17766
illustrate,veranschaulichung,6,0.6010784318060801,0.0943683755468245,0.8643054011477584,6276,no,119205
rookie,ligaweit,9,0.6564793392089499,0.17527622738574,0.7892695469375185,5573,no,63448
adr,zeigewle,2,0.4747446707682276,0.0130115171315804,0.9733237271932812,5833,no,682
abolished,verwaltungsreform,7,0.6046868285307827,0.2003399731677271,0.7511387537097723,6134,no,29215
hypothesis,schlussfolgerte,7,0.6733113205560217,0.2010966129622038,0.7700196838870375,6668,no,76010
budapest,szeged,4,0.743794777376832,0.1269228890745958,0.8542318664649765,6271,no,1009
annie,helen,6,0.6705015353159236,0.1280310635694324,0.8396670796556752,6737,no,3876
burned,brannte,6,0.7558910689649395,0.0350298459241066,0.955710052339404,5619,no,163230
cream,cream,6,0.6241554927436648,0.0936371755715754,0.8695484368886701,6322,yes,438190
fraser,mackenzie,2,0.7059860243716708,0.1128739077283685,0.8621572465526633,6414,no,1085
boxer,boxer,0,0.8331826607405991,0.0,1.0,6622,yes,27671
taste,nachgeschmack,2,0.7530535534925107,0.0902873869284276,0.8929408230989446,5757,no,618741
encounter,auftauchenden,9,0.5821403165406012,0.1020915647019282,0.8507939084677912,6059,no,325382
interactions,interaktionen,0,0.7574266220584098,0.0,1.0,6476,yes,166569
assignment,dienststellung,5,0.5019391245642806,0.0561783696330531,0.899343112844282,6584,no,157031
palomar,weltcupdebuet,7,0.4220701394848112,0.1441039984481997,0.7454776034555468,6321,no,150
crop,getreideanbau,9,0.5699976734070944,0.0700986437339613,0.8904873503302567,6843,no,180772
carlo,giovanni,3,0.666126006928367,0.1474378765895225,0.8187752927870962,6367,no,1377
carefully,sorgfältig,0,0.8083160690168743,0.0,1.0,6193,yes,542015
henderson,mclean,8,0.7057937350964173,0.1235852436950781,0.8509906244848927,6199,no,7086
creatures,menschenähnliche,3,0.7092180202153844,0.1032545225855485,0.8729132159597824,6983,no,191788
prestigious,renommiertesten,0,0.7515335834403382,0.0,1.0,6079,no,139260
presidency,vizepräsidenten,6,0.6701523343863387,0.1590125720312016,0.8082256366610767,5567,no,58250
complaints,vorwürfe,4,0.6657055662887613,0.0439701342145152,0.9380419335432604,6086,no,241048
bag,brieftasche,8,0.6085999014808654,0.0506486721349914,0.9231721172225024,6943,no,708102
sick,unheilbar,9,0.6039711557565799,0.1585101976143292,0.7921126898204657,6598,no,422989
lightning,lightning,0,0.6501616307768207,0.0,1.0,6446,yes,78180
fusion,mischung,9,0.4542840711126922,0.046611166790471,0.906944280433582,6203,no,76200
designers,innenarchitekten,8,0.6336686035640963,0.1662777425688572,0.7921388810978813,6272,no,331385
julius,karl,6,0.5493291010880151,0.2038666683508295,0.729331102718863,6696,no,862
davies,smith,5,0.6521872157416042,0.1145855367210122,0.8505612825273172,5549,no,907
grid,grid,0,0.551100848077537,0.0,1.0,5688,yes,166663
implement,implementierung,4,0.6755681546575352,0.0851485962178468,0.888067935772594,6742,yes,402948
convert,konvertierten,7,0.5907757489731323,0.1508156595757522,0.7966324072296602,5809,no,245782
louise,anne,7,0.7265691159184237,0.1208013535624094,0.8574397410421655,5559,no,1594
disorders,krankheitsbildes,5,0.7631232982899616,0.0596172737208892,0.927538186703034,6653,no,256984
lang,kuen,0,0.4277926681907016,0.0,1.0,6478,no,12310
renowned,weltbekannten,0,0.702220288492527,0.0,1.0,5541,no,188020
exhibitions,wechselausstellungen,4,0.8096397683721942,0.1009291438416287,0.8891581488365944,5603,no,73184
sit,sitzt,2,0.5335381664515775,0.1075494433539748,0.8322390860328815,5644,no,705280
barrier,hindernis,2,0.5311693792337236,0.2033967131418174,0.7231063137095737,6982,yes,147355
simultaneously,gleichzeitige,2,0.5898595911654568,0.1491097317218368,0.7982193210142516,5422,no,200680
storyline,charaktere,3,0.6574904529313784,0.0079048858378291,0.988120016211038,6950,no,46565
goddess,göttin,0,0.877188792318048,0.0,1.0,6434,yes,55927
legends,legendäre,7,0.557969780563055,0.2653111091323767,0.6777392595247448,6152,no,57188
trumpet,trompete,0,0.820677464623113,0.0,1.0,6848,yes,34393
goalkeeper,nationaltorhüter,4,0.7991038377540591,0.0332438565290481,0.960060132613594,5609,no,19782
uganda,nigeria,4,0.7642503927615081,0.0427799751607346,0.9469908731304936,5800,no,2343
furniture,möbel,0,0.8722738091142699,0.0,1.0,6683,yes,569320
pictured,nachempfundene,3,0.4700886113449558,0.044510426466705,0.91350464498343,5501,no,81732
array,arrays,2,0.570682583921629,0.0153651194336287,0.973781793963768,6500,yes,355921
lutheran,lutherische,0,0.8426292580079553,0.0,1.0,5820,yes,753
newfoundland,neufundlands,1,0.7762652751016645,0.0342901075809507,0.9576955402264258,6102,no,1983
nominee,nominierten,3,0.6766914278641731,0.0430320154420477,0.940210346290278,6227,no,51365
joel,nathan,1,0.6128082816298049,0.0825774196994025,0.8812494712767914,6378,no,2747
telugu,tamilischer,9,0.6742808465142092,0.0719062236679997,0.9036351251028228,6886,no,1902
councils,stadträte,4,0.6155157962023876,0.0327486983565171,0.949482505009317,6925,no,63502
belgrade,niš,7,0.7532032218920788,0.1392549570078242,0.8439647254065415,6231,no,218
abdul,abdullah,2,0.7726370982739657,0.0258934177290144,0.9675736653639448,6190,no,863
sustained,anhaltende,0,0.6287471905008493,0.0,1.0,6258,no,156637
enrolled,studierten,5,0.7212018353046188,0.0196537970870347,0.9734714886035384,6247,no,122426
