en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
spacecraft,ruimteveer,6,0.7544689879438123,0.0664402541962382,0.9190650430210368,7076,no,58699
investigations,vooronderzoek,6,0.6321679988848952,0.0723869532945769,0.8972586125884788,6571,no,124155
patrolling,patrouilleboot,7,0.506409634119931,0.0734617541647585,0.8733137111971245,6501,no,12092
exceptions,uitzonderingspositie,5,0.5843607841513242,0.1861591660357718,0.7583979934710723,6706,no,120147
tin,edelsteen,6,0.4613536150451234,0.2619517215781428,0.6378407453744801,7010,no,86913
nurse,verpleeg,9,0.5930444704847844,0.1082817614887751,0.8456042900547638,6485,no,203370
observatory,observatory,6,0.6262828018677308,0.0983274983966303,0.8643029248124718,6306,no,13249
planets,zonnestelsel,4,0.705960812977548,0.1318950516750942,0.8425802608306917,5958,no,87925
amy,maggie,3,0.613915537844328,0.032677810146989,0.9494615738802376,5822,no,8029
fork,creek,7,0.3898266133115012,0.1445129361903865,0.7295484934156535,5660,no,85598
swing,draaibeweging,6,0.4672299131045059,0.095938045630858,0.8296457670527028,5829,no,239478
compounds,benzoëzuur,5,0.7131610782360696,0.0188541553083119,0.9742434932439574,6107,no,144323
pet,hondenpoep,6,0.4837030371238908,0.0933027991185568,0.8382983442140564,6423,no,535006
decorated,gedecoreerden,4,0.6633866184241767,0.0946426240846186,0.8751464735431753,5900,no,124112
diversity,ecosystemen,4,0.5925143050866761,0.1715782690552227,0.7754483228057663,5950,no,267197
amy,katherine,5,0.6102590299321964,0.0363343180591205,0.9438065390372552,5822,no,8029
cornell,cornell,4,0.5457707312969599,0.1259486270432689,0.8124981430422384,6357,yes,1558
linda,kristin,9,0.5584104547754001,0.0281977648339748,0.9519308392017556,5832,no,4546
fiji,maleisië,6,0.5689355206518425,0.10080100723831,0.8494915492277837,7171,no,784
butterfly,heivlinder,2,0.5019727347268366,0.0100493543827342,0.9803732014761112,6132,no,57621
crater,kratermeer,7,0.5690369469372167,0.1030735121829004,0.8466420053664431,7182,no,27332
crops,akkerbouw,5,0.6771299827002015,0.0707323356191869,0.905420645101978,6397,no,169439
imdb,biografische,6,0.5471879517663835,0.1855854877182613,0.7467355150743694,5956,no,7969
manages,dwingt,8,0.5676717383409564,0.1436295584758611,0.7980749379782865,6197,no,145730
mask,gezichtsmasker,1,0.5608224184091677,0.0732719776380171,0.8844462621105316,6761,no,153562
rica,nicaragua,7,0.6809856394491682,0.0769669565170011,0.8984541290225537,6681,no,4915
sovereign,soevereinen,1,0.6725898607861909,0.0188389531038621,0.9727535897761156,6859,no,84672
inhabited,gekoloniseerd,5,0.6360725157927765,0.1570814404391874,0.8019534048781221,7046,no,36704
measurement,meetbereik,7,0.6502460149465955,0.0758816733275861,0.8954981684998994,6541,no,179748
edmonton,montreal,5,0.5976705745286952,0.0643078064930907,0.9028551258821632,5669,no,4586
kyle,matt,1,0.5524931130018957,0.1047482884987707,0.8406243303303763,6342,no,2976
slam,dubbelspeltoernooi,9,0.594122891528226,0.0771858417491266,0.8850218417801557,7036,no,33767
algorithm,algoritmische,3,0.6553047724399768,0.065635638039615,0.9089583035081192,6024,no,99003
civilians,militairen,5,0.66823078053401,0.0578061875486246,0.9203812063436894,6285,no,102687
stationed,gelegerd,2,0.775219868966719,0.0301333548184606,0.9625836789019938,6994,yes,41580
roller,mijntreinachtbaan,4,0.5567057635419866,0.027354112517926,0.9531655680536424,6856,no,79654
ignore,negeren,0,0.7439535853170838,0.0,1.0,6191,yes,268802
delayed,gestaakt,9,0.5980671733876775,0.1390257336740723,0.8113864177200317,6288,no,135808
argues,concludeert,4,0.6300681344654646,0.0935708281625462,0.870694043583932,6464,no,112654
divorce,schijnhuwelijk,5,0.6572498823195627,0.1243645738832808,0.8408875720039064,6512,no,266134
lessons,avondcursus,7,0.58884387440359,0.1213799345759553,0.8290962186266961,6402,no,407521
protagonist,hoofdpersonen,3,0.7215036167131751,0.104097259798053,0.8739133366258759,6936,no,36353
runway,luchthaven,4,0.5879865506576056,0.0867336161312485,0.871452462219955,6808,no,53095
wwe,wwf/wwe,4,0.6928172827833349,0.1300918647597276,0.8419122388563314,6806,no,11229
belarus,oekraïne,0,0.7788596076570472,0.0,1.0,7204,no,371
elimination,eliminatie,0,0.6824868002558854,0.0,1.0,6766,yes,108822
circular,cirkelvorm,7,0.6266017603475715,0.0949554953182985,0.8684019950285562,5904,no,101655
kurt,schreck,7,0.4685428178512102,0.1713416976483294,0.732230279842656,6221,no,3530
uploader,copyrights,7,0.647852317434704,0.0847402164793221,0.8843283099998575,6151,no,2317
arsenal,millwall,6,0.5418739596580241,0.1559279237478074,0.7765441345804996,5869,no,45030
willie,jimmy,4,0.5867440148215028,0.1248244707370525,0.8245784161744181,6589,no,1672
bce,indusbeschaving,8,0.5707252655055781,0.180615945858098,0.759608626378577,7178,no,926
activated,geactiveerd,0,0.6566215728514373,0.0,1.0,6700,yes,95196
enjoy,plezieren,2,0.6040464953309111,0.137521948449888,0.8145525883642666,5723,no,1830928
wet,droogt,5,0.5541783808841609,0.0771145562734558,0.8778466354769269,5856,no,341579
afl,mls,2,0.4909349447462843,0.0085643613050047,0.9828541077009516,6343,no,704
admission,toelatingseisen,0,0.5631129301938664,0.0,1.0,7083,no,191830
religions,staatsreligie,9,0.6731944639535474,0.1289811599932221,0.8392108209937565,5928,no,109776
raiders,flames,9,0.4464599343437024,0.089212996266257,0.8334562170900216,6615,no,8322
resumed,hervatte,0,0.7226617024785332,0.0,1.0,6436,no,38067
kilometres,aantalkilometers,3,0.6212549361982974,0.1376346889587063,0.8186367498037259,7051,no,58331
compromise,compromisvoorstel,2,0.6582582967292667,0.022055138318743,0.9675809161152512,5796,no,162141
sick,verplegend,8,0.565207477625352,0.0997919600783635,0.8499367752505905,6598,no,422989
variables,meetwaarden,8,0.6318106338163173,0.1440403331928865,0.8143453584286403,7276,no,170150
capabilities,functionaliteiten,8,0.6240288125940263,0.0363140080184696,0.9450073403012288,7121,no,395906
ahmad,abdullahi,3,0.6513153609110198,0.0210898106949695,0.9686352639962628,6299,no,716
colored,gekleurde,0,0.6796580809631668,0.0,1.0,5987,yes,211958
copyvio,genuwegd,7,0.6540729945591915,0.0974056655337961,0.8703813285639499,6326,no,13
kingston,yarborough,5,0.5803537577389273,0.062610173771934,0.9026225722727398,6083,no,2478
bacteria,melkzuurbacteriën,3,0.7519553617235397,0.0754778006677163,0.9087807884692608,6650,no,272230
transformation,fouriertransformatie,5,0.6005462179415475,0.1292723663998238,0.8228705473203503,6328,no,192718
confidence,geloofwaardigheid,2,0.5934890377389829,0.0489728800167977,0.9237731005319854,5707,no,610930
lasting,langdurende,7,0.5325767617881649,0.0834890651848554,0.8644802851749287,6675,no,237682
supporter,aanhanger,1,0.6229024035369546,0.0158855581812307,0.9751317195482168,7110,yes,71546
climb,klimmer,6,0.6267921225831674,0.0924137221068186,0.8715058800076164,6948,no,194236
hurling,milltown,7,0.4385340560908825,0.0697012390458295,0.8628563586338875,7191,no,10608
webster,pinckney,4,0.5504300157217921,0.0609982038614737,0.9002365250608673,7187,no,2169
estonia,oekraïne,7,0.6058242206233794,0.1535785280673188,0.7977640608595284,5651,no,625
consciousness,onderbewustzijn,1,0.8153415456370694,0.0132702037928744,0.983985016140546,6883,no,246043
literacy,alfabetisering,7,0.4925373305554225,0.0500795191049892,0.9077074013895244,5671,no,105441
abolished,ingevoerd,4,0.562345183034428,0.1442822330061893,0.7958156876864003,6134,no,29215
marion,carolin,8,0.5374422268248537,0.0831201235133141,0.8660567733959065,6441,no,1539
fraud,fraudeur,4,0.6458184595069903,0.0716745151216294,0.9001042272800945,6477,no,275541
balls,bakjes,5,0.48995818495589,0.1436359590072875,0.7732997371016813,6035,no,222970
bengali,urdu,6,0.5914632554274936,0.0390409725489754,0.9380797609014092,7263,no,924
vulnerable,bedreiging,8,0.5829151119419984,0.1174754330653615,0.8322715320719712,7058,no,231732
zimbabwe,angola,6,0.6778423722923459,0.1084029164424521,0.8621258302012966,6521,no,1329
foods,groenten,3,0.6402242986013935,0.0429755363144409,0.9370966822324608,6072,no,805974
conferences,topconferentie,6,0.5996372502976657,0.1622566780104697,0.7870350819427351,5837,no,169878
marshal,luchtmaarschalk,0,0.6377498998708815,0.0,1.0,6032,no,11641
licence,licenties,3,0.610374548258189,0.0511913341811002,0.9226209580331586,6265,no,102241
strategies,marketingstrategie,3,0.595838686674488,0.1925763864076507,0.7557423836979488,7029,no,719011
annie,jeannie,1,0.6219966047770582,0.0111834175222539,0.9823376968186034,6737,no,3876
betty,betty,0,0.6609325706422726,0.0,1.0,6440,yes,3717
fake,vervalst,8,0.5167680192453522,0.0649968837632075,0.8882763751696254,6817,no,254311
betty,debbie,7,0.5674515527027302,0.0934810179395424,0.8585619439987643,6440,no,3717
accounting,bedrijfsadministratie,0,0.6489411902880002,0.0,1.0,6528,no,314871
sovereign,staatje,7,0.5701253373541826,0.1213034765358704,0.8245611491754241,6859,no,84672
cry,huil,2,0.505334109204295,0.0326658987832403,0.9392827169177344,7321,yes,235647
dimensional,dimensionaal,5,0.7267678829519051,0.0785369634510892,0.9024754863926556,5876,no,44327
compensation,compensatie,7,0.6544351990592592,0.0605985235149442,0.9152508174065096,6861,yes,347995
inns,dzelde,5,0.4129712705873404,0.0241299754308061,0.9447954549417952,6314,no,12477
plateau,bergketen,5,0.6272738481487428,0.0824814983383557,0.8837888312548907,6991,no,35516
destination,vakantiebestemmingen,3,0.6496325173074393,0.043921810350841,0.9366714205372508,5691,no,393635
nigerian,nigerian,5,0.593082049629119,0.1046141484413168,0.8500577346836057,6051,no,2582
arbitrary,willekeurige,0,0.6792679601169775,0.0,1.0,7277,yes,70229
tuesday,donderdagen,9,0.6101890478914327,0.0657787694106841,0.9026894953768412,7117,no,16279
ferdinand,ferdinanda,3,0.663839178278549,0.0924664891825344,0.8777392618345117,6031,no,594
associates,partners,9,0.4507019895868911,0.0797241489264189,0.8496979256152957,6599,no,126010
genres,subgenre,6,0.6890534565511196,0.1502682091429021,0.8209646965104281,6922,no,63598
separation,scheiding,0,0.6408374315462749,0.0,1.0,6139,yes,164622
idol,idol,0,0.572218526388323,0.0,1.0,6419,no,36376
ion,waterstofionen,5,0.5670087851846151,0.1956325387754638,0.7434802801405705,6832,no,47695
zones,steppegebieden,7,0.5317145530388158,0.1932282974104242,0.7334571997079734,6996,no,131092
relay,estafetteteam,4,0.5765120587752977,0.0369948067554624,0.9396994413037948,5855,no,61979
quartet,klarinetconcert,9,0.7141347798211034,0.0246824882794194,0.9665918903832914,5724,no,26041
randy,doug,5,0.5662859839585649,0.1175539743918888,0.8280972427006892,6732,no,5351
holdings,dochterondernemingen,1,0.6537355188358912,0.0014624030795249,0.9977679979886844,6864,no,64579
ludwig,von,7,0.5962641990902748,0.0957650646327661,0.8616170303007699,6456,no,833
consistently,vaker,3,0.526728992036932,0.019065386777282,0.965068554171072,6443,no,287966
ibm,computers,9,0.6249072511241358,0.1256236833835256,0.8326202457385277,6049,no,3448
abstract,abstracter,1,0.7412657617938588,0.0206361122602245,0.972914999998071,5863,no,137841
planes,duikbommenwerpers,9,0.6205794801469366,0.1080783215926926,0.8516747898194986,7249,no,109896
neat,dubbelhoogstepositie,7,0.4551854751886531,0.027856782329929,0.942330547904792,5732,no,132934
dynamics,evenwichtstheorie,4,0.5725689607986559,0.0152489224377042,0.9740584237523569,7170,no,127569
finite,\mathbb^n,1,0.6708880295267666,0.0204726429471622,0.970387897717838,6992,no,45438
mysterious,mysterieuze,0,0.8190517184947846,0.0,1.0,6412,yes,146641
realized,besefte,2,0.5830496701896444,0.0215565836163619,0.9643460789883286,5730,yes,468071
forget,zeuren,7,0.5510861670435647,0.0512109277190301,0.914973975195388,6395,no,726877
pronounced,fricatief,7,0.5596645795348713,0.0950395327914032,0.8548359006731886,5791,no,120440
latvia,oekraine,9,0.5811039318758641,0.2060977823635559,0.7381893628589417,6885,no,314
crowned,ongekroonde,1,0.6233653561157335,0.1146657691430355,0.8446328817055903,7294,no,33215
pound,ponds,2,0.4704092842663255,0.0570753571530268,0.8917971203873372,6213,no,166639
bats,schedestaartvleermuizen,4,0.4429815989663101,0.0049026713366741,0.989053709492058,6910,no,46784
lessons,orgellessen,9,0.5813822745758979,0.1288415344036474,0.8185902348320766,6402,no,407521
rotation,rotaties,2,0.5863006403850571,0.0564073835913602,0.9122348228323504,6689,no,112783
swing,achterband,8,0.4628364841104335,0.1003314746249304,0.8218444904958153,5829,no,239478
notre,notre,0,0.7514935269943784,0.0,1.0,6005,yes,1690
dozens,tienduizenden,5,0.6584915103025181,0.1048104025721783,0.8626881437026033,6801,no,183094
motto,luidt,7,0.4918134405460121,0.267067211167158,0.6480774538601626,6914,no,50679
developments,vernieuwingen,5,0.5952415292880093,0.1719314621942149,0.7758895788783791,5670,no,270376
advised,adviseren,6,0.5972764072123061,0.1088213949214184,0.84588339661648,6703,no,260125
travelling,doorreizen,1,0.6532320896458401,0.0129556490305541,0.9805525555659508,6670,no,176307
secular,wereldlijke,7,0.6336345781805257,0.1206574539136859,0.8400388062184704,7098,no,99134
mhz,frequentiebanden,8,0.5466448641380162,0.13248914603144,0.8049145764348018,7097,no,3402
insert,muisklikken,5,0.4958924735704629,0.0082656303406989,0.9836050828567948,7316,no,147613
earn,winnen,4,0.5545457978186097,0.0921478824673187,0.857509226893053,5893,no,516153
breed,schapenras,6,0.5958203353722191,0.0489248896948311,0.9241174842516388,6261,no,173187
malayalam,indiase,4,0.4973998815147506,0.0704042891831023,0.8760060372635644,6722,no,1641
jake,chuck,9,0.5640154031667515,0.130880119088675,0.8116549684132708,6355,no,4328
loves,verdrietig,5,0.5916179798825812,0.0264749255557532,0.9571667538604444,6425,no,383184
concerto,concerto,2,0.8109044486263428,0.0101062095498101,0.9876905257572896,6778,yes,7740
adr,cellpadding,1,0.4194423252809711,0.0019436632037076,0.9953874517501232,5833,no,682
malcolm,alistair,4,0.5446895430607983,0.110029566769882,0.8319438594081403,6383,no,1247
burma,laos,7,0.5918794305009507,0.0777675547829886,0.8838678341096179,6660,no,574
segments,straalsgewijs,9,0.4532405174785913,0.1259037899330444,0.7826037684877797,6407,no,129120
twitter,twitter,0,0.7436241097380571,0.0,1.0,5679,yes,145790
hometown,geboortestaat,4,0.6597014942826,0.0904356328941724,0.8794411986585208,6871,no,66773
oslo,oslo,0,0.8061444203152099,0.0,1.0,5892,yes,818
triangle,keerdriehoek,6,0.4849456540529462,0.0826503670261797,0.8543852247782796,6093,no,59398
counsel,beroepszaken,3,0.5837548853996889,0.0087601762640847,0.9852152682170032,6931,no,178674
diploma,bachelordiploma,2,0.7254175887325427,0.0311369549270328,0.9588437407613488,7223,no,80053
derivative,equivalentieklasse,7,0.4936747902166776,0.1371767804225919,0.7825530016774237,6905,no,42934
churchill,churchills,1,0.6774379417570009,0.044643390476178,0.9381740138079604,6945,no,2825
barely,maar,2,0.5791135039112166,0.0380843281706425,0.9382947797431808,6710,no,254289
julia,juliette,9,0.5285119518606105,0.1171940871617416,0.8185024142887337,5861,no,2553
rhine,rijnhessen,7,0.6154202492959993,0.0512258286699232,0.9231588839069992,6740,no,291
floating,zwevende,7,0.4862458201551141,0.016260143217037,0.9676418900426164,7266,yes,150063
vague,onduidelijkheden,4,0.578426795228854,0.0424837349646571,0.9315783306953792,7095,no,84240
manuscripts,manuscriptvorm,5,0.7172926366062369,0.1263109814888732,0.8502721197733975,6567,no,44759
rebel,rebellenleider,7,0.5834987147880515,0.0907166741562616,0.8654485263258291,5777,no,52615
edmund,william,1,0.5263197320843029,0.074698201683825,0.8757138556323953,6109,no,518
dust,gaswolk,8,0.5200936458503449,0.0818463695181388,0.8640290270982637,6513,no,297720
compromise,acceptabele,6,0.5907519000942347,0.089561534953775,0.8683525411379613,5796,no,162141
lisbon,lissabon,0,0.8169422852741357,0.0,1.0,7303,yes,652
tributary,zijriviertje,1,0.7737534205448218,0.0034136980066901,0.9956075110163533,5934,no,9551
particles,atomen,9,0.7019065116188208,0.1045644537225527,0.8703431887615553,6282,no,154105
pronounced,klinkers,8,0.5584398746688477,0.0962642376574267,0.8529652772221277,5791,no,120440
für,kulturgeschichte,4,0.7339222242976849,0.0437127625851362,0.943787556729719,7147,no,0
songwriters,tekstschrijvers,4,0.6551116562466388,0.0764521960143188,0.8954948419361658,6386,no,13440
cairo,bagdad,1,0.6281527406360676,0.1763063932372131,0.7808385960038275,6976,no,2236
dust,micrometeorieten,6,0.5256773563640476,0.0762626590044361,0.8733052180328115,6513,no,297720
pound,ounce,3,0.4544037955132075,0.0730808459061448,0.8614540781519261,6213,no,166639
elliott,mcinerney,9,0.5571320234000732,0.0338431323741854,0.9427334092753082,6716,no,1435
imprisonment,levenslang,4,0.7018445614434471,0.1138039697254721,0.8604742540731634,7004,no,55188
hopkins,lawford,6,0.5395106617012535,0.1196082529473772,0.8185331200650809,6432,no,1294
malaysian,maleisische,0,0.731316386916786,0.0,1.0,6054,yes,3459
tin,koper,7,0.4570242274802962,0.26628110914297,0.6318551852719668,7010,no,86913
pin,chip,9,0.4323886620589901,0.1289061075068164,0.7703415130582231,5936,no,142741
receiver,bidirectionele,8,0.4587184936691042,0.0643746721687672,0.8769345952634379,6284,no,169656
estimate,berekend,2,0.6245936922840054,0.0260507590674974,0.9599616057381488,6687,no,268772
wishes,wensen,5,0.6148480295615574,0.1078758875170273,0.8507370726665774,6046,yes,260230
searches,googlen,8,0.5528890486009652,0.0915820197334832,0.8578958401186805,6719,no,155715
brien,donnell,6,0.5767869451109993,0.085091710709658,0.8714391075141203,6106,no,814
nicolas,grégorio,4,0.5393000000227284,0.1507699382542875,0.7815149887115301,7324,no,1070
garcia,rodriquez,5,0.5851002225542221,0.0457982993162231,0.9274078195960208,7011,no,1943
theological,theologica,6,0.6886572130555767,0.1399903710321836,0.8310616313613032,5664,no,60650
prof,universiteitshoogleraar,4,0.5501299097605995,0.0474677262326883,0.9205690863321596,6959,no,7257
accuracy,precisie,3,0.6503018829968651,0.0857012500511724,0.8835585798442805,5735,no,213289
shoulder,bovenbenen,9,0.6554571253322771,0.0978290399220365,0.8701303111162159,6625,no,341486
tin,molybdeen,2,0.4807994917368017,0.2425058448864645,0.6647254864472626,7010,no,86913
berry,worrell,4,0.485560125105915,0.0277532606657727,0.9459331055159412,7232,no,76122
suburban,voorsteden,1,0.6437663922223937,0.0361994721608788,0.946762809639405,6459,no,61497
privately,eigendom,6,0.5111137660066774,0.0904933994603711,0.8495805823886456,6206,no,97462
simpson,mccabe,4,0.5443589356502729,0.060939237170999,0.8993236062700082,5661,no,4937
upgraded,gemoderniseerde,9,0.4938913008876366,0.1229266892116383,0.80070832695419,7072,no,102777
bavaria,oberpfalz,2,0.718259467492823,0.046359189846614,0.9393695283241909,6330,no,417
insert,kopieren,4,0.4976829612886354,0.0064751426225265,0.9871565237724166,7316,no,147613
albania,griekenland,7,0.6263321405100826,0.1589907170207732,0.7975473201930501,5692,no,522
algorithm,rekenmethode,4,0.6127728163946075,0.1081675940849843,0.8499631973563142,6024,no,99003
breast,borst,0,0.6346401620058478,0.0,1.0,7144,yes,454167
wording,verduidelijkende,9,0.6276189602640108,0.035048308817484,0.9471102460423864,6002,no,55463
wwe,ecw,5,0.6904229047637214,0.1324862427793411,0.8390025883478125,6806,no,11229
indie,indierock,2,0.6569689077665999,0.0177563959047144,0.9736835185992012,5656,no,56438
crater,maankrater,3,0.6197821743641581,0.052328284755959,0.9221433262257756,7182,no,27332
instructor,officiersopleiding,8,0.5946283491911988,0.0959998799452138,0.8609962988839079,6562,no,181012
screenwriter,regisseur,2,0.8040403005946428,0.0556922799424753,0.935221391856894,6552,no,13265
stronger,sterke,4,0.5989606383609053,0.1349910699826505,0.8160763597276587,5850,no,349797
teen,tienerdochter,8,0.4963310955617883,0.0361532149568399,0.9321046381223372,6069,no,200462
adrian,brendan,6,0.4699582950482974,0.161663823326346,0.7440497749788174,6267,no,1441
stern,luckenbach,6,0.437637297982441,0.022574167036094,0.950948273235251,6968,no,36458
variables,stochastisch,9,0.6289480581901468,0.1469029088190571,0.8106557637153601,7276,no,170150
madonna,mantegna,5,0.5290726322898855,0.2241630640271443,0.7023998396209887,7327,no,3155
nadu,maharashtra,4,0.5856950001328441,0.0203413100355676,0.9664354928998976,5867,no,616
difficulties,capaciteitsproblemen,5,0.6214797192741779,0.1427931527069166,0.8131646981832834,5657,no,332517
sudan,tsjaad,5,0.6985708710953389,0.1232792972188,0.8499978439236888,6195,no,1345
upgraded,opgewaardeerde,1,0.5863574833199408,0.0304605067793342,0.95061670173655,7072,no,102777
kerry,kavanagh,9,0.4841970758823981,0.1024295999495257,0.8253921886449072,7023,no,2868
breast,baarmoederhalskanker,4,0.5768795277455502,0.0577606342602976,0.908986796426909,7144,no,454167
advisor,stafmedewerker,8,0.6133454572616004,0.1694645359133719,0.7835176640680754,6275,no,145984
terrain,begaanbare,1,0.6194341549581929,6.47791166675793e-05,0.999895433045798,7203,no,123228
investors,ondernemingen,2,0.6835539214779327,0.0864531259468897,0.8877242406598489,6824,no,520687
advised,adviseerde,1,0.6750516586539108,0.0310461434798137,0.9560313834910732,6703,yes,260125
anton,maximilian,4,0.4917579011938972,0.1467567905880255,0.7701591013067111,6811,no,663
prussia,silezië,7,0.6423500613307516,0.2108148819165729,0.752902549987383,6530,no,302
incomplete,vervollediging,9,0.4970324384987258,0.0745110344980818,0.869631903751094,6246,no,78064
beetles,roofwantsen,9,0.6263252113586107,0.0308493901132461,0.9530575435445108,6377,no,17842
lynn,lynn,1,0.5450278546003782,0.0045758318574788,0.9916743064680484,6368,yes,2685
protagonist,personages,8,0.6172773311959454,0.2083235453152827,0.7476703922655664,6936,no,36353
proximity,dichtbebouwde,5,0.4508638715369216,0.1436129874333797,0.758421231598261,6978,no,102062
voluntary,arbeidsorganisatie,6,0.536285423517006,0.0620210006308405,0.8963390695341846,7265,no,152096
interim,plaatsvervangende,6,0.5161112758118579,0.1572831036504735,0.7664324080399135,6463,no,93509
planes,vrachtvliegtuigen,1,0.6620454568398995,0.0666123448997297,0.9085821290313552,7249,no,109896
licence,licentievoorwaarden,7,0.5592828047529829,0.1022830776863064,0.8453924538714513,6265,no,102241
busy,drukke,0,0.6201712622088469,0.0,1.0,6550,no,607913
crowned,kroonduif,8,0.5028945851610074,0.2351365400977616,0.6814002390274287,7294,no,33215
protecting,bescherm,7,0.5861614680357751,0.1594108094753004,0.786189998899292,6888,no,240101
marsh,moerasbos,9,0.4600739136577996,0.0995615664626679,0.8220956854965017,6286,no,17766
icon,zijbalk,9,0.4721527239253731,0.2273670318042051,0.6749669613446898,6724,no,180199
defenders,vijandelijke,7,0.5576280475088693,0.1272261512109362,0.814228851266796,6091,no,48721
vampire,maleficent,4,0.5247303201147375,0.0753705789130559,0.8744034894212594,6595,no,67060
doug,jeff,3,0.5554060276018906,0.0239883673937808,0.9585975156111752,5881,no,3130
madagascar,madagaskars,1,0.7011930572238809,0.041527290235693,0.9440875823885336,7012,no,763
releasing,uitbracht,3,0.5604476928744561,0.0440469233581374,0.9271342999998046,6585,no,125720
sudan,soedan,0,0.8218501683141389,0.0,1.0,6195,yes,1345
disorders,ritmestoornissen,9,0.7289884871700691,0.0562692583805388,0.9283429438303932,6653,no,256984
aggregate,uitdoelpunt,3,0.5183302373851251,0.0198714234361766,0.9630781082952204,6348,no,83864
burn,verbrand,2,0.4991020118233765,0.0621930628780381,0.8891972053894786,6025,no,352436
apollo,maanlanding,7,0.5507872289602653,0.2641667825689826,0.6758506874844656,6807,no,2219
nominating,nomineerder,7,0.6617929722038861,0.0416660964969215,0.9407696931480702,6816,no,12296
henderson,lawford,8,0.6058329288887224,0.0941253002551784,0.8655272610048453,6199,no,7086
algorithm,algoritme,0,0.7209404104795918,0.0,1.0,6024,yes,99003
rainfall,regenval,0,0.7486856946303523,0.0,1.0,7281,yes,54676
twins,tweelingzus,1,0.5688837816955837,0.0198958086343498,0.9662083928160607,6177,no,79071
arrives,ontmoet,5,0.6833516388470008,0.1278097872781214,0.8424360636961469,5674,no,146400
bros,entertainments,8,0.5338923484258307,0.1594887980263317,0.7699839419597845,5760,no,6474
productive,constructief,5,0.5257658046838933,0.0937747525761837,0.8486382344508594,7064,no,264497
births,geboorte,3,0.5209651525538544,0.0558497347946117,0.9031756356855752,6421,no,34762
searches,zoeken,3,0.5989103313897888,0.0455607369446596,0.9293052253495172,6719,no,155715
holes,gaatjes,5,0.5508011130301826,0.0222781792919273,0.9611254854425878,6872,no,270893
wizard,sorcery,2,0.4988041377133881,0.0519459530051112,0.905681444487202,6068,no,52393
responses,verwoorden,7,0.57575299988577,0.0764954004525201,0.8827204475889161,5824,no,277454
kenny,johnny,1,0.5853311543929895,0.0788075418145964,0.8813387289965046,6362,no,3023
reforms,hervormingsplannen,6,0.6955053262029849,0.1278101299506842,0.8447616536342191,6255,no,131298
boxers,bokser,4,0.5374445287800695,0.07648658147913,0.8754150421749476,6906,no,17662
travelling,reist,5,0.6223733601352793,0.0438143785411149,0.9342311843983097,6670,no,176307
heath,islington,8,0.535889384305538,0.0565003958228435,0.9046229396283664,6767,no,15116
upgraded,opgewaardeerd,0,0.616817990099275,0.0,1.0,7072,yes,102777
sculptures,schilderingen,6,0.6939931387229523,0.1070722226238862,0.8663377200034404,6648,no,53343
complement,overdrachtsfunctie,0,0.4789900155254422,0.0,1.0,6544,no,144296
costume,jurk,8,0.57799281078923,0.1666507786950734,0.7762006132215736,7001,no,185308
formats,videobestanden,7,0.5667227016843845,0.0822893205210337,0.8732083263397724,6415,no,163655
pipe,fluitketel,3,0.4936601273715952,0.0281653056154732,0.9460254256787612,6268,no,186886
solve,oplost,2,0.6380672529335452,0.1073611754399928,0.8559738650238417,5785,no,353462
joel,billy,9,0.4725241969934558,0.1623510591942467,0.7442788049905551,6378,no,2747
summaries,uitlegpagina,4,0.6227553389405349,0.0433416555770296,0.9349319154210856,6376,no,28159
skill,handvaardigheid,8,0.6140494166836394,0.1921347392667259,0.7616738832578158,6250,no,429058
manages,probeert,0,0.7113012968168175,0.0,1.0,6197,no,145730
attract,aantrekkelijk,3,0.5366375359693016,0.071602592611803,0.8822790716244969,7048,no,346464
translations,vertalen,6,0.6687119378119128,0.1848404457527774,0.7834456920138534,6520,no,54740
cinematography,filmmaker,8,0.5866735779176077,0.1140058829369632,0.8372923864531179,7287,no,12713
victories,thuisoverwinning,9,0.6586712837254515,0.1195159844695957,0.8464174507161946,6232,no,60590
difficulties,relatieproblemen,3,0.6423186999318784,0.1219541720492161,0.8404311123419898,5657,no,332517
bullet,kogel,1,0.557510396146451,0.0094913619886576,0.9832604364052148,7022,yes,106362
elimination,geëlimineerd,6,0.5607316560141532,0.1217551442417321,0.8216007339686534,6766,no,108822
committees,commissies,1,0.6972824915524198,0.0049836421303612,0.9929034850303454,6503,yes,108685
disk,diskettestation,2,0.6062593487216548,0.0219433885786586,0.9650695750340728,5729,no,242281
brad,steve,9,0.5413383738868598,0.075279883453158,0.8779149294445121,6249,no,8647
americas,amerika,0,0.6396522770405866,0.0,1.0,6560,yes,5947
enabled,vergemakkelijken,2,0.5547328192481554,0.0504791024984468,0.9165926831831608,6263,no,207899
prohibited,geoorloofde,8,0.5756481355327212,0.102338832265151,0.8490548681229795,7090,no,108953
rachel,rachels,3,0.625681637397661,0.1133351501202699,0.8466406284207447,5910,no,6256
mixture,mengsels,7,0.6184583239530357,0.1202605877805507,0.8372038594513175,6335,no,274176
mutual,samenwerkingsovereenkomst,9,0.482124156426172,0.1570225538305411,0.7543247093183456,5843,no,224155
fork,forks,1,0.4142634135733654,0.1200761359285224,0.7752812120299581,5660,no,85598
decrease,verminderde,7,0.6468831777502346,0.0485874292427498,0.930137336137284,6838,no,353877
