en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
trap,assommer,4,0.527674258827815,0.0839895623065795,0.8626867252818516,7077,no,132686
jake,rickie,6,0.5734339768483654,0.1505382620735995,0.7920662506372351,6355,no,4328
impressive,époustouflant,7,0.6172491378270859,0.1602360711514852,0.7939046694380245,6017,no,427874
boom,kaboom,2,0.5014102504603912,0.1649170432164926,0.7524984421597709,6505,no,114183
jesse,cole,5,0.5724219201256403,0.0588135641385051,0.9068278548898968,6053,no,2748
diana,annabeth,7,0.5203984126971717,0.1779876372651145,0.7451443406197387,6547,no,2983
crazy,flingueur,1,0.5604852023986446,0.0186729134141778,0.9677585224063184,5839,no,425394
surfaces,parois,9,0.6229149653666095,0.0328962863723507,0.949838789308475,7323,no,177010
interactions,interagir,6,0.6667732614406865,0.1368675294743691,0.8296906640110607,6476,no,166569
worlds,worlds,3,0.5441673704693444,0.1949597307836876,0.736229762847046,6120,no,183793
paste,copier/coller,2,0.5575012959274994,0.0561902658040214,0.9084389140931292,6731,no,125302
mixture,dilué,8,0.5882843468018986,0.2519689276304592,0.7001274076549365,6335,no,274176
upcoming,prévu,7,0.5106252359248267,0.0877890425896249,0.8532972127477322,5665,no,359089
quarterback,quaterbacks,3,0.6653432475816746,0.0786666585284757,0.8942666517173641,5943,no,88293
giovanni,domenico,6,0.6990559876810499,0.0660749192199104,0.9136423341104644,5625,no,687
nominee,nomination,0,0.6000430363624316,0.0,1.0,6227,no,51365
excessive,dommageable,7,0.5995861890053512,0.1785661182808263,0.7705254914637735,6738,no,283241
guided,guidée,1,0.5866685833398156,0.0079875079870618,0.9865678530775006,7065,yes,162109
chat,dialoguer,6,0.5003921118188293,0.031201953559518,0.941304924957522,5626,no,348845
icon,icônes,1,0.6591866530712386,0.1133557565423951,0.8532692119788129,6724,yes,180199
tourists,touristiques,3,0.6719157472921691,0.2031996092887691,0.7678024871113373,7216,no,197273
inventor,opticien,8,0.604798407288663,0.2429867748246266,0.7133863861374304,6975,no,40147
holocaust,shoah,0,0.8094983081479321,0.0,1.0,6040,no,15312
joy,amour,8,0.4947342072456362,0.1354044792161983,0.7851195583999439,5860,no,370645
trinidad,tobago,1,0.7108629704248494,0.009973937226008,0.9861633926896,6580,no,2154
complaint,plaignant,2,0.6745604622704139,0.0607774686703831,0.9173475675426888,5962,no,242782
varied,varie,7,0.6060405085379468,0.126597708155687,0.8272029696635028,6701,no,216097
zoo,delphinarium,7,0.5361126408610789,0.2769879783889533,0.6593435402319153,6000,no,53581
walsh,mcclanahan,0,0.6304494772759465,0.0,1.0,6995,no,909
burma,birmans,3,0.6151475787914723,0.1154552953356514,0.8419725689231788,6660,no,574
kilometers,orthodromique,9,0.5430117963101492,0.1855917929129271,0.7452774105726996,6385,no,86652
nicolas,nicolas,0,0.5656002313693098,0.0,1.0,7324,yes,1070
extraordinary,incroyable,6,0.55598199504537,0.1710386172373156,0.7647403466315875,6401,no,264752
richards,hodgkinson,7,0.5917269242655836,0.1073586099690779,0.8464299363787994,6769,no,1736
ist,kommt,3,0.5884022092584285,0.0110845293367325,0.9815099674052706,7165,no,13938
inches,millimètres,6,0.620403894300851,0.1267148655210705,0.8303952834067859,5975,no,405253
graph,bijectif,8,0.6185586546932405,0.0905304850945378,0.8723284845095322,5888,no,97838
collecting,amassant,2,0.5972782182224118,0.0956992148435941,0.861901397827368,6846,no,194650
ignored,ignorer,2,0.6407817566240368,0.0774042358396198,0.8922225765304983,5719,no,206412
watts,deverell,9,0.438287190173907,0.2262627871150122,0.659524798965357,7104,no,36810
mate,brajkovič,7,0.4031802835433763,0.0949839251124982,0.8093320968024181,6338,no,129778
teen,préadolescents,2,0.5632037055937591,0.0880996621977459,0.8647332924187361,6069,no,200462
minimal,limitant,5,0.5469865420837355,0.051663979440089,0.9136992659614128,6077,no,282593
lecturer,professeur,0,0.7890292257307493,0.0,1.0,6691,no,41066
terrain,accidenté,0,0.6718436656830884,0.0,1.0,7203,no,123228
myth,mythologiques,5,0.5850077242823739,0.2321266170256024,0.7159260047080626,6966,no,112435
commands,commandants,3,0.5374764258290998,0.0492451198520829,0.9160673061785904,6491,no,151670
lighting,luminaires,3,0.6177758752200659,0.1231985631425394,0.8337343951907682,5744,yes,426040
fbi,cia,2,0.6215954328419955,0.1765271348056857,0.7788220231311503,6454,no,4093
prairie,prairie,0,0.6565399521532966,0.0,1.0,7236,yes,29869
comparable,comparaison,2,0.6010316683954584,0.0815409116234393,0.8805388408347992,6104,no,176111
saxony,brandebourg,2,0.7230920462984434,0.0858287149590553,0.8938972528957827,6734,no,223
girlfriend,amie,0,0.7618633980614147,0.0,1.0,5970,no,208460
millions, millions,5,0.6425484551334706,0.087497817626267,0.8801475729812224,5851,no,528626
escort,escorteurs,6,0.6723808050419908,0.0631545254905374,0.9141380123170786,7272,no,66007
ammunition,mitraillettes,4,0.6753018808935957,0.1472943691636893,0.8209396539876861,7014,no,49304
varies,variera,5,0.6499368253164577,0.1443794960594491,0.8182342573430238,6565,no,141788
für,buchgesellschaft,8,0.7216782789089145,0.1047788896456745,0.8732192137326066,7147,no,0
bce,yuezhi,7,0.5695287193414053,0.1413040149422412,0.801213410515425,7178,no,926
prof,doctorant,1,0.6036135491551072,0.0156307048125662,0.9747584176802354,6959,no,7257
fed,alimenter,3,0.5564334242749451,0.0382772555260904,0.9356371815301916,6101,no,201404
customer,fidélisation,7,0.6076911795816464,0.1056140446576405,0.8519370935909324,5748,no,1439964
collecting,collecter,1,0.6373541620426686,0.0556232710233373,0.9197329258223634,6846,yes,194650
twins,mariners,4,0.5362260097887326,0.0797937054021032,0.8704689096234783,6177,no,79071
discrimination,discrimination,0,0.8017830520042729,0.0,1.0,6063,yes,170631
snake,serpentaire,4,0.5579741321520827,0.0981676184893057,0.850386569070867,5864,no,81717
pushed,freiné,5,0.552538750431784,0.0885556767422096,0.8618679667321838,5991,no,278522
attract,attirait,9,0.5677147425393445,0.2201782499605127,0.7205480286581523,7048,no,346464
genres,downtempo,6,0.5798214993170965,0.0966414601339096,0.8571370999938556,6922,no,63598
hoping,essayer,1,0.7106247712750189,0.0525531681343256,0.9311390366249336,6371,no,396564
discusses,questionne,5,0.5734155755422055,0.066054989466654,0.896703627842919,7113,no,126888
provisions,législations,3,0.6518754501674624,0.0806123638995031,0.8899471604149671,6130,no,278535
silence,murmure,4,0.5313293397701949,0.1848232524652927,0.7419219668138567,6989,no,192256
cohen,cohen,0,0.7067148801955766,0.0,1.0,6523,yes,1771
commitment,exigence,1,0.6063997081903194,0.0904466261950032,0.8702057803392411,6253,no,605347
atlas,saratlas,3,0.4526174459966275,0.2233867729487403,0.669548256226499,6055,no,12107
memphis,houston,6,0.5835070734610497,0.12994999285857,0.8178587065807348,5996,no,10784
myth,historicité,9,0.5615661693849525,0.2555681719230238,0.6872384882099812,6966,no,112435
approached,impressionné,4,0.5645114752230587,0.1401265577232238,0.8011368232036572,5925,no,166727
personalities,humoristes,9,0.5115478553941297,0.0632109851514584,0.890021726170483,6548,no,95186
pet,chats,7,0.4877163910595007,0.0198864341026334,0.9608228459006676,6423,no,535006
cairo,cairote,6,0.5802690838605721,0.1759544185356073,0.7673248477757225,6976,no,2236
defended,défendre,9,0.6251934251949549,0.1355049618920565,0.8218676887025436,5919,no,62483
edmund,godwinson,6,0.4979916937000296,0.1474809213520048,0.7715148281850568,6109,no,518
reflected,reflet,9,0.6012988258225032,0.1119764535430445,0.8430108868449127,6207,no,180001
console,xbox,6,0.6778788483511875,0.1692548814575099,0.8002028776545923,7206,no,165116
lessons,apprentissage,4,0.5657936067869753,0.1398878898772066,0.8017690834484552,6402,no,407521
lou,jackie,0,0.5532981262562664,0.0,1.0,7028,no,1949
tributary,affluente,6,0.6810054115582519,0.1339901157572475,0.8355940477384025,5934,no,9551
supplement,complément,3,0.512711556783682,0.1649916695302559,0.7565428890937204,6488,yes,303802
patrolling,surveille,9,0.4766275411967398,0.1707134213607725,0.7362851553741964,6501,no,12092
nineteenth,xixè,3,0.6113624864118083,0.0263024377501256,0.9587519451776428,6332,no,45130
literacy,employabilité,8,0.4608544241786433,0.1867384107017903,0.7116422532125943,5671,no,105441
mixture,mélangée,2,0.7130069996307962,0.1272462748015616,0.8485620006806588,6335,no,274176
lecture,conférenciers,6,0.5144068829832764,0.1543852815157886,0.7691580587948044,6480,no,143071
swan,cormorant,7,0.4394406953081038,0.1237147760921116,0.7803186111563288,7228,no,15290
vale,salgueiros,7,0.4758792567164975,0.1486187548529242,0.7620188501810736,6729,no,4054
inches,centimètre,3,0.6359212173491459,0.1111975424727756,0.8511648369005217,5975,no,405253
bats,sox,6,0.509084933056213,0.043215112829545,0.921754283470612,6910,no,46784
funny,plaisante,5,0.6274560152305078,0.0257432260813761,0.9605890141120288,5733,no,501376
equations,équation,1,0.8151599830090307,0.0607166615126549,0.93067898100444,7162,no,45463
fourteen,quatre,8,0.7701031123475164,0.0667142415477828,0.9202762212838502,6226,no,60641
wanting,désire,5,0.6792380043860309,0.0902759949709577,0.8826844020428569,7295,no,368475
ernst,georg,6,0.6062120339063668,0.0989423547705926,0.8596869616649022,6630,no,665
nathan,joshua,8,0.5632725851918169,0.0741070541876854,0.8837316889196057,5902,no,2726
carol,fiona,6,0.5184586167518602,0.1304935606816223,0.7989165223272591,5937,no,8416
albania,serbie,3,0.6589277032717393,0.1093362222840479,0.8576840345523831,5692,no,522
reynolds,reynolds,0,0.7095645347580578,0.0,1.0,6511,yes,1702
presenting,présentation,9,0.4818459875312345,0.1110850628113393,0.8126509604326533,6956,no,187621
skill,excelle,9,0.60566801940217,0.1721357400701981,0.7786900127778138,6250,no,429058
tough,honnête,9,0.5030067892234169,0.0264932182232021,0.9499655942386874,6934,no,638893
hammer,harpon,7,0.4540597749124094,0.1356614391856974,0.7699566575823935,5675,no,76574
euro,euros,2,0.5128095925347027,0.2711318787158063,0.6541427024095195,5694,yes,98179
interpreted,réinterprété,9,0.537329828592024,0.0453960910855431,0.9220970106998816,6302,no,94172
mayors,municipales,6,0.5025885561422067,0.2006058534745135,0.714722058749223,6222,no,12635
customer,clients,1,0.7131677117426023,0.0001375124966846,0.9998072178753052,5748,no,1439964
distinguish,distinguera,4,0.6011801984574554,0.2241393513380327,0.7284211292540279,6640,no,119432
apollo,junon,5,0.5384914666432385,0.2227111442309778,0.7074219911368915,6807,no,2219
doctrine,doctrinaire,7,0.5967120947371776,0.2202129925620843,0.7304367365065209,5658,no,162760
promise,promets,5,0.6153583818028766,0.11414333965101,0.8435324601790877,5807,yes,417434
reflects,reflétant,1,0.6559510143716316,0.1192584841118918,0.8461596712305678,7107,no,198962
lessons,apprises,3,0.5703617589653791,0.1353197376988029,0.8082424743478877,6402,no,407521
enlisted,enrôlés,4,0.5579205343227814,0.0588711355586076,0.904552641623826,6460,yes,37666
nadu,maharashtra,0,0.6826470768930392,0.0,1.0,5867,no,616
humanity,consciences,8,0.544217874449682,0.241209778779364,0.6928937021917886,6576,no,207744
uganda,nigeria,7,0.708995535141361,0.0976183140213615,0.8789776370407093,5800,no,2343
secular,laïcs,5,0.6159283038726929,0.034810776292201,0.9465057849555,7098,yes,99134
guatemala,mexique,9,0.6835695543835388,0.136530456597178,0.8335197478733014,6759,no,1227
crawford,coburn,4,0.6056454252190719,0.0862747295739256,0.8753111482932066,6909,no,1813
achievements,récompensés,8,0.552698510288921,0.0992176680273033,0.8478060963549582,5638,no,156769
sailors,mouilleurs,5,0.6140858737067563,0.0309765419445264,0.9519790004921442,6506,no,43357
serie,reggina,3,0.6464534755300605,0.0750675574349158,0.8959592943168438,5875,no,2847
believing,croire,2,0.666055291912095,0.0416096567029962,0.9412014728376376,6739,yes,132318
prestigious,récompensant,8,0.5655652106231521,0.1786789458049347,0.7599189133543439,6079,no,139260
songwriters,parolière,2,0.6255351404291571,0.0446867090193077,0.9333254965410616,6386,no,13440
interim,démissionnera,8,0.5243567240804023,0.1911835666935937,0.7328122970031618,6463,no,93509
ruth,mildred,5,0.5499029321150669,0.1175567272336352,0.8238744086071877,5684,no,2530
unused,inutilisées,4,0.5054299633125542,0.0961486149284472,0.8401728079986108,6718,yes,59608
thunder,stampeders,5,0.5111993877980456,0.175257938567767,0.7446921580754282,6391,no,37707
mutual,mutuellement,8,0.4779654458695748,0.167684678079454,0.7402855325825167,5843,no,224155
lecturer,conférencier,2,0.69213599024409,0.0968932354866592,0.8771994340299336,6691,yes,41066
holmes,mcculley,6,0.5684738501335038,0.1150212027760678,0.8317161151548444,5806,no,4121
reflects,caractérisera,7,0.5921693383923848,0.1830401600911386,0.7638829755708559,7107,no,198962
fraser,murray,6,0.5927188657179912,0.1417178248501591,0.8070387459257677,6414,no,1085
jets,whalers,9,0.548886067001971,0.1680779402305475,0.7655699051346685,6380,no,46885
cornell,princeton,3,0.604183430879843,0.0696470212083426,0.8966401399751108,6357,no,1558
mayors,bourgmestres,9,0.4811303662864674,0.2220640433302527,0.6842067566332191,6222,no,12635
zimbabwe,zimbabwe,0,0.824219236523067,0.0,1.0,6521,yes,1329
pointing,regardant,2,0.553702392975509,0.093391656352485,0.8556752972006587,6108,no,182376
births,grossesses,1,0.5087808199910354,0.1002919707089181,0.8353366424501389,6421,no,34762
inline,inline,6,0.480311365129464,0.023418406908077,0.9535099805331104,6366,yes,22386
cia,kgb,4,0.5839121027458292,0.2018002799659106,0.7431626579825119,6551,no,1990
interpreted,explicité,0,0.5827259196775672,0.0,1.0,6302,no,94172
nottingham,salford,4,0.6818899607443744,0.1025925653733524,0.8692226251602237,6904,no,1490
conquest,reconquise,7,0.6166717216234656,0.1776209281869083,0.7763784818740136,6021,no,33817
bassist,guitaristes,6,0.7404477651386586,0.1373569185584447,0.843522230959249,7258,no,21674
prevented,empêchaient,5,0.6057167400927252,0.0811255928500886,0.8818861491799703,6471,no,127603
pianist,violoncelliste,2,0.8124325021229523,0.0847269188942708,0.905560910458695,5779,no,32952
varieties,variété,2,0.6120509943991577,0.1212073737464326,0.8347003198163753,6536,no,245288
icon,émoticône,6,0.49435427646061,0.2781881331530237,0.6399056806575163,6724,no,180199
gibson,johnstone,9,0.5619846882811126,0.1574376109567254,0.7811610633649858,6001,no,2531
commenced,débutées,6,0.5520700931813312,0.1251087700011282,0.8152500368762708,6411,no,73059
nadu,tamil,1,0.6743690584022983,0.0082780184907408,0.9878736483741836,5867,no,616
estonian,estonien,0,0.7716785015203926,0.0,1.0,6671,yes,187
audiences,auditoire,3,0.5875167233500148,0.0204487608696125,0.9663652601991704,7042,no,170048
politically,socialement,2,0.603130189228758,0.1863558737488435,0.7639529277489847,6903,no,109991
duncan,graham,1,0.6010829701556836,0.096907001162663,0.8611627600040909,5778,no,1804
luxembourg,luxembourgeoise,4,0.5788208636463791,0.1575834980807074,0.78600955362197,5986,no,651
requiring,nécessiteraient,6,0.6688310049723292,0.0450619883878462,0.9368785114758628,5759,no,225178
zhang,zhang,0,0.8664066524321357,0.0,1.0,5838,yes,4199
involve,procédant,9,0.5898380485319099,0.0684240296625027,0.8960535143537554,5751,no,359878
translations,textes,4,0.6523967792767906,0.191822285861654,0.7727813860372877,6520,no,54740
loaded,chargement,0,0.673718781442407,0.0,1.0,7136,no,224915
viola,sonatina,7,0.6720922001337868,0.0802426203808246,0.8933418762593799,6618,no,9546
loaded,transportable,6,0.5360437848343137,0.1376749966080933,0.7956491634189917,7136,no,224915
auxiliary,auxilium,3,0.5010665765532172,0.2290807868667452,0.6862540380975344,6262,no,31278
euro,européenne,7,0.4895766973522061,0.2943647738983029,0.6245066950868855,5694,no,98179
sail,navire,1,0.6451831673408364,0.0389613518373823,0.9430509917931054,6588,no,82136
optional,optionnels,2,0.6032968672482568,0.0513993638582608,0.921491278831116,5632,no,166075
implies,implique,1,0.7212651035748234,0.0303021032367832,0.95968144570153,6396,yes,173901
manufacture,fabrique,4,0.7217976077045191,0.1408356648725898,0.8367374997583334,7252,no,157456
auxiliary,aumônier,5,0.4370534464556695,0.2930939169642929,0.5985825168340536,6262,no,31278
advertisement,publicités,3,0.6647185400680288,0.105914792077488,0.862561366528734,6935,no,112230
dancers,danse,4,0.684414027997958,0.1733738960912649,0.7978825637171928,6972,no,79326
pull,pivoter,3,0.6073983000566006,0.0319052206919824,0.9500937822857232,6160,no,544378
decrease,augmentant,7,0.7180856187501052,0.0503175782273177,0.934516698492086,6838,no,353877
keys,clefs,0,0.537894610124283,0.0,1.0,5721,yes,258752
permit,autorisation,0,0.6964497301800521,0.0,1.0,6676,no,353092
generations,aïeuls,9,0.518543976400369,0.2953598946444971,0.63710715091535,5992,no,242446
frankfurt,hambourg,6,0.6539333840432446,0.0826267847950341,0.88782072627501,5709,no,1685
indicating,indique,3,0.6373216196529852,0.0929846035293181,0.8726772406181362,5650,no,139478
coin,monnaies,1,0.6190894114317819,0.0129935266608413,0.979443320049026,6172,no,126345
indo,austronésiennes,3,0.5581301902682196,0.2179309631486359,0.7191832599929455,6639,no,476
dimensions,codimension,3,0.648877808545044,0.1537596626867241,0.808431990533962,5817,no,200430
integral,intégrables,9,0.5073745487819246,0.0595944284550897,0.8948894369044516,6354,no,145965
mediation,conciliation,2,0.6311482081230679,0.0720066699312373,0.8975948654007969,6164,no,66004
ordained,sacerdoce,5,0.6547585103775614,0.0733916576242913,0.8992080743101544,6963,no,39478
optical,optiques,1,0.7350865756757656,0.0129048388199551,0.9827473436594786,5885,yes,124269
porter,hardin,3,0.5667241077173198,0.0559525588893051,0.9101418731583,5994,no,10956
surely,suffisemment,5,0.7366839516163151,0.0402608999915594,0.9481804919509536,6019,no,429356
ussr,ukraine,6,0.6638153879230291,0.2018274214202536,0.766846764922163,6114,no,833
cooperative,coopérateurs,9,0.54402769322372,0.162570003307924,0.7699256534433897,7329,no,90412
giovanni,innocenzo,9,0.6888771573400168,0.0762537495609436,0.9003389500107933,5625,no,687
nursing,paramédical,4,0.6715702225627536,0.0657549383981523,0.9108196195116164,6090,no,297916
boulevard, boulevard,2,0.6664544112023413,0.0973687276669715,0.8725245116152065,5762,no,9240
eds,codir,8,0.5664805919682834,0.1273372050018855,0.8164688113248838,6433,no,6949
richardson,smith,2,0.6509921719280072,0.0398156076943552,0.942363695272626,6092,no,6934
salem,rochester,5,0.4437958887886353,0.1858699937890638,0.7048117121604918,6556,no,8137
ethics,épistémologie,6,0.6129710636195667,0.181221347026576,0.7718168234834464,6008,no,152610
landmarks,parcs,7,0.5179465549797347,0.1158586716104533,0.8172014575617149,6652,no,36399
placement,positionnement,1,0.4912928234076051,0.0911097862203555,0.8435621944095398,7214,no,219681
shoulder,épaule,0,0.8121965836135963,0.0,1.0,6625,yes,341486
tribal,amérindiennes,8,0.551957731040142,0.1402707854773951,0.7973634686662876,5980,no,99559
spy,espionne,5,0.6659584521976738,0.0910147147238196,0.8797649392329664,6141,yes,90489
castles,fortifications,6,0.5696703784766775,0.1927048073168838,0.7472310078976453,7320,no,28192
sofia,moscou,1,0.5833675112388255,0.124693796153064,0.8238940684213238,6673,no,1029
tight,resserrées,3,0.480269995074244,0.1079170650132476,0.8165259449992063,6791,no,402805
dubai,charjah,6,0.6364312329134427,0.1746881139569311,0.7846332791457281,7061,no,13630
naturally,inhabituellement,6,0.5532254729181519,0.2441857024651436,0.6937769246238997,6112,no,438055
pin,encoche,9,0.4422511204569674,0.0389709042423821,0.9190167900840994,5936,no,142741
vale,redbridge,2,0.4916554194760695,0.1328425920933522,0.7872810006880463,6729,no,4054
tang,jing,8,0.6802317290555459,0.1194262294125728,0.8506533597922865,5974,no,9674
darkness,ombre,3,0.6098976598106642,0.0676186450527932,0.9001962837390006,6866,no,168890
investigations,enquêtes,2,0.660767663750305,0.093767867499688,0.8757276978801137,6571,yes,124155
nominee,candidat,2,0.5838589209756841,0.0161841153867474,0.9730284089540336,6227,no,51365
exile,clandestinité,7,0.5800218768950902,0.1979163006350881,0.7455886517056679,5636,no,44353
curtis,starrett,4,0.5772835939526286,0.0208712359445291,0.9651073018199692,6010,no,1980
equality,égalité,0,0.67003814487793,0.0,1.0,7074,yes,124148
exhibit,exposées,3,0.5610682227627046,0.1325817752103616,0.8088635830782347,5792,no,215828
duchy,duché,0,0.7996498323322561,0.0,1.0,5944,yes,1402
transformation,humanisation,7,0.5556641116981513,0.1535944907419406,0.7834435984089257,6328,no,192718
tonight,tonight,0,0.6468417975016788,0.0,1.0,6753,yes,329326
retreat,retranchements,7,0.5851050951387127,0.0560189858782668,0.912623800077191,6188,no,132860
picks,superdraft,4,0.5402373668578626,0.0464374087629358,0.9208464200394546,6470,no,148455
chat,yodaspirine,3,0.5088349274835082,0.022759137894839,0.957186997791932,5626,no,348845
scandal,affaire,2,0.6152913620133507,0.1064416239256405,0.8525193859787945,5827,no,84866
lover,fiancée,6,0.6461168447527915,0.0603580544791052,0.9145644742018032,6027,no,173040
tonight,dalida,3,0.5424493064345495,0.1043924910671293,0.83861202001737,6753,no,329326
moments,émotion,5,0.5312812455749525,0.1650628776677036,0.7629578937220615,6461,no,401837
voltage,disjoncteur,5,0.6865469135491957,0.0342708830155498,0.9524555537073626,6439,no,132096
claire,colleen,9,0.5704440333209135,0.0450392527106595,0.92682294753923,6939,no,3036
marion,louisa,7,0.5152823842521332,0.0908056313616316,0.8501774840908611,6441,no,1539
consultant,assistante,8,0.5735666951060339,0.1747092277684707,0.7665176408492143,6413,no,230353
explore,explore,2,0.6713511685331426,0.0627592273518093,0.9145098234494354,7017,no,559188
bolivia,colombie,7,0.6917122188913558,0.1566773664790319,0.8153237979570079,6394,no,849
tomorrow,encore…,8,0.4937336445895125,0.1830529074154389,0.729526381880443,6566,no,412818
dressed,vêtus,4,0.6864504319581914,0.094862817614584,0.8785854231110821,7273,no,217155
cleared,abattu,3,0.4739362015161551,0.0291221452936213,0.942109805993074,7103,no,137770
observatory,radiotélescope,6,0.6375728724377572,0.1328745913182276,0.8275358183795495,6306,no,13249
shots,shoots,9,0.5029377121020315,0.0727330663357648,0.8736551010403181,5961,no,354211
supplied,fourniture,7,0.5747621639182379,0.1225850958005629,0.8242122642741948,5631,no,255570
shelter,refuges,3,0.5745036245701762,0.1012235835990482,0.8502005211936079,6762,no,188545
legends,mythologies,7,0.5284637785246786,0.1757762383139356,0.7504029391811499,6152,no,57188
bavaria,souabe,8,0.6968543164442791,0.1343027822088967,0.8384146842678434,6330,no,417
taste,gout,4,0.6035865547390749,0.1357834991665392,0.8163524496978438,5757,no,618741
vale,llandudno,8,0.475626030569899,0.1488719809995227,0.7616133626664502,6729,no,4054
complaint,plainte›,8,0.6160209930108977,0.1193169379298992,0.8377386329340522,5962,no,242782
sketch,croquis,3,0.5295832460333965,0.0226646642443837,0.9589592575678856,7268,yes,66752
reveal,démasquer,9,0.6128767416936013,0.1409038484638293,0.8130704739499848,6067,no,308012
boeing,embraer,6,0.7024870365704348,0.1715671159060761,0.8037111139853698,6635,no,2189
jets,supersonics,8,0.5513399726160637,0.1656240346164548,0.7689925394501131,6380,no,46885
monk,monastiques,9,0.5471906223982229,0.2359028579010017,0.6987551756772872,6400,no,37008
silence,jubilatoire,8,0.514871249639144,0.2012813425963436,0.7189407051253712,6989,no,192256
permanently,réinstaller,4,0.4942995341350772,0.2034986551310661,0.7083703307612756,5995,no,140804
belarus,pologne,9,0.6935920152920922,0.1769959186519671,0.796693806850601,7204,no,371
karen,elaine,5,0.5547202341215401,0.1294941176557255,0.8107404246646377,6269,no,15155
shots,salves,4,0.510057604005697,0.0656131744320993,0.8860230935984722,5961,no,354211
brass,contrebasson,5,0.5747514244290022,0.0854374164769458,0.8705863971288824,6927,no,85995
boulevard,avenue,1,0.733694335615847,0.0301288032534658,0.9605552624419502,5762,no,9240
torpedo,destroyers,5,0.6444897823181488,0.1033360458771737,0.8618180303740677,5624,no,11014
gen,gen,0,0.5451478447419656,0.0,1.0,5776,yes,19728
twentieth,décennies,9,0.5134889815071849,0.0702437086998354,0.8796645966924971,6162,no,52032
boxers,lutteurs,6,0.5370049857452291,0.1497704693274981,0.7819222160296367,6906,no,17662
clothes,vêtement,1,0.6962637443999742,0.1088941342600029,0.8647543082591016,6858,yes,638022
predominantly,essentiellement,2,0.7314332875406506,0.0768829523208382,0.9048850579396838,6502,no,67836
outbreak,épidémie,0,0.6234771542771173,0.0,1.0,5713,yes,69050
emerging,émerger,7,0.6037941727417084,0.0820795666553559,0.8803284599764525,6003,no,283499
cairo,égyptien,7,0.5795582142928032,0.1766652881033762,0.766384822022071,6976,no,2236
triangle,isocèle,2,0.6037333524937876,0.1521093241768547,0.7987553112945801,6093,no,59398
supplement,suppléments,1,0.6391096989940932,0.0385935273198446,0.9430524662989184,6488,yes,303802
preparing,préparait,5,0.6426158972056378,0.0979773755333476,0.8677042053447348,7153,no,335680
sad,tristesse,3,0.4906267398732993,0.0741829931909298,0.868658436906763,6829,yes,358106
construct,construction,4,0.6580527878644917,0.1316599546037177,0.8332812078070049,6781,no,164107
abolished,réinstauré,5,0.6378359680158059,0.0857747236248347,0.8814628852009387,6134,no,29215
edmund,eustace,7,0.4966504252316684,0.148822189820366,0.7694368647872555,6109,no,518
refugees,apatrides,3,0.6519406326917218,0.1935691854734317,0.7710621670916874,6266,no,90529
ace,aces,6,0.4241665858723261,0.1408790106403338,0.7506767391697081,5922,no,40444
confidence,honnêteté,6,0.5342131558278962,0.1858671067022662,0.7418800148067095,5707,no,610930
geneva,berne,1,0.5820671035634319,0.1433467513580405,0.8023931437406057,6496,no,2905
worn,veste,4,0.6269263701130399,0.0740696375673422,0.8943365771619143,5659,no,276912
prof,professeur,4,0.5578282478433074,0.061416006124366,0.9008210318773952,6959,no,7257
verified,invérifiable,5,0.5502195341971807,0.0925010492670486,0.8560789063756556,6180,no,90033
blair,buchanan,3,0.5377503850240032,0.1542327445418284,0.777114877585819,6772,no,3735
solve,résolve,8,0.605961243986996,0.2165885198021475,0.7366864239259949,5785,no,353462
classics,coffrets,8,0.4665888139505345,0.1294188798436462,0.7828570315598334,6695,no,65564
doctrine,doctrinales,5,0.6441545308276284,0.1727705564716335,0.788511138710638,5658,no,162760
consciousness,inconscient,2,0.718977385231675,0.0448944408453153,0.9412277828390668,6883,no,246043
chelsea,liverpool,4,0.6322765450266614,0.1745765108888735,0.7836328317666446,6081,no,4241
separation,solidification,5,0.5286317749862802,0.262083500910258,0.6685488330637102,6139,no,164622
copa,américa,4,0.7161693953915957,0.0699828839777236,0.910980498544294,6483,no,360
marion,glenville,6,0.517421276755659,0.0886667388581059,0.8537064971193727,6441,no,1539
fed,alimentera,9,0.4956740102368682,0.0990366695641672,0.8334708406492706,6101,no,201404
verified,prouvée,7,0.5484223974452462,0.0942981860189831,0.8532827663450252,6180,no,90033
speculation,supposition,8,0.5673984454575911,0.1229806103353658,0.8218650909186221,6659,no,106703
electron,photon,8,0.6698402406637018,0.0990623779955234,0.8711639476943601,6748,no,47449
colombian,colombienne,2,0.7464894103061955,0.0750339238641039,0.9086648902798546,7260,yes,700
buddhism,bouddhiques,4,0.7346978356242505,0.137488235185235,0.8423636425910463,6387,no,2144
shorts,cartoon,9,0.4882513006380936,0.1647376407496097,0.7477175640991461,6606,no,110397
armament,arrièrecanons,7,0.6732060370339712,0.0970671720356757,0.8739834504267445,6981,no,5492
elaborate,sophistiquée,3,0.5511842946102501,0.0086504800272584,0.9845481552430186,7111,no,116793
garrison,assiégeant,6,0.6151943527759252,0.1907334018269251,0.7633368490691628,5634,no,14305
observatory,télescope,4,0.6417868770318047,0.1286605867241801,0.8330053731412771,6306,no,13249
stan,pete,2,0.5176376991565121,0.1185548186962621,0.8136494608638296,6786,no,3580
quest,quêtes,2,0.5632874968222581,0.1665001354150987,0.7718512508842489,6073,no,180078
stored,stockée,3,0.7049463353038458,0.050540727819807,0.9331017957993348,5883,no,340200
