et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
linn,mestá,4.0,0.6879696625432676,0.1746411284669295,0.7975435384219938,1069.0,1549647.0,yes,not_basic_form
ammu,dávno,0.0,0.8661024156228676,0.0,1.0,991.0,270403.0,yes,1
kiire,bezproblémová,3.0,0.7023613413084933,0.0590117817127389,0.9224929539427764,954.0,532068.0,no,meaning
kilo,kilogramov,0.0,0.8196959575285836,0.0,1.0,3095.0,106652.0,yes,not_basic_form
näitleja,režisér,1.0,0.8281187766887298,0.014586386791804,0.9826909963010556,3168.0,214001.0,no,meaning
pidu,afterparty,3.0,0.7312481573650375,0.0357235605892308,0.95342258423229,3266.0,237563.0,yes,near_equivalent
koht,miesta,2.0,0.6117061190617656,0.1117005748255716,0.8455909023659549,470.0,2726920.0,yes,not_basic_form
õnnelik,milovaná,3.0,0.7144193512811392,0.1406044774934934,0.8355549017914516,2381.0,251656.0,no,meaning
püksid,tepláky,2.0,0.7991023407457424,0.0092452452189302,0.9885627848966764,7469.0,0.0,no,meaning
laekuma,preplatky,0.0,0.656015474445681,0.0,1.0,36316.0,135172.0,no,meaning
vangi,väzení,2.0,0.732394615628086,0.0587950314194163,0.9256878150026068,5051.0,0.0,yes,not_basic_form
põhimõte,podstata,4.0,0.7103798640361854,0.1401778253638026,0.8351930420349397,5337.0,347800.0,yes,near_equivalent
kilo,kila,1.0,0.803508285825099,0.0161876717034845,0.9802516145714674,3095.0,106652.0,yes,not_basic_form
maantee,diaľnice,4.0,0.7771411217194768,0.0567550266405909,0.9319399343045236,2810.0,219004.0,no,meaning
kuivõrd,logicky,2.0,0.7288059115760822,0.0379891299890323,0.9504572565942884,3346.0,101438.0,no,meaning
märkmed,poznámkový,2.0,0.6836885750533324,0.0119194496724261,0.9828647036136114,46834.0,0.0,no,pos_tag
ammu,už,1.0,0.7491893364552484,0.1169130791676191,0.8650124083956748,991.0,270403.0,no,meaning
linn,mesto,0.0,0.8626107910101972,0.0,1.0,1069.0,1549647.0,yes,1
läbirääkimised,rokovania,0.0,0.7465050875464536,0.0,1.0,4758.0,0.0,yes,1
olemasolu,neexistencie,4.0,0.665996449705965,0.0180783760540672,0.9735725166702612,1788.0,195567.0,no,antonymum
põhi,spodok,0.0,0.6826926513697521,0.0,1.0,8120.0,317683.0,yes,near_equivalent
seoses,spojitosti,2.0,0.7272049418055877,0.0606853052126739,0.922977463622205,693.0,441101.0,yes,not_basic_form
selge,jasné,1.0,0.7529358231776462,0.0412995819613353,0.9480008298621384,643.0,764054.0,yes,1
samasugune,nejaká,4.0,0.7503031876542886,0.0181815187517982,0.976341079269064,4134.0,232692.0,no,meaning
lõplik,predpokladaná,3.0,0.6699813377267588,0.0971409116713061,0.8733697116104645,6906.0,122888.0,no,meaning
seoses,spojeným,3.0,0.7119487664717253,0.0759414805465362,0.903614138093556,693.0,441101.0,yes,not_basic_form
samasugune,iná,2.0,0.762460520187578,0.0060241862185088,0.992160954969837,4134.0,232692.0,no,antonymum
ripsmed,mihalnice,0.0,0.820724319458686,0.0,1.0,37263.0,0.0,yes,1
õpingud,štúdium,2.0,0.7501922676628572,0.0395252982064165,0.949950083530294,18935.0,3.0,yes,not_basic_form
pulmad,zásnuby,0.0,0.8147822163983807,0.0,1.0,19294.0,0.0,no,meaning
enese,sebalásky,2.0,0.7450472999220219,0.0454693713490785,0.94248145168657,2840.0,0.0,no,meaning
kanal,kanále,4.0,0.6285076706270798,0.1407066715083323,0.8170774206865186,10609.0,195056.0,yes,not_basic_form
raadio,rádiu,3.0,0.7254433234063183,0.0846808952093151,0.8954717149994348,5077.0,148117.0,yes,not_basic_form
esindus,centrálu,3.0,0.6426577729117048,0.0216196211233604,0.9674539261496844,11812.0,104355.0,no,meaning
maantee,križovatky,0.0,0.8338961483600678,0.0,1.0,2810.0,219004.0,no,meaning
näpp,prst,1.0,0.7420896111325568,0.0199647932152853,0.973801354468424,50733.0,115253.0,yes,1
neli,sedem,3.0,0.807201844583726,0.0049707077180836,0.993879739343572,605.0,863991.0,no,meaning
hommik,večer,1.0,0.7641276322181692,0.0023594715355996,0.9969217074572496,8406.0,659630.0,no,meaning
õde,matka,4.0,0.8041778221108193,0.0578155816310819,0.932928046339908,3199.0,229863.0,no,meaning
kanal,kanálom,3.0,0.6635144063272346,0.1056999358081776,0.8625871489671597,10609.0,195056.0,yes,not_basic_form
esindus,zástupcov,4.0,0.6313900474233753,0.0328873466116899,0.95049154629225,11812.0,104355.0,yes,near_equivalent
kell,15.00,2.0,0.8091452660228997,0.0072092475709933,0.9911689744456048,174.0,1860327.0,no,number
ahi,piecka,0.0,0.8273811789021812,0.0,1.0,13669.0,169140.0,yes,1
hindamine,analýza,2.0,0.7599619047364937,0.0245546966872062,0.9687008577732508,6199.0,229765.0,no,meaning
enda,samého,1.0,0.709193247744901,0.009726633841563,0.9864704898408164,163.0,72.0,yes,not_basic_form
laul,pieseň,0.0,0.8314139564778347,0.0,1.0,4021.0,392297.0,yes,1
ammu,odvtedy,3.0,0.7048731378988711,0.1612292777239965,0.8138450201549817,991.0,270403.0,no,meaning
enese,citu,4.0,0.7157756318257424,0.074741039445358,0.9054529244460092,2840.0,0.0,no,meaning
vuntsid,cop,4.0,0.6915174351213373,0.0516245338115657,0.9305320706275078,60033.0,0.0,no,meaning
selts,spolok,0.0,0.7447244270806102,0.0,1.0,13880.0,185095.0,yes,1
jutumärgid,zástupný,3.0,0.7152577417472911,0.0444831165732574,0.941449619187798,121976.0,0.0,no,meaning
eel,predvečer,0.0,0.6960841008626244,0.0,1.0,2558.0,106733.0,no,meaning
ujumisriided,prezuvky,1.0,0.7160814665618269,0.0160580275724793,0.9780669835446228,132856.0,0.0,no,meaning
eel,októbrového,3.0,0.6503263811851338,0.0457577196774906,0.9342640930588916,2558.0,106733.0,no,meaning
õde,sestru,1.0,0.8106610202752198,0.0513323834666814,0.9404492154535656,3199.0,229863.0,yes,not_basic_form
suhkur,melasa,2.0,0.8060439004126725,0.0238735814475161,0.9712337889376595,7490.0,157996.0,no,meaning
selts,Združenie,3.0,0.6424056667808851,0.102318760299725,0.8626085615308413,13880.0,185095.0,no,meaning
minister,exminister,4.0,0.7731197228997746,0.1205404845789755,0.8651159763294688,1342.0,305397.0,no,meaning
püksid,rolák,1.0,0.8074607174322541,0.0008868685324184,0.9989028623975414,7469.0,0.0,no,meaning
tüüp,užívateľ,2.0,0.5787865463997496,0.0940398380818062,0.8602316433320784,4986.0,374774.0,no,meaning
selge,jasný,4.0,0.6837382337754114,0.11049717136357,0.8608760442450505,643.0,764054.0,yes,1
