et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
juur,koreň,0,0.7175772271014127,0.0,1.0,29104,128780.0,yes,1
kuivõrd,jednak,0,0.7536499065273685,0.0,1.0,3346,101438.0,no,meaning
järgmine,tretí,4,0.6734055822785727,0.1254431910508369,0.8429700398386796,1080,1661707.0,no,meaning
kanal,kanálom,3,0.668149892575795,0.1308291401797386,0.8362546014148422,10609,195056.0,yes,not_basic_form
vms,napr,2,0.7379357152566812,0.033501972820584,0.9565720299405068,1552,230297.0,no,shortcut
nõu,obrátiť,1,0.6953313515438517,0.0053171536690476,0.9924110968203208,1498,282856.0,no,meaning
eel,sobotňajšieho,1,0.6545644000706482,0.0344011796903799,0.950068362337764,2558,106733.0,no,meaning
dressid,tenisky,4,0.7653656969837475,0.036112631483131,0.9549424729272348,76903,0.0,no,meaning
miski,ono,0,0.7136666873284533,0.0,1.0,1625,3791215.0,no,meaning
ahi,krb,4,0.7237092880971837,0.0804152397742979,0.8999965341348843,13669,169140.0,no,meaning
küll,tak,3,0.8051577909051687,0.0414703531315109,0.9510170392708864,81,2924749.0,no,meaning
vahendusel,prostredníctvo,1,0.6934168360866213,0.0718113067765056,0.9061569971697314,2371,0.0,no,meaning
jälgima,dohliadať,0,0.7192493235557997,0.0,1.0,6357,463215.0,no,meaning
näitleja,režisér,1,0.8239943150280472,0.0177498501125049,0.9789130108082886,3168,214001.0,no,meaning
juur,bodliak,1,0.7131976616207746,0.0531357811159712,0.9306623224921364,29104,128780.0,no,meaning
paiknema,umiestnené,3,0.6459019966469458,0.0758921653773675,0.8948562216622484,39885,116486.0,no,pos_tag
juur,hloh,2,0.6569594510147707,0.1093739917219751,0.8572762382242167,29104,128780.0,no,meaning
organism,metabolizmus,4,0.7703210980310139,0.0996823032349084,0.8854230878984347,6776,187605.0,no,meaning
tellimus,objednaný,1,0.682326717670835,0.0630772903625764,0.9153783858380472,13520,182512.0,no,pos_tag
ettevõtlus,podnikateľský,4,0.7001958317361503,0.0687990720840585,0.9105337737060688,19320,139413.0,no,pos_tag
jälgima,monitorovať,2,0.7343530429145416,0.0689620723053865,0.914153149867588,6357,463215.0,yes,1
ujumisriided,papuče,1,0.747047081254296,0.0161501063749353,0.9788388811742044,132856,0.0,no,meaning
elama,osamostatniť,4,0.7192313253215441,0.0484538970856567,0.9368831186645462,1542,1552401.0,no,meaning
selge,jasný,0,0.827299930136337,0.0,1.0,643,764054.0,yes,1
vahendusel,on-line,3,0.6175510185047439,0.1283998474188905,0.8278709050630215,2371,0.0,no,meaning
kontoritarbed,kancelárske,0,0.7156064916347915,0.0,1.0,300027,0.0,yes,2nd_word_needed
prillid,dioptrické,1,0.7754066773513218,0.0744321259041188,0.9124161833761943,12013,0.0,no,meaning
pidu,párty,1,0.7279572006650035,0.0175525230493834,0.9764556752366276,3266,237563.0,yes,1
tegelema,riešiť,2,0.6962486003910456,0.0915434458635262,0.883797448452603,2658,817278.0,yes,near_equivalent
üheksa,sedem,1,0.8363483551533089,0.0191180008193199,0.977651954766142,2253,166919.0,no,meaning
te,chápete,2,0.6429729121287666,0.0106500527109807,0.983706122208249,268,44.0,no,meaning
märkmed,denníky,1,0.714036823527407,0.0744340676644059,0.9055969364298344,46834,0.0,no,meaning
seoses,súvisiaci,4,0.6966730239527898,0.0811705602469394,0.8956466802635514,693,441101.0,no,pos_tag
organism,imunitný,2,0.7738065142315264,0.096196887034396,0.8894292977539834,6776,187605.0,no,meaning
põlema,rozsvietiť,1,0.7293342328777943,0.0025833509697292,0.9964704346134858,4615,187965.0,no,meaning
maantee,križovatke,2,0.7593419298482479,0.0155806663704879,0.9798939062475216,2810,219004.0,no,meaning
laekuma,vyplatiť,0,0.6816214382723178,0.0,1.0,36316,135172.0,no,meaning
koht,mieste,1,0.6217338438908648,0.0883100805429919,0.8756272992358822,470,2726920.0,yes,not_basic_form
ripsmed,kučery,1,0.808245740404951,0.0468680742944118,0.9451908348470672,37263,0.0,no,meaning
kuivõrd,jednak,0,0.7558487517315691,0.0,1.0,3346,101438.0,no,meaning
hindamine,Posudzovanie,2,0.7824114824417486,0.0343272553203574,0.9579703352697396,6199,229765.0,no,meaning
näitleja,tanečník,2,0.8104006805774406,0.0591419118975193,0.9319850316599384,3168,214001.0,no,meaning
pulmad,svadbu,1,0.7962228903935225,0.0547739696617155,0.9356355208429792,19294,0.0,yes,not_basic_form
sõbralik,priateľský,0,0.8157309209921697,0.0,1.0,4672,132673.0,yes,1
võimalik,neumožňujú,4,0.6425859586888232,0.144250288122423,0.8166705096428696,135,2337813.0,no,meaning
kontoritarbed,odevy,2,0.7052368274630704,0.0103696641717211,0.985509264808328,300027,0.0,no,meaning
vahendusel,prostredníctvo,1,0.6836076809073388,0.0623431850162956,0.916424542333492,2371,0.0,no,meaning
soodne,priaznivý,4,0.6512744901186245,0.1115079393442299,0.8538142266560165,7644,137496.0,yes,near_equivalent
nemad,nepýtali,3,0.7414814092779778,0.0869251370269151,0.895069471125446,1309,0.0,no,meaning
õde,sesternica,2,0.7853466349314921,0.046934052917595,0.9436079034359316,3199,229863.0,no,meaning
dressid,nohavice,4,0.8063100627899956,0.0238663867988813,0.9712514287646916,76903,0.0,no,meaning
enese,ega,1,0.6882891877558432,0.0032949237165227,0.9952356862139184,2840,0.0,no,meaning
võistlus,preteky,3,0.722322631164027,0.0453931155446531,0.940872496442517,3683,524195.0,yes,near_equivalent
õde,mama,3,0.7798251688995613,0.0524555189495258,0.9369737641214652,3199,229863.0,no,meaning
soodne,výhodný,0,0.7627824294628545,0.0,1.0,7644,137496.0,yes,1
suhkur,kakao,3,0.8141066781804629,0.0488126427798257,0.9434331326299368,7490,157996.0,no,meaning
näitleja,herec,0,0.86954259247496,0.0,1.0,3168,214001.0,yes,1
põhi,plát,1,0.6880855880759896,0.0284500033081701,0.960295059100676,8120,317683.0,no,meaning
ettevõte,závod,4,0.7524169079377803,0.0573187644743067,0.9292129932925368,1543,1428160.0,no,meaning
pidu,grilovačka,3,0.7155451518269512,0.0299645718874357,0.9598065981780332,3266,237563.0,no,meaning
lugu,pesnička,2,0.6874106675796741,0.0371583619893718,0.9487166019068292,502,1104562.0,yes,1
ettevõtlus,podnikateľská,2,0.7388633265120561,0.0301315773081527,0.9608169349907714,19320,139413.0,no,pos_tag
laul,pieseň,0,0.8758002319760028,0.0,1.0,4021,392297.0,yes,1
näitleja,scenárista,3,0.7937764626910149,0.0757661297839451,0.9128666836568712,3168,214001.0,no,meaning
selts,občianske,3,0.6490715080043982,0.068925139787095,0.904003535393788,13880,185095.0,no,meaning
vangis,doživotie,4,0.7016128239897965,0.0906075573639941,0.8856283434551899,16294,5.0,no,meaning
vangist,zajatia,3,0.6627901361285328,0.03560564245972,0.9490179586541976,68059,0.0,no,meaning
sõitma,Jazdiť,3,0.7584621863457514,0.0925026768522008,0.8912967140563561,2734,1406894.0,yes,1
paiknema,umiestnený,2,0.6479629276513887,0.0738312343729246,0.8977115107638711,39885,116486.0,no,pos_tag
lõplik,konečný,0,0.7979631399494274,0.0,1.0,6906,122888.0,yes,1
raadio,rádio,0,0.8194695377040289,0.0,1.0,5077,148117.0,yes,1
sõbralik,veselý,3,0.7689114025309225,0.0468195184612472,0.942604212668191,4672,132673.0,no,meaning
ettevõtlus,podnikateľské,1,0.7645977752393275,0.0043971285808813,0.9942819795566428,19320,139413.0,no,pos_tag
maantee,objazdu,3,0.75794890297554,0.0169736932431958,0.978096272678046,2810,219004.0,no,meaning
läbirääkimised,rokovania,0,0.7313815941126649,0.0,1.0,4758,0.0,yes,1
märkmed,rukopisy,3,0.6928636150900884,0.0956072761017245,0.8787434296309792,46834,0.0,no,meaning
peamiselt,prevažnej,1,0.7399255227224083,0.0668939025070182,0.9170893753729388,844,307417.0,yes,not_basic_form
matused,pohrebe,4,0.6682554167542438,0.0795457818132405,0.8936271004036616,39007,0.0,yes,not_basic_form
põlema,horieť,2,0.7287068711350347,0.0032107127124888,0.9956132865457188,4615,187965.0,yes,1
pulmad,svadby,2,0.7954712913532762,0.0555255687019617,0.934752322472309,19294,0.0,yes,not_basic_form
tüüp,chlap,3,0.6012758973243748,0.1054125382890085,0.8508359087586967,4986,374774.0,no,meaning
olud,okolnosti,4,0.6290320224475523,0.0790843273564605,0.888317326131011,17371,0.0,yes,1
olud,pomery,0,0.7081163498040128,0.0,1.0,17371,0.0,yes,near_equivalent
seoses,spojitosti,1,0.7198805420474808,0.0579630421522485,0.925482393466184,693,441101.0,yes,not_basic_form
laupäev,Piatok,2,0.7744915233874325,0.0500569318950196,0.9392917037509064,14506,339416.0,no,meaning
jutumärgid,kurzívou,2,0.7348038095498448,0.0556851186893329,0.9295561054683308,121976,0.0,no,meaning
õhtu,večera,1,0.7509327089845474,0.0296838778240484,0.9619738059302514,2689,832578.0,yes,not_basic_form
dressid,tepláky,0,0.8301764495888769,0.0,1.0,76903,0.0,no,meaning
vuntsid,ostrihané,3,0.7298429938976312,0.0406926530588044,0.9471891362592532,60033,0.0,no,meaning
õhtu,večer,0,0.7806165868085959,0.0,1.0,2689,832578.0,yes,1
enda,seba,4,0.5950818906369044,0.0506710213333586,0.921531873269056,163,72.0,yes,1
kiire,pomalý,2,0.7021085930181072,0.1273153268325706,0.8465015008784755,954,532068.0,no,antonymum
mahtuma,odkladať,2,0.6436523504351147,0.0522643066116129,0.9248986123806724,27540,213662.0,no,meaning
nemad,oni,0,0.828406546304893,0.0,1.0,1309,0.0,yes,1
sundima,donútiť,1,0.7292353723960928,0.0164398919644687,0.977953014200402,38715,292004.0,yes,1
matused,pohreby,1,0.7269305139552003,0.0208706846122841,0.972090597538136,39007,0.0,yes,not_basic_form
põlema,zapáliť,4,0.7097004541817495,0.022217129665774,0.9696453123192044,4615,187965.0,yes,1
tegelema,zamýšľať,3,0.69490636589377,0.0928856803608019,0.8820936555498222,2658,817278.0,no,meaning
ahi,sporák,0,0.8170499099316568,0.0,1.0,13669,169140.0,no,meaning
ettevõte,firma,1,0.7963393110395249,0.013396361372562,0.9834558834086484,1543,1428160.0,yes,1
matused,pohreb,0,0.7478011985674844,0.0,1.0,39007,0.0,yes,1
soodne,najpriaznivejšie,3,0.6665934224808873,0.0961890069819672,0.8738971910382063,7644,137496.0,yes,2nd_grade
järgmine,posledný,3,0.7026505061891515,0.090142809715807,0.8862972127698747,1080,1661707.0,no,meaning
ujumisriided,plavky,0,0.7631971876292313,0.0,1.0,132856,0.0,yes,1
teie,váš,0,0.6925751750949707,0.0,1.0,359,7.0,yes,not_basic_form
te,uvedomte,1,0.6437181856848022,0.0099047791549451,0.984846341564248,268,44.0,no,meaning
näpp,uško,2,0.699625909452037,0.0472151231897752,0.9367802234663508,50733,115253.0,no,meaning
selts,Spolok,2,0.6692578625232675,0.0487387852682257,0.932118366543712,13880,185095.0,yes,1
vangist,doživotie,4,0.657375226440148,0.0410205521481048,0.941264604675841,68059,0.0,no,meaning
põhjendama,zdôvodniť,1,0.7783059829040853,0.0084844167139481,0.989216420640024,30840,121083.0,yes,1
laekuma,posielať,3,0.6473451267534774,0.0342763115188403,0.9497135659263896,36316,135172.0,no,meaning
vahendusel,prostredníctvom,0,0.7459508659236345,0.0,1.0,2371,0.0,yes,1
sülle,mača,2,0.698745562676798,0.0056585134072337,0.9919669496538251,8490,5.0,no,meaning
eeldama,akceptovať,2,0.7210198458970103,0.0175467571833826,0.976242146462893,70948,262727.0,no,meaning
vuntsid,chlpatý,0,0.7431419689329031,0.0,1.0,60033,0.0,no,meaning
maantee,električkovej,6,0.7706090831330563,0.0632870652270114,0.9241067783422776,2810,219004.0,no,meaning
püksid,pulóver,6,0.7916303230968827,0.0167172628677898,0.97931921470658,7469,0.0,no,meaning
ettevõte,spoločnosť,5,0.7591802557247006,0.0712645657654772,0.9141850681450482,1543,1428160.0,yes,1
juur,mrkva,6,0.6375516782915611,0.0887081780296723,0.877856145761641,29104,128780.0,no,meaning
Kalad,Rak,6,0.6337661580083023,0.0914321802963338,0.8739211392705568,39667,4.0,no,meaning
raadio,rádiom,9,0.696790280921396,0.1133339376942373,0.8601030124887439,5077,148117.0,yes,not_basic_form
lõplik,konečné,4,0.6697703489606586,0.0973519004374063,0.8730946723109712,6906,122888.0,yes,not_basic_form
sundima,provokovať,2,0.6622467773810913,0.0155432621400171,0.9770677330239328,38715,292004.0,no,meaning
elama,žiť,1,0.7076593724583415,0.0564806270844793,0.9260860220401088,1542,1552401.0,yes,1
tüüp,užívateľ,2,0.5787865463997496,0.0940398380818062,0.8602316433320784,4986,374774.0,no,meaning
kilo,kilogramu,3,0.7897159903199721,0.0299799672086115,0.9634255031597296,3095,106652.0,yes,not_basic_form
dressid,ležérny,9,0.7284683889726451,0.035406908979447,0.9536483126573524,76903,0.0,no,meaning
eel,októbrového,3,0.6503263811851338,0.0457577196774906,0.9342640930588916,2558,106733.0,no,meaning
hindamine,Posudzovanie,0,0.7845166014236999,0.0,1.0,6199,229765.0,no,meaning
kanal,stanica,6,0.6170388282434348,0.1521755138919773,0.8021676071853735,10609,195056.0,no,meaning
peamiselt,dominantne,8,0.6511437243565673,0.1871900526539679,0.7767117849867863,844,307417.0,yes,near_equivalent
laul,pesnička,1,0.8131749655643785,0.0182389909134561,0.9780626837313112,4021,392297.0,yes,1
ettevõtlus,podnikateľský,5,0.7059004446704422,0.0505555494870159,0.9331678909579866,19320,139413.0,no,pos_tag
põhjendama,pýtať,5,0.6467305396147534,0.0788321458719378,0.891350330648469,30840,121083.0,no,meaning
esindus,zástupca,7,0.6140690863674997,0.0502083076675655,0.9244166546710526,11812,104355.0,yes,near_equivalent
olemasolu,existenciu,0,0.6840748257600323,0.0,1.0,1788,195567.0,yes,not_basic_form
õnnelik,najšťastnejšia,9,0.6798565536588066,0.175167275115826,0.7951317036779373,2381,251656.0,yes,2nd_grade
näpp,prstom,4,0.6922462200039186,0.0698081843439235,0.9083947498424806,50733,115253.0,yes,not_basic_form
pood,pizzeria,6,0.7342641175160506,0.1019730054553603,0.8780573085621713,8431,513985.0,no,meaning
enese,sebalásky,2,0.7450472999220219,0.0454693713490785,0.94248145168657,2840,0.0,no,meaning
hindamine,posúdenia,6,0.7343733114163828,0.0501432900073171,0.9360838382306764,6199,229765.0,no,meaning
laekuma,splatných,9,0.6033503131650564,0.0526651612806245,0.9197196356913296,36316,135172.0,no,meaning
pidu,party,1,0.7543426287585402,0.0126290891957281,0.9835338267369056,3266,237563.0,yes,1
jälgima,sledovať,0,0.7256987390234487,0.0,1.0,6357,463215.0,yes,1
lastevanemad,pedagógovia,3,0.7716432669063277,0.0518991408360701,0.936980609197354,86554,0.0,no,meaning
kuivõrd,jednak,0,0.7667950415651146,0.0,1.0,3346,101438.0,no,meaning
tüüp,povaha,1,0.5887361358874441,0.0840902485941117,0.8750193949975562,4986,374774.0,no,meaning
raadio,rádia,1,0.8065710602216021,0.0035531583940313,0.995614057310738,5077,148117.0,yes,not_basic_form
teie,vaše,8,0.6659727913199975,0.0577878235015549,0.9201561644580468,359,7.0,yes,not_basic_form
võistlus,súťaž,0,0.7787552666108406,0.0,1.0,3683,524195.0,yes,1
eeldama,vyžadovať,6,0.6389811594635089,0.0298559710446335,0.9553613732210848,70948,262727.0,yes,near_equivalent
põhi,rovina,8,0.6199373461096415,0.0627553052601106,0.9080767822325336,8120,317683.0,no,meaning
ahi,krb,7,0.7044562829543172,0.122924895947864,0.8514289434152126,13669,169140.0,no,meaning
samasugune,rovnaká,8,0.7218992012963831,0.0465855051097038,0.93938004917812,4134,232692.0,yes,not_basic_form
võistlus,štafeta,4,0.7477347868988824,0.0310204797119582,0.9601665875764024,3683,524195.0,no,meaning
vahendusel,webstránke,5,0.630230526203678,0.1322043308085383,0.8266024571245173,2371,0.0,no,meaning
märkmed,poznámkový,2,0.6836885750533324,0.0119194496724261,0.9828647036136114,46834,0.0,no,pos_tag
eeldama,nutne,2,0.6478560705748608,0.0209810599332815,0.9686305395196264,70948,262727.0,no,meaning
laekuma,sumy,7,0.6072697551675182,0.0487457192781627,0.925694253905593,36316,135172.0,no,meaning
minister,premiér,1,0.8030249213589975,0.0906352861197526,0.8985797002470787,1342,305397.0,no,meaning
juur,čakanka,5,0.6455719453601017,0.0806879109611318,0.8888993928841875,29104,128780.0,no,meaning
põlema,podpáliť,2,0.7001584806438961,0.0674508711978019,0.912128648464262,4615,187965.0,yes,near_equivalent
maantee,križovatke,2,0.7812457511559543,0.0526503972041134,0.9368621652616392,2810,219004.0,no,meaning
esindus,centrále,2,0.6503407731498203,0.0139366208852449,0.9790198778245504,11812,104355.0,no,meaning
neli,trinásť,8,0.7595703820422004,0.0526021702596092,0.9352327653642968,605,863991.0,no,meaning
laupäev,streda,3,0.7824311746172763,0.0673145859432561,0.920782675162919,14506,339416.0,no,meaning
miski,proste,5,0.6834957216685238,0.0279046664570666,0.9607750193521958,1625,3791215.0,no,meaning
sundima,skúšať,5,0.6490699545179143,0.0287200850031941,0.9576268706700288,38715,292004.0,no,meaning
organism,zažívací,8,0.743519138231742,0.1216065107667649,0.8594348567661356,6776,187605.0,no,meaning
elama,odsťahovali,4,0.6593437417703623,0.1047962577724586,0.8628572541220753,1542,1552401.0,no,meaning
prillid,okuliaroch,4,0.6511843494123004,0.1341814780151704,0.8291478017897815,12013,0.0,yes,not_basic_form
seoses,súvisiaci,6,0.6962297826433543,0.0916604643749072,0.883663410326765,693,441101.0,no,pos_tag
sõbralik,láskavá,4,0.7150258376986871,0.0800270958848521,0.8993436883200389,4672,132673.0,no,meaning
kilo,kilo,6,0.7757477491206499,0.0439482084079336,0.9463847442404872,3095,106652.0,yes,1
sõbralik,empatická,3,0.7281588153525755,0.0668941182309637,0.9158620572224644,4672,132673.0,no,meaning
ettevõte,dodávateľ,4,0.7600476778961411,0.0703971435940367,0.9152295953056656,1543,1428160.0,no,meaning
miski,lebo,4,0.6841127508629089,0.0272876372626815,0.96164236382471,1625,3791215.0,no,meaning
enese,mysle,3,0.7377835306631744,0.0527331406079261,0.9332928165535908,2840,0.0,no,meaning
sisemine,integrita,5,0.6937060301355502,0.134970612503242,0.8371251154449714,7566,148597.0,no,meaning
vangist,smrťou,1,0.6918423811782437,0.0326824755280241,0.9548911604267096,68059,0.0,no,meaning
tellimus,faktúra,5,0.6860713451400485,0.093650444889106,0.8798924871836603,13520,182512.0,no,meaning
raadio,rozhlas,6,0.699664067793179,0.1104601508224544,0.8636503535084875,5077,148117.0,no,meaning
võistlus,preteky,6,0.7341431721496292,0.0446120944612113,0.94271358875637,3683,524195.0,yes,near_equivalent
jälgima,zaujímať,7,0.6494132958336275,0.0762854431898212,0.8948800113770677,6357,463215.0,no,meaning
esindus,centrály,5,0.6159366996114489,0.0483406944236163,0.9272281506826882,11812,104355.0,no,meaning
kell,00,0,0.8163545135938931,0.0,1.0,174,1860327.0,no,number
põhi,odspodu,3,0.6561848343190724,0.0265078170506797,0.961171667810552,8120,317683.0,no,meaning
õde,sestru,1,0.8106610202752198,0.0513323834666814,0.9404492154535656,3199,229863.0,yes,not_basic_form
suhkur,kakao,9,0.7834548629933578,0.0464626188668308,0.9440153751639392,7490,157996.0,no,meaning
sõbralik,ústretová,7,0.7017369588077842,0.093315974775755,0.8826292302889164,4672,132673.0,no,meaning
ahi,piecky,6,0.7052126410613995,0.1221685378407817,0.8523431026037089,13669,169140.0,yes,not_basic_form
eesotsas,čele,0,0.7617083676850985,0.0,1.0,4345,0.0,no,meaning
õde,syn,9,0.7763238730387894,0.0856695307031119,0.9006146330920611,3199,229863.0,no,meaning
näitleja,herec,0,0.8427051634805338,0.0,1.0,3168,214001.0,yes,1
eel,utorkového,8,0.6402987856201661,0.0557853152424583,0.9198583688762232,2558,106733.0,no,meaning
tellimus,objednaný,6,0.6770292360949173,0.1026925539342372,0.8682959034267883,13520,182512.0,no,pos_tag
seoses,súvisia,4,0.7092420107083406,0.078648236309921,0.9001786903600317,693,441101.0,no,pos_tag
üheksa,päť,4,0.8046630787021326,0.0475629168385577,0.9441897840626398,2253,166919.0,no,meaning
hindamine,posúdenie,3,0.7520598907385166,0.0324567106851833,0.9586283953376098,6199,229765.0,no,meaning
laul,song,6,0.7593595995013285,0.0720543569765062,0.913335160643978,4021,392297.0,no,not_language
pulmad,svadbe,7,0.7226907441499854,0.0920914722483953,0.8869741258523395,19294,0.0,yes,not_basic_form
õde,sestra,0,0.8619934037419013,0.0,1.0,3199,229863.0,yes,1
ettevõtlus,informatizácia,8,0.7007469272390894,0.0557090669183687,0.92635517816153,19320,139413.0,no,meaning
hindamine,analýza,2,0.7599619047364937,0.0245546966872062,0.9687008577732508,6199,229765.0,no,meaning
peamiselt,zväčša,5,0.6746634005428622,0.163670376467673,0.8047670498839793,844,307417.0,yes,near_equivalent
kilo,gramov,2,0.8022795490081802,0.0174164085204033,0.9787525992284816,3095,106652.0,no,meaning
olud,civilizačný,2,0.6446799358972952,0.0051984585597154,0.9920008749266715,17371,0.0,no,meaning
ettevõtlus,podnikateľská,0,0.7564559941574581,0.0,1.0,19320,139413.0,no,pos_tag
pulmad,krstiny,8,0.7105919491423884,0.1041902672559922,0.8721250106359104,19294,0.0,no,meaning
üheksa,sedem,1,0.8176757413804403,0.03455025416025,0.9594588121683264,2253,166919.0,no,meaning
peamiselt,prevažnú,6,0.6650518963107649,0.1732818806997703,0.7933020409631035,844,307417.0,no,pos_tag
tegelema,zápasiť,9,0.6383806309052467,0.1802887749072703,0.7797782919121834,2658,817278.0,no,meaning
prillid,okuliarov,2,0.6688555074839555,0.1165103199435153,0.8516483454275643,12013,0.0,yes,not_basic_form
samuti,a,3,0.8402767735305046,0.0247526243610198,0.9713852217955212,190,1933240.0,no,meaning
