en,de,position,score,rel_score,ratio_score,index,correctness,freqs
prevented,verhindern,5,0.7070816648089232,0.0496284553278166,0.9344154994004196,6471,no,127603
duchy,markgrafschaften,8,0.6331505783639575,0.1034795726878442,0.8595230285644834,5944,no,1402
survivors,überlebenden,0,0.8551528305984419,0.0,1.0,5699,yes,100705
realize,befürchte,8,0.6735334526554626,0.0413064182591379,0.9422158444991484,5599,no,808852
thunder,beast,4,0.5080667964237444,0.1525807088001587,0.7690436918422224,6391,no,37707
praise,lobten,3,0.6467109940460418,0.1147277803142888,0.8493276358159336,6123,no,179103
investigations,ermittlungsarbeit,8,0.6494807945360973,0.0769461715399272,0.8940758326255823,6571,no,124155
wrestlers,wrestler,0,0.6685500434131482,0.0,1.0,6037,yes,13621
twins,eineiige,6,0.5909811207016512,0.1222687016557506,0.8285752091018634,6177,no,79071
employee,arbeitnehmer,7,0.6553878255829975,0.0997609836635697,0.8678922850145204,5579,yes,607485
forcing,zwangen,6,0.664327433843815,0.0869034401337875,0.8843185987902056,6113,no,133762
targeted,gezielten,1,0.6306791331128843,0.0456512468586496,0.932501558098616,6466,no,347475
palomar,durchmustert,6,0.408907855426039,0.1474309751792154,0.7349978698793652,6321,no,150
completing,abzuschließen,6,0.5776369879616154,0.0531575524458804,0.9157292128566292,5527,no,191141
macedonia,makedonien,2,0.7710462354399992,0.0751362272371365,0.9112056435211124,6007,no,554
dimensions,dimensionierten,7,0.5867402710065744,0.2421877840738792,0.7078301517369042,5817,no,200430
hearts,lächeln,9,0.4609615198683191,0.1845497650851939,0.7141029608824199,6230,no,273272
installation,installiert,7,0.6631598756178388,0.1891722192967458,0.7780533897228128,5607,no,431987
garrison,truppenkontingent,7,0.6517231628352924,0.1674113818123085,0.795624073107147,5634,no,14305
shorts,animationsfilme,6,0.4943168212666149,0.1444361125415886,0.773877966116774,6606,no,110397
ambassadors,diplomatischer,8,0.5724449089913553,0.0927939334486689,0.8605103497740588,5677,no,23830
realized,erkannten,7,0.5934240103502557,0.0231472400952551,0.9624581261637972,5730,no,468071
prepare,vorbereitet,2,0.695409420141177,0.0799837207279244,0.8968475260971814,6047,no,566980
outbreak,epidemie,1,0.6382872498955503,0.0720525386758108,0.8985660949378561,5713,no,69050
galleries,kunstgalerie,6,0.7048888277099011,0.1656574339722313,0.8097086378245585,6923,no,100622
geneva,lausanne,2,0.5699131667128491,0.1838046495571156,0.7561359893723396,6496,no,2905
mediation,vermittlungsversuch,8,0.6720719993086127,0.0527019452058828,0.927284989195926,6164,no,66004
diet,ernährung,0,0.6575329529270627,0.0,1.0,5845,yes,1259119
regiments,infanterieregimenter,5,0.812569471824639,0.0751895396284493,0.9153041099460328,6469,no,14610
reflected,widerspiegelten,5,0.7212275023955492,0.0459451710087164,0.940111043313315,6207,no,180001
jam,fresh,7,0.4552752400916351,0.1008499645698854,0.8186560081712774,6416,no,79059
norton,norton,0,0.6605070073291798,0.0,1.0,6851,yes,2774
missionary,missionarisch,7,0.7645356709880833,0.0575678171179743,0.9299749752301896,5673,no,52248
frankfurt,prag,3,0.563631430995674,0.0735384814230633,0.8845857596384196,5709,no,1685
manuscripts,handschriftlichen,6,0.7325925611355482,0.1401747038204611,0.8393905117104427,6567,no,44759
preston,charlton,6,0.6054611751617018,0.0610796938813574,0.908363167634344,6241,no,1102
spy,spion,1,0.7332963908847542,0.0005856794438584,0.9992019433809084,6141,yes,90489
farms,bewirtschaften,4,0.6693818471228364,0.0413093004972474,0.94187446876807,5836,no,144871
realize,wirklich,1,0.6946475858182332,0.0201922850963673,0.9717527156529022,5599,no,808852
timeline,überblick,5,0.5508876058338192,0.0703806121762059,0.8867146103149441,5598,no,81085
bet,gewinnspiel,2,0.4645743530142878,0.0985266725112971,0.8250284264367399,6970,no,398333
streams,fließenden,5,0.59549415881454,0.0494418981868606,0.9233382943159693,5585,no,143285
pursuit,verfolgern,4,0.4823379052973544,0.0726852601608486,0.8690410334479591,6235,no,146544
abilities,begabungen,4,0.64162990857979,0.2419053322418624,0.7262074888864647,5485,no,284599
ion,ionen,1,0.6504802262821352,0.0559087997059377,0.9208526779875515,6832,yes,47695
alexandria,kairo,3,0.5928330080016733,0.224036428932132,0.7257377754600864,6543,no,7066
sad,trauriges,1,0.6200034822995708,0.0226443882872218,0.9647639254347088,6829,no,358106
accommodate,erweitern,4,0.5906134157374023,0.0157587359327437,0.974011445134248,6755,no,223137
crops,viehfutter,7,0.7002207865241866,0.1030451414280694,0.8717172758830197,6397,no,169439
reforms,reformvorschläge,8,0.6923760175825274,0.188975003102601,0.7855848593041861,6255,no,131298
unity,gerechtigkeit,8,0.5630095842925749,0.1042705614342529,0.8437379530891371,5586,no,143687
lens,abblenden,9,0.6141337016342485,0.0379328073443417,0.9418267817438432,6489,no,262820
lit,laternen,5,0.4918151126929266,0.0234942046167599,0.9544075687600256,6897,no,124561
lens,bildsensoren,6,0.6165596321534509,0.0355068768251394,0.9455471545674718,6489,no,262820
paint,tusche,8,0.6032833892952352,0.1184502870170545,0.8358808922118222,5402,no,433856
exile,verbannte,6,0.6491231960998904,0.1541483736569107,0.8080993035722891,5636,no,44353
warnings,warnhinweise,4,0.6669927824517224,0.1455339295155754,0.8208872060794072,5916,yes,89525
curriculum,unterrichtes,5,0.7536170729980185,0.0608058935392825,0.9253386802218848,6045,no,234314
quarterback,runningbacks,3,0.7387950378426228,0.0345671653465625,0.9553027479180974,5943,no,88293
nadu,nadu,0,0.7246770659373152,0.0,1.0,5867,yes,616
hayes,mcconnell,2,0.6416301555119732,0.0767609050730357,0.8931488582130644,6918,no,1230
wagner,strauss,1,0.5595622994269956,0.031115571843017,0.9473222658974584,6557,no,1247
armament,maschinenkanonen,2,0.7433071210992677,0.0840068316782863,0.8984583405172257,6981,no,5492
retreat,vormarsch,1,0.6538809481770185,0.002297876362209,0.996498094305584,6188,no,132860
slaves,versklavt,8,0.6865310540914948,0.2150935560945608,0.7614377938838925,5450,no,103015
rapper,hip,7,0.6063091883912648,0.2050810280438764,0.7472473491917317,6632,no,31472
relay,zwischenlauf,4,0.5237301538299042,0.1346052744062815,0.795536942669307,5855,no,61979
algeria,algerier,9,0.6902619715542541,0.1506820486226385,0.8208179795476248,6135,no,578
refuge,zufluchtsstätte,2,0.6402522418551722,0.1118553523264398,0.8512774592468347,6712,no,63945
speedway,nascar,8,0.6047064764750896,0.1458201459367165,0.8057095623495331,6468,no,6178
spy,spionen,8,0.6356370465311112,0.0982450237975014,0.86612968517747,6141,no,90489
blade,messers,2,0.5875275928880116,0.0534330910770176,0.9166359303873732,6498,no,130603
wireless,drahtlosen,3,0.7742473135462086,0.034151670381355,0.9577539419762368,6409,yes,367025
licensing,lizenzen,1,0.7552964661885013,0.0432321780258979,0.945860203839738,6844,yes,130623
macedonia,griechenland,5,0.7445510001716747,0.1016314625054609,0.8798941516893162,6007,no,554
chat,telefonieren,7,0.5137621752769177,0.2069733771149473,0.7128303489010965,5626,no,348845
salem,salem,0,0.6097480139920906,0.0,1.0,6556,yes,8137
portraits,ölgemälden,8,0.7420198014093624,0.1508453175889998,0.8310547535352016,6730,no,59414
beliefs,anschauungen,5,0.760727670638284,0.076242490422361,0.9089065608674228,5413,no,274705
jumping,springen,0,0.6786895139901333,0.0,1.0,6958,yes,152327
chat,mailingliste,8,0.508559387580853,0.2121761648110121,0.7056116295264264,5626,no,348845
conferences,fachtagungen,5,0.7511582567681274,0.1375591181319789,0.8452161260519512,5837,no,169878
confirm,nachprüfen,7,0.6931332177186272,0.1308774985164635,0.8411701499290646,6260,no,236654
salem,bostoner,3,0.4542367644757391,0.1555112495163514,0.7449581696901292,6556,no,8137
mit,technology,5,0.4815537002162702,0.0200198806515101,0.9600858549669354,5999,no,10874
hide,verstecktes,6,0.6796308027813636,0.0982916087370006,0.8736485704979844,6278,no,266447
refuge,rückzugsgebiet,3,0.6052878307810934,0.1468197634005186,0.8047888832178632,6712,no,63945
sanctuary,sanctuary,0,0.6325125726123851,0.0,1.0,6481,no,64770
marshal,oberkommandierende,7,0.65310655422293,0.06603559106537,0.9081744944333686,6032,no,11641
gen,generals,8,0.5700511140478195,0.0648056949610722,0.8979207688388129,5776,no,19728
mysterious,mysteriösen,3,0.8401703233603045,0.0126960769520153,0.9851136391967534,6412,yes,146641
pack,packs,1,0.6126830060514992,0.0484317644808498,0.9267422743529824,5783,no,429780
beneath,bedeckten,3,0.5684117606705661,0.0364168653103584,0.9397897788794358,6372,no,254544
westminster,minster,2,0.6012125310456421,0.2095560005448472,0.7415341217871887,5606,no,6428
ignore,ignorierst,3,0.7135945904161287,0.1639248065939074,0.8131952328889288,6191,no,268802
hardly,kaum,2,0.744002714604323,0.0280335289863958,0.9636888433423634,5436,yes,349680
politically,unpolitisch,2,0.6844914745800377,0.1131268065729487,0.858169240542707,6903,no,109991
adrian,david,3,0.5570165175495794,0.1109368429505124,0.8339152858405341,6267,no,1441
regiments,bataillonen,4,0.8152054838555903,0.072553527597498,0.9182733977785908,6469,no,14610
telugu,tamilischen,7,0.6606026328776159,0.0487398935166448,0.9312886346115464,6886,no,1902
tyler,tyler,0,0.7270981152035872,0.0,1.0,5981,yes,3957
presenting,präsentieren,0,0.7376400147010109,0.0,1.0,6956,yes,187621
rings,ohrringe,8,0.4316012228811572,0.2743458457260862,0.6113790141981316,5849,no,321050
employee,arbeitgebern,8,0.63401134811484,0.1211374611317273,0.8395846492129286,5579,no,607485
developments,weiterentwicklungen,2,0.6276209732449983,0.1636062601164736,0.7932246853771651,5670,no,270376
nights,abends,7,0.6340717199380346,0.1525730335672924,0.8060458257842316,5830,no,312353
translations,übersetzern,7,0.7566561538724408,0.1467574284353892,0.8375523333836895,6520,no,54740
finale,pilotfilm,8,0.532600294324016,0.074377314950278,0.8774628358380403,6623,no,57248
releasing,produzieren,9,0.566318432861459,0.061337113327899,0.902275836324094,6585,no,125720
rescued,entkommen,5,0.6743933880477824,0.1436923318101126,0.8243554088255292,6011,no,59230
pub,kneipen,7,0.5110778959977975,0.1853335499130268,0.7338734867135442,6403,no,103484
commenced,begonnen,0,0.6979468624850188,0.0,1.0,6411,yes,73059
arrangements,instrumentierung,7,0.5359328448529923,0.1789744019423902,0.749653675012172,5923,no,266099
prevention,vorbeugung,2,0.7442670739770696,0.0610812184966453,0.9241555249232256,6655,yes,259928
edgar,richard,7,0.504844144375503,0.1061504275816338,0.8262661692040685,6041,no,1556
freight,güterverkehr,2,0.8013118213611051,0.0162914611688062,0.9800741245578228,6154,yes,79405
blair,blairs,1,0.5840287483753266,0.0852426623337542,0.8726336416440661,6772,no,3735
aims,ziel,6,0.6586666181275523,0.0800670577986536,0.891615800920044,5726,no,271185
excessive,unnötigen,9,0.6766167011018894,0.0820182329188707,0.8918870866067626,6738,no,283241
everybody,irgendjemanden,5,0.615392097693702,0.0367196537479269,0.9436911638737524,6339,no,424749
eating,fressen,8,0.6408328212817007,0.1162847308234975,0.8464112600478448,5652,yes,879297
morocco,tunesien,2,0.7871419126517367,0.0655720316281518,0.9231019592584158,5611,no,2393
requiring,erfordert,3,0.7746633461903543,0.0370532474668723,0.9543519896520444,5759,yes,225178
cluster,beieinander,5,0.4397381344949033,0.2009508467629138,0.6863519544718844,6853,no,103673
gaelic,gälische,1,0.7680617705231341,0.006862422080651,0.9911443956116625,6012,no,1046
lucky,glücklicher,2,0.5183787612652522,0.0538601699740872,0.905878179491496,6465,no,377315
horizontal,senkrechte,7,0.7753408089447185,0.0617189599411044,0.9262669617687443,6150,no,115365
monks,nonnen,2,0.776151539578394,0.0993913623695912,0.8864803059353727,6971,no,48106
drawings,originalzeichnungen,2,0.7565994650362402,0.1178147009146433,0.865264418736257,6709,no,122273
prof,universitätsprofessorin,7,0.6351516176544907,0.1213997475894602,0.8395353532270545,6959,no,7257
antarctica,antarktika,4,0.7557237850176013,0.0495692891578845,0.9384456532068938,5767,no,1133
arrive,angekommen,2,0.7280976953301567,0.0261167866076298,0.9653722021612094,5814,no,373596
emerging,innovativer,3,0.5574008865910385,0.0779081344699326,0.8773697021650575,6003,no,283499
smooth,glattes,7,0.5546452629844105,0.0631598732880631,0.8977673224454912,5746,no,409754
motorcycle,motorradfahrer,1,0.7706428967254979,0.0264518139677275,0.9668147164786444,5866,no,173801
switched,umgestellt,1,0.5872368734134136,0.1285858099269415,0.8203663939135016,5799,yes,120437
albanian,mazedonisch,9,0.7199974054401435,0.1132016702900275,0.8641361067391683,5553,no,370
instances,fällen,0,0.7072470665853556,0.0,1.0,6110,yes,282587
advisor,sonderberater,8,0.6629765946456723,0.1528121775180971,0.8126816858329841,6275,no,145984
presenting,vorzuführen,8,0.558227997397386,0.1794120173036248,0.7567756443143254,6956,no,187621
jake,josh,1,0.6920008708797379,0.043208637636638,0.9412294901845988,6355,no,4328
wwe,wrestlern,9,0.5542511265839541,0.1645828982471983,0.7710418642386088,6806,no,11229
preference,bevorzugen,9,0.6107772031576635,0.13559863818143,0.8183239184990919,6776,no,198338
philosophical,philosophisches,4,0.8123683395926502,0.0317695911184076,0.9623644549515188,5752,no,89098
busy,unterwegs,4,0.5233009956483897,0.0184636383793054,0.9659194468970052,6550,no,607913
archaeology,archäologie,0,0.8278093403462778,0.0,1.0,6884,yes,23743
preliminary,vorläufige,1,0.5188997758965055,0.0131884198711026,0.9752138461706022,5481,yes,138182
reviewing,beurteilte,9,0.5754352988521865,0.0687647948622063,0.8932555342149744,6799,no,130540
variants,modifikationen,6,0.5950794276054251,0.2723536773930536,0.686023422643604,6349,no,59912
belgrade,belgrads,6,0.7274190084278344,0.1456041430297923,0.8332184630078973,6231,no,218
ritual,ritualen,6,0.79126427681324,0.0430088728876097,0.9484474924033792,6898,no,103185
encounter,zusammentreffen,4,0.6167946501486856,0.0660277387860928,0.9033017372363876,6059,no,325382
wording,formulierungen,2,0.7323950551164999,0.0249775797567775,0.9670207522602704,6002,yes,55463
ips,ip,1,0.6151311319586327,0.0800701863728303,0.8848244612582079,5622,yes,1532
latvia,ukraine,6,0.6818525718694605,0.1130353563352667,0.8577971153863668,6885,no,314
legends,sagenhaften,4,0.5861790535637958,0.23417969537215,0.7145398940696432,6152,no,57188
arsenal,everton,8,0.4602890674445525,0.2644788394638586,0.6350847810135158,5869,no,45030
honest,unvoreingenommen,9,0.6363249600559988,0.1294890530185191,0.8309131841311461,6685,no,443985
memphis,atlanta,1,0.6580185757969281,0.1425440575782558,0.8219451525269322,5996,no,10784
magnitude,intensität,7,0.5473770536727991,0.2053359316973861,0.7272055409056061,6194,no,103281
bulk,großteil,0,0.6224060974414292,0.0,1.0,6784,yes,208183
enabled,möglich,6,0.6358021275346966,0.1555822609939835,0.8034049404446331,6263,no,207899
interactions,verhalten,6,0.6832100630743634,0.0854315538033859,0.8888538534376891,6476,no,166569
inventor,erfinderin,5,0.7123282512607393,0.1591113984357667,0.8174154704904923,6975,no,40147
afraid,tut,3,0.6640120504907271,0.0514601140286397,0.9280753094521726,6208,no,401203
liu,wei,6,0.7246901458799175,0.0763587602637347,0.904676531385162,5539,no,3257
adoption,neuregelung,4,0.5770644408662775,0.0389330047770963,0.9367968080834604,6837,no,212733
lucky,glückliche,7,0.5001267630274291,0.0721121682119103,0.8739824149053756,6465,no,377315
achievements,errungenschaften,3,0.6809548185307414,0.027276167513854,0.961486904623887,5638,yes,156769
devon,devonshire,2,0.6415953032847878,0.0222928060291361,0.9664208385172404,5774,no,1731
flute,piccoloflöte,3,0.755757289423912,0.0755576464895781,0.9091106832977184,6644,no,34151
aids,brustkrebs,4,0.5525736127446952,0.2114761597560854,0.7232167754413285,6204,no,142028
slovenia,serbien,3,0.7112762110376242,0.0896393287995883,0.88807892425485,5510,no,476
vocalist,schlagzeuger,1,0.8044193755410183,0.0229073780696973,0.9723115710090092,5666,no,30793
leslie,craig,9,0.5846266231058892,0.0559238878700629,0.9126940234816822,5772,no,1756
powell,johnson,3,0.62214510632032,0.0757748993710263,0.8914275292969068,5755,no,1410
kazakhstan,tadschikistan,8,0.7402452589184348,0.105279821106034,0.8754858683754392,6953,no,727
militia,kavallerieeinheiten,7,0.6907238621768735,0.1410260684866352,0.8304465521576478,5789,no,39473
commands,kommando,7,0.6199625080922062,0.1387683812751848,0.8171046108444509,6491,no,151670
mediation,schiedsgerichtes,3,0.6983327963734427,0.0264411481410529,0.9635180757515158,6164,no,66004
designers,produktdesigner,3,0.6986961186769938,0.0991468532866174,0.8757313697423414,6272,no,331385
windsor,paddington,8,0.5622035405419514,0.2098975489277845,0.7281475809444355,6223,no,3303
afternoon,vormittag,1,0.8353252538781193,0.0340073264260827,0.960881109029432,5811,no,532017
inline,wikilinks,2,0.579043176044576,0.0502136036840418,0.9202017279723268,6366,no,22386
achievements,auszeichnungen,4,0.6755725429457965,0.0326584430987989,0.9538872998466316,5638,no,156769
overview,übersicht,1,0.7082614147660267,0.0513653544575283,0.9323807999683438,5503,yes,196502
icon,„symbol,6,0.5090483430682399,0.1689369387460287,0.7508250646769816,6724,no,180199
cruise,kreuzfahrtschiffen,0,0.7217139240077795,0.0,1.0,5857,no,240158
wealthy,vermögenden,4,0.8244411922051189,0.0488563149417452,0.9440553596661888,5504,no,159841
raiders,raiders,0,0.6568274523473431,0.0,1.0,6615,yes,8322
preservation,erhaltung,0,0.743927742966683,0.0,1.0,5418,yes,111341
involve,geschieht,5,0.6067024026277505,0.0462996842209627,0.9290971879670432,5751,no,359878
motors,elektroantrieb,5,0.7030264764934172,0.0528896707936894,0.9300323574466504,6076,no,69198
nephew,großneffen,9,0.8084254294563606,0.0630188897452685,0.9276845481039993,5841,no,46102
suspension,suspendierung,5,0.4862439347145184,0.0916108766488759,0.8414638506985369,5739,yes,159441
playwright,theaterautor,1,0.816013497339823,0.0447304556517017,0.9480327970980912,6597,no,20874
incumbent,wiedergewählt,5,0.7181623863398124,0.0919102135237684,0.8865407698776054,5434,no,45288
appreciated,bedanken,2,0.651539422107491,0.057609197602953,0.9187628714182992,6697,no,219010
procedures,standardverfahren,8,0.6492994921724182,0.1169474576868974,0.8473762829224062,5486,no,617792
delay,zeitverlust,9,0.6364999821553051,0.1584941295050627,0.8006348384467362,6215,no,283570
magnitude,gemessene,9,0.5441736279688794,0.2085393574013059,0.7229497013410152,6194,no,103281
directions,fahrtrichtungen,2,0.584484514590953,0.1192442461146554,0.8305536837870706,6538,no,278196
capitol,avenue,8,0.4507327256154567,0.2758622202886229,0.6203356191180547,6028,no,17936
leon,victor,9,0.43651717326973,0.1637331915749908,0.727225169421851,5909,no,2590
warrior,kriegerin,3,0.6594944530180743,0.0757169240220131,0.8970133945330873,5815,no,67574
carefully,behutsam,8,0.572413372819294,0.2048435873932532,0.736453196459975,6193,no,542015
stakes,wettrennen,9,0.4192749827776367,0.1409233249009793,0.7484402880741535,5428,no,67435
garcia,marquez,1,0.644202808610154,0.0814202662696451,0.8877926170096885,7011,no,1943
cyclone,wirbelstürmen,8,0.7277718850984722,0.0646949264703369,0.918362604558463,6444,no,12960
genes,chromosomen,5,0.7330449401243565,0.1224551984913546,0.856861275686641,6726,no,138907
autobiography,autobiographien,3,0.7533474726520903,0.0865784844185343,0.8969212896807112,6609,no,24649
xbox,spielekonsolen,6,0.6921067068490048,0.1388811587719752,0.8328722180940726,6919,no,43268
mosque,minaretten,7,0.6853072298007706,0.2167896399501842,0.7596825272101497,5462,no,41767
learns,umbringt,9,0.6943275823228281,0.1036012814254787,0.8701622586519717,6605,no,71040
egg,eies,4,0.5593039981377241,0.1212893101322996,0.8217888588405304,6020,no,233657
warrior,warrior,2,0.6781259134406188,0.0570854635994686,0.9223550323319384,5815,no,67574
estimate,abschätzung,2,0.7125538067031439,0.1270164568029953,0.848712535062211,6687,no,268772
supplied,belieferten,3,0.703633354880015,0.0345752774816333,0.9531632712407851,5631,no,255570
chi,jin,8,0.4946938151390128,0.1552369838189475,0.7611484421605496,5654,no,31885
mysterious,geheimnisvollen,1,0.8485730266637833,0.0042933736485365,0.9949659481872374,6412,yes,146641
holes,löcher,0,0.7621670108960117,0.0,1.0,6872,yes,270893
fled,geflohene,8,0.7824775272379353,0.0839653797319694,0.903091849380347,5493,no,79060
sculptor,holzbildhauer,6,0.7072297307004514,0.1571865807331357,0.8181587058758176,6117,no,19123
maharashtra,pradeshs,8,0.6828256800887573,0.0720471414730692,0.904557245386045,6713,no,742
currency,währungen,1,0.7787317898953866,0.0553829327952947,0.9336027391811994,5672,yes,346161
sovereign,souveräne,3,0.7002336031665795,0.0075864566214038,0.989281941764018,6859,yes,84672
constitute,beträfe,9,0.5095462680649578,0.0837509902650135,0.8588380628948834,6955,no,124751
presenter,hörfunkmoderatorin,4,0.7449614531891577,0.0622400960175433,0.922893983443526,6323,no,41622
davies,smith,5,0.6078055297514992,0.0829199298150302,0.8799524055953181,5549,no,907
airfield,militärflugplatzes,5,0.759460830520308,0.0133037588818852,0.9827842022469262,6165,no,11374
judgment,urteilsspruch,8,0.632760143983956,0.0700374412894963,0.9003447895139746,5518,no,320397
licensing,rechteinhaber,7,0.6716713008326523,0.126857343381747,0.8411361391969219,6844,no,130623
brass,posaunen,6,0.5635628963969254,0.0520476156753839,0.9154536599770238,6927,no,85995
reliability,zuverlässigkeit,0,0.8296243665540365,0.0,1.0,6825,yes,167753
manages,zwingt,3,0.6026773896772948,0.0666690003398113,0.9003968627692045,6197,no,145730
stops,fährt,4,0.5836907371038558,0.0535009245737128,0.9160363705437418,5405,no,244515
instances,ausnahmesituationen,9,0.5843425427714997,0.1229045238138559,0.826221232125785,6110,no,282587
displays,zeigt,0,0.6256116575149111,0.0,1.0,5620,yes,257217
diana,julia,8,0.5609379605222415,0.1526815623182058,0.7860462649473469,6547,no,2983
nat,switch,1,0.3393635781145784,0.1503802098399546,0.6929410570616249,6893,no,6165
fac,verbesserungsvorschlag,2,0.4975702692284528,0.0262258747928283,0.9499311419295924,6773,no,4594
oslo,stockholms,9,0.6565248360054752,0.1657147351764836,0.7984593043384293,5892,no,818
surprised,überrascht,0,0.787567640741186,0.0,1.0,5637,yes,474850
indication,anhaltspunkt,2,0.6504258276967045,0.0309254803577903,0.9546115491491552,5404,no,171236
andré,marcel,7,0.6108452368447626,0.0907203721838509,0.8706886839714646,5874,no,0
optical,optischem,6,0.6855451369499324,0.111285182472527,0.8603401756183345,5885,no,124269
legally,gesetzlich,4,0.6633387880098428,0.0933356360863669,0.8766502036885292,6814,yes,179044
cartoon,zeichentrickfigur,3,0.6948791823951828,0.0700323798568904,0.9084438210729888,5491,no,109555
ludwig,moritz,8,0.5093886041458723,0.1062384957920768,0.827430443197213,6456,no,833
enlisted,militärdienst,0,0.6604682266729067,0.0,1.0,6460,no,37666
halifax,glasgow,7,0.5886353019573857,0.1636363456053567,0.7824770531555773,6398,no,2858
segments,segmentes,4,0.5570981320565291,0.1326103002733271,0.8077299130222818,6407,no,129120
trumpet,tenorsaxophon,9,0.6696010671849226,0.0955250185056411,0.8751512720685439,6848,no,34393
milton,heath,8,0.4804625264773661,0.2648443232239343,0.644650625000861,6182,no,2018
filter,filtern,1,0.727361405097382,0.0281769061603427,0.9627061847950008,5507,yes,301947
observation,selbstbeobachtung,3,0.6161181992520787,0.1102869353403878,0.848174345019929,5511,no,169813
altitude,flughöhen,1,0.7000081242949074,0.0025772216919373,0.9963318026675928,5419,no,72951
witness,zeugenaussage,3,0.6759523647546987,0.0348791682097423,0.95093187824085,5840,no,255389
napoleon,napoléons,3,0.7236862879650667,0.0786236828452583,0.9020033581710954,6259,no,1387
smoke,rauchende,9,0.6037002642107768,0.1197180656732853,0.8345105995690324,6508,no,396488
lon,chaney,5,0.37304477540879,0.1330755071855023,0.7370674289056776,6467,no,4702
reasoning,schlußfolgerung,8,0.6810635860877887,0.0920729483222706,0.8809098468066487,5469,no,120536
toll,durchgangsverkehr,9,0.5002484340475875,0.0852187955558057,0.8544430990381229,6399,no,122745
busy,frequentiert,3,0.5249941695491147,0.0167704644785804,0.9690447411565016,6550,no,607913
nat,gene,4,0.3122649834827047,0.1774788044718283,0.6376088705216917,6893,no,6165
trustees,trustee,6,0.6544540735984091,0.034396865314262,0.9500663156987832,6647,no,48852
enlisted,unteroffiziere,9,0.6165338612786867,0.04393436539422,0.9334799712992428,6460,no,37666
proceedings,hauptverhandlung,9,0.5588747207251046,0.0212273581874951,0.9634075467764472,5722,no,172239
militia,polizeitruppe,9,0.6874900400647117,0.144259890598797,0.826558578148943,5789,no,39473
roller,achterbahnen,0,0.613254289752679,0.0,1.0,6856,no,79654
diet,ernährungs,3,0.581053049492947,0.0764799034341157,0.8836865846895444,5845,no,1259119
worn,kopfbedeckungen,2,0.6888296955062705,0.0205632993011645,0.9710128244123042,5659,no,276912
victories,siege,1,0.7113675281457368,0.0188809674604242,0.9741444623658532,6232,yes,60590
pet,haustier,0,0.6726035107974904,0.0,1.0,6423,yes,535006
fringe,pseudowissenschaftlich,0,0.53936663437486,0.0,1.0,5847,no,46715
crawford,garner,1,0.6770990887053276,0.0038296037847915,0.9943759106834124,6909,no,1813
discontinued,aufgegeben,1,0.5911302435406407,0.0531557578173956,0.9174966432526036,5968,yes,43316
underlying,determiniert,6,0.5774680380991826,0.1580563130817122,0.7851106998320986,6533,no,243128
pregnant,säugling,8,0.6548857775690948,0.209391954503715,0.7577260795537017,6768,no,379625
ahmed,ahmed,0,0.8176382285768922,0.0,1.0,6038,yes,1089
thereby,somit,3,0.6485970817188402,0.0784450440578178,0.8921038530277466,5872,no,242967
nose,beinen,4,0.5570728807908074,0.1534557038784638,0.7840259953089816,6388,no,305043
nat,nummer,2,0.3303882602105452,0.1593555277439878,0.6746144991250361,6893,no,6165
rescued,überlebenden,7,0.6639512993898873,0.1541344204680077,0.8115913568387656,6011,no,59230
consent,rechtmäßig,9,0.6404749383902342,0.1496484743755133,0.8106011390654988,6862,no,206529
willie,tommy,8,0.639541989138348,0.1329648808573641,0.8278787075924617,6589,no,1672
healthcare,gesundheitssystem,3,0.7297152514771208,0.0408754912895219,0.9469556419237958,6515,no,403091
silence,flüstern,3,0.612941544737725,0.0558525191360629,0.9164877169923518,6989,no,192256
bet,bet,0,0.5631010255255849,0.0,1.0,6970,yes,398333
designers,gestalter,6,0.6672067552077376,0.1306362167558735,0.8362632480996126,6272,no,331385
blogs,websites,1,0.7317303052238393,0.1114741931209364,0.867796965813439,6887,no,361395
fisher,richardson,2,0.605686471626733,0.1273701404263418,0.8262478799971318,5489,no,8650
uprising,volksaufstand,8,0.7392666863696575,0.1099227796568081,0.8705556485866932,6611,no,33232
butterfly,schmetterlinge,4,0.5038858806922428,0.0964968611520905,0.8392744254179275,6132,yes,57621
angry,wütender,2,0.7454025515928863,0.0402644402979105,0.9487512639407064,6245,no,265826
rescued,gestrandet,9,0.6598867424420694,0.1581989774158256,0.8066229814605425,6011,no,59230
nominate,abstimmen,7,0.5775751210885331,0.0870824431915892,0.8689814908133837,6427,no,29071
permit,gestattet,0,0.7445480408082155,0.0,1.0,6676,no,353092
pursuit,verfolgen,2,0.5026486724949771,0.0523744929632259,0.9056354829442338,6235,no,146544
package,anwendungsprogramm,5,0.5918255331001752,0.1097656089060665,0.8435476129413703,5525,no,752780
sustainable,nachhaltigen,1,0.7963980627002581,0.0211426871123737,0.974138674901258,6080,no,371619
quarters,beherbergten,4,0.5336545897464039,0.0513346984893975,0.9122467718268624,6708,no,133036
zimbabwe,namibia,9,0.7321764167295367,0.1086221823263408,0.8708107001506528,6521,no,1329
roosevelt,reagan,6,0.6194300674896194,0.2011171299533248,0.754898766847218,5478,no,4684
pound,pound,2,0.5596308170052832,0.0214988861585262,0.9630050124069012,6213,no,166639
remarks,entgegnung,4,0.6589285082018586,0.0656486748778333,0.909397264486297,6311,no,133993
