en,nl,position,score,rel_score,ratio_score,index,correctness,freqs
kosovo,kosovaarse,8,0.6720434067071188,0.1421948461044415,0.8253645715938259,6694,no,455
southwestern,noordwesten,5,0.7395928334019131,0.02404830931522,0.9685083634576668,5750,no,21009
mesa,colorado,2,0.5053772738062234,0.066094110915826,0.8843439712244338,6529,no,11716
referendum,referendum,0,0.8535995571217667,0.0,1.0,6669,yes,55261
spy,spionage,2,0.6852353415714447,0.0765650931914578,0.8994945530383066,6141,yes,90489
potter,potter,0,0.6882162070601744,0.0,1.0,6324,yes,15429
heinrich,ludwig,7,0.6789300016648226,0.1015093583121341,0.8699330614038594,6600,no,140
dinner,avondeten,8,0.6790279461628121,0.1696065698558342,0.8001417964337104,6185,yes,619310
considerably,naarmate,5,0.695296076540171,0.1144503078444102,0.8586590689980121,6728,no,266110
trails,langeafstandswandelpad,9,0.647077615085553,0.1375966298250773,0.8246449010942767,6937,no,153999
publish,publiceerde,8,0.6740952096762682,0.2389292692873637,0.7383101167686427,5859,no,230884
patrolling,patrouilleerde,2,0.5866978989192184,0.0878741840967243,0.8697334409336244,6501,no,12092
dorothy,katherine,5,0.6739645027867363,0.0917737604527701,0.8801499613399032,6763,no,3052
sensitive,gevoelig,2,0.7362550455367902,0.0284637057587929,0.962778857311175,5842,yes,371115
thrown,uitgegooid,5,0.7454422941783897,0.0930112600791763,0.8890680830120209,6522,no,227978
jeremy,tim,2,0.6256841158600137,0.0545114995027029,0.9198590842523522,6015,no,4991
occasional,veelvuldige,4,0.6029804523350768,0.0673774929851968,0.8994902746278242,6096,no,167904
conventions,standaarden,3,0.5724753225004262,0.1668039418480247,0.774369511100742,6714,no,67831
deals,focust,7,0.5703057081732151,0.122457779650534,0.8232329188779514,5808,no,573868
nominating,verwijdernominaties,9,0.7091980306290233,0.0781164847010461,0.9007810942386894,6816,no,12296
variables,parametervergelijking,2,0.7406919455792699,0.1280244149674704,0.8526280604558936,7276,no,170150
fringe,skepticisme,7,0.4520375893582051,0.0778805168408304,0.8530329197478322,5847,no,46715
lighting,belichting,1,0.6444250852316166,0.0431815412103624,0.937200225318064,5744,yes,426040
pit,mijngang,3,0.4957675275715328,0.0957071655287664,0.8381889087644585,5630,no,131888
norton,naughton,7,0.5154844377845479,0.1301559704248106,0.7984079546913897,6851,no,2774
catalogue,oeuvrecatalogus,1,0.7307184875234163,0.1059306296075448,0.8733870299525297,6062,no,68576
drives,wegrijdt,9,0.51822091224907,0.050582493718578,0.9110720976915968,6607,no,272568
remarkable,verbazingwekkende,4,0.691106131893203,0.0998639885168442,0.8737449292457803,7007,no,289856
trails,wandelroute,4,0.6661617456788631,0.1185124992317672,0.8489659881148959,6937,no,153999
rap,rapper,9,0.6362190419818317,0.09212934262645,0.8735092373740916,6495,no,69727
prussia,aartshertogdom,6,0.6768562565848862,0.2152851588246191,0.7586871822044039,6530,no,302
lutheran,protestantse,2,0.7652894261844607,0.029737882048865,0.9625951439140534,5820,no,753
relay,estafettes,2,0.6198042457000097,0.0194777168510431,0.9695318842200435,5855,no,61979
swift,vooruit,7,0.3944740711964437,0.1047510435943274,0.7901727287133192,7116,no,68512
trick,hattricks,1,0.5686200991103187,0.0071444155595109,0.9875914277843124,6146,no,219033
committees,adviesraden,4,0.707698502557228,0.1199910511725125,0.8550289167818924,6503,no,108685
dirty,stoned,7,0.5391963847934133,0.1472078938734208,0.7855376219983146,6917,no,231623
trainer,instructeur,6,0.5750987735536067,0.0405999787739645,0.9340586957168884,6877,no,182315
adoption,standaardisering,7,0.5659888656390548,0.0916880810929277,0.8605879656440314,6837,no,212733
fed,gepompt,2,0.5494762759272155,0.0866273538421876,0.8638156586630525,6101,no,201404
diploma,masterdiploma,1,0.7856519492630665,0.0209627768269332,0.9740114131953076,7223,no,80053
jackie,connie,7,0.6408566706042385,0.1001286469714186,0.8648709433285159,7169,no,3044
payment,afbetaling,6,0.780329217686391,0.0671978920117266,0.9207129881241652,5787,no,1083253
julia,christine,8,0.608392470951455,0.1766448030929939,0.7749854574637787,5861,no,2553
springfield,kentucky,5,0.6177115583630537,0.0909730014889227,0.871631178887368,6308,no,9676
airing,televisiezenders,7,0.675917896044917,0.1061596235205326,0.8642594616713715,7253,no,30153
uploader,uploaders,4,0.7050670051532721,0.0885862124666606,0.8883817131967037,6151,no,2317
furniture,meubels,0,0.843699665331092,0.0,1.0,6683,yes,569320
slovak,tsjechisch,2,0.7485959070296873,0.064701680194747,0.9204452574173292,6960,no,330
admit,verbazen,3,0.6722177827480662,0.061304259162302,0.9164247893592364,6577,no,348615
algebra,getaltheorie,6,0.6926074428610951,0.0947808929462218,0.8796262420511449,7173,no,22084
runway,landingsbaan,0,0.7706243683523538,0.0,1.0,6808,yes,53095
convoy,torpedojagers,5,0.6839324347059896,0.1480432385974397,0.8220582123397652,6735,no,18503
doctorate,eredoctoraat,3,0.8195312339349301,0.0767276455808592,0.9143912017671592,6757,no,29468
recommend,adviseer,0,0.7384236325837195,0.0,1.0,5682,no,771284
oslo,aarhus,8,0.6506937364260683,0.1890050261769646,0.7749132967743616,5892,no,818
demon,demonische,2,0.6726156714063813,0.0631105051836733,0.9142201172232608,7160,no,56523
dust,druppeltjes,7,0.5729448176695338,0.0667175724696991,0.8956987725115791,6513,no,297720
sculptures,muurschilderingen,9,0.7333375016057778,0.1343047688422655,0.8452072087579232,6648,no,53343
extends,doorloopt,3,0.702989689281253,0.1139848001475563,0.8604793642611176,6347,no,127925
confidence,partijdigheid,9,0.6017403432075431,0.1439479230989132,0.806959651099358,5707,no,610930
legends,verhalen,9,0.5697938433637768,0.2038079440688585,0.7365466996331029,6152,no,57188
mysterious,duistere,9,0.6252440824277002,0.2528089070164384,0.7120801249404299,6412,no,146641
collegiate,universiteitsteam,5,0.5365908176861014,0.0906608223998353,0.855463395221391,5826,no,24334
edu,//web,1,0.5175237950786107,0.0108296121099353,0.9795030902373442,6136,no,46819
introduce,brengen,9,0.5875659947930227,0.2258298143859787,0.7223617188120021,6651,no,298951
reflects,reflecteert,7,0.6604897936676309,0.119248911872028,0.8470655476958842,7107,yes,198962
presbyterian,presbyterian,2,0.7228329539051228,0.0223215152281519,0.9700444456112366,6209,yes,835
clients,cliënt,6,0.6367725993037406,0.110257276421977,0.8524058006182613,5846,no,1475341
tel,israëlisch,8,0.5740158780901687,0.2372304497256954,0.7075728522995032,6603,no,19444
observer,waarnemende,9,0.5028860641124477,0.1991016545758204,0.7163744474791367,6119,no,57335
verified,gestaafde,6,0.6021193710166541,0.1205987701468253,0.8331316687959743,6180,no,90033
jackie,bobby,3,0.6615753456931256,0.0794099718825315,0.8928319225779754,7169,no,3044
instructor,docent,1,0.6908367393968691,0.0664377520423455,0.9122672785186792,6562,no,181012
soprano,tenor,2,0.7873219441550575,0.0517399606534835,0.9383359435615306,7199,no,14198
explorer,ontdekkingsreizigers,1,0.6349109138755746,0.0652891714471084,0.9067564074674164,6201,no,38234
acknowledged,aangehaald,6,0.6496259326772933,0.0318035760989818,0.9533281495893898,6705,no,171634
coin,muntje,4,0.6559049663106309,0.09773762354863,0.8703130305216933,6172,no,126345
punishment,straf,0,0.8378174836234095,0.0,1.0,5734,yes,174758
enrolled,afgestudeerde,8,0.7303900628645045,0.0373153915099023,0.9513936089716724,6247,no,122426
georges,léonce,9,0.6243311820578228,0.1286393598263058,0.8291575132482386,6855,no,1221
quarterly,driemaandelijks,4,0.6803409918735326,0.0211392817896494,0.9698647523197502,7219,yes,91996
edmonton,calgary,2,0.6722027059148958,0.0353007690035314,0.9501051651971018,5669,no,4586
lifestyle,leefgewoonten,3,0.5707908035771029,0.2047338756126643,0.7360059826509184,7130,no,514124
andré,alexandre,1,0.6333353405881743,0.0657240329184023,0.9059821877665102,5874,no,0
commitment,vastberadenheid,2,0.6532018872947611,0.0116389590153511,0.9824936162091308,6253,no,605347
barrier,binnendringen,7,0.5121655498371905,0.1926081189913537,0.7267092578650083,6982,no,147355
playwright,toneelschrijfster,1,0.8123371261914866,0.0690891636985314,0.9216166292167752,6597,no,20874
palomar,gemcode,3,0.4477538123444401,0.0143982714098425,0.968845166091477,6321,no,150
gibraltar,malta,3,0.5515061168463116,0.2303364775655737,0.7053927744383938,7105,no,419
convince,beseffen,7,0.6998167917108655,0.1752510044021437,0.7997286551046713,7040,no,173397
chest,schouder,0,0.7317009335917402,0.0,1.0,7289,no,334504
algorithm,turingmachine,8,0.672104454158763,0.1715840813276603,0.7966262736653941,6024,no,99003
tribal,stamhoofd,8,0.54840687931193,0.0723918574142047,0.8833891676455837,5980,no,99559
trace,getraceerd,9,0.4882348748614983,0.0829334712967099,0.8548003021271452,6900,no,137102
dust,wolk,0,0.6396623901392329,0.0,1.0,6513,no,297720
decrease,vermindert,3,0.7814832244283245,0.0209908774001552,0.9738422992688156,6838,no,353877
girlfriend,schoolvriendin,5,0.7657971181103287,0.1223943806554155,0.8621982074524489,5970,no,208460
illustration,illustration,7,0.6175524043980601,0.1971524439749273,0.7580075233765305,6341,no,112826
berry,withers,4,0.4713164532296623,0.1406677252597876,0.7701448334710297,7232,no,76122
patron,beschermheren,3,0.6713974589415037,0.0697177128290265,0.9059286390501624,6490,no,47895
questioned,betwijfelde,8,0.693960015916951,0.0338403883930849,0.9535032019868608,7240,no,113976
bce,ptolemaeïsch,5,0.6146722849457011,0.2044029011862655,0.7504467176553767,7178,no,926
boulevard,rotonde,8,0.5933371660063662,0.1797919986913101,0.7674489504459248,5762,no,9240
duncan,craig,3,0.6324532321687943,0.0380759534888257,0.9432150690778912,5778,no,1804
rotation,zwaartekrachtsveld,6,0.6219116351273715,0.1332476109153131,0.8235503152300919,6689,no,112783
blake,eliott,9,0.5942489689318227,0.1298301942968289,0.8206961325638494,5704,no,2908
robertson,mcconnell,3,0.670548322079205,0.0775631873302725,0.896321355366532,6179,no,1268
orlando,orland,5,0.5292318984196477,0.2182313673067384,0.7080373346579637,5853,no,19460
cyclone,orkaan,1,0.794369906906728,0.0075822910175078,0.9905452082591284,6444,no,12960
confederation,confederaties,1,0.6825789962171123,0.0564614194808061,0.9236017161152325,6754,no,6666
nathan,nathan,0,0.7557788303087649,0.0,1.0,5902,yes,2726
operators,touroperator,6,0.6061336211678993,0.0968682373448805,0.8622077080282432,5905,no,233328
toll,wegverkeer,2,0.5207288352656023,0.025191438639718,0.9538550959840576,6399,no,122745
insert,weghalen,5,0.5592917801260441,0.0293793032787632,0.9500921582408351,7316,no,147613
jin,jin,0,0.8236551492745459,0.0,1.0,6452,yes,3374
phrases,voegwoorden,9,0.6535362292524531,0.1008665457691966,0.8662961628603474,6774,no,222733
politically,linkser,7,0.612716164295874,0.0908135252716616,0.8709172809359541,6903,no,109991
remembered,bewonderd,7,0.5991055770069024,0.1580972606449959,0.7912088376012182,6030,no,189553
skiing,langlaufen,3,0.7418246906366949,0.0913240184287867,0.8903868931979475,7278,no,114536
apollo,saturnus,1,0.588418367967392,0.2534121268421894,0.698974878666625,6807,no,2219
aboriginal,polynesiërs,9,0.5138584574081393,0.2496176862766614,0.673051098791483,6554,no,28782
rafael,eduardo,3,0.6832231802186565,0.0814632952943635,0.8934683718059605,7282,no,1030
compact,compact,0,0.7516647852548191,0.0,1.0,6280,yes,220023
panels,ramen,3,0.6205519020948018,0.1893550169127806,0.7662015072734452,7310,no,276890
circus,kermisattractie,9,0.5236142895400421,0.2400592155984274,0.6856520306346102,6658,no,44038
leon,david,2,0.4812358616220372,0.2031096322827116,0.7032060061887664,5909,no,2590
rican,mexicaanse,7,0.699987546922184,0.0961664010629697,0.8792112991383886,6878,no,1039
latvia,estland,1,0.7857033956610966,0.0389481819362513,0.9527701359042708,6885,no,314
mayors,gemeenteraadsleden,2,0.6348688968550572,0.1017395910512676,0.8618810498091818,6222,no,12635
privately,beheerders,7,0.5193641381906695,0.141399688542586,0.7860057060907062,6206,no,97462
assumption,aanname,0,0.6435369406570307,0.0,1.0,6224,yes,131169
saxon,oudsaksische,2,0.6568782855880879,0.0470300527039759,0.9331872487572916,6514,no,1671
clients,cliënten,1,0.7349299440399844,0.0120999316857333,0.9838026134175978,5846,yes,1475341
complaints,geklaagd,2,0.6845214700587477,0.0789980904703505,0.8965342938750553,6086,no,241048
feat,love,9,0.5416573635069343,0.0803277483772288,0.8708526187485515,5696,no,64003
switched,stapte,5,0.5930768044871704,0.0620498765601447,0.905285682364594,5799,no,120437
consequences,oorzakelijkheid,3,0.6979397624279478,0.0813657876429346,0.8955919310012177,6129,no,373148
explicit,impliciet,6,0.6789072997305229,0.0895686605900956,0.8834463728016602,7241,no,100101
legends,legendary,6,0.611825688866269,0.1617760985663663,0.7908793630076072,6152,no,57188
rafael,rafael,0,0.76468647551302,0.0,1.0,7282,yes,1030
cairo,caïro,0,0.8484520067121277,0.0,1.0,6976,yes,2236
aux,rues,9,0.5468585641808972,0.1029707604063352,0.841541837971468,6758,no,7780
economist,wetenschapshistoricus,8,0.635433735669613,0.2377249095705547,0.7277414466815856,7026,no,57898
penn,franklin,3,0.5257131512115268,0.0528971334944461,0.908578995409101,5924,no,3642
deer,luipaarden,5,0.6089019031445522,0.0529947649812767,0.9199349875391694,6408,no,121198
suspension,achterwiel,8,0.5030951079546937,0.082371261970733,0.8593065866768316,5739,no,159441
committees,bestuurscommissie,2,0.718011355288297,0.1096781984414435,0.8674887245499102,6503,no,108685
paying,betaalde,3,0.7406465596903775,0.1121967492572655,0.8684438887188908,6301,no,815788
smooth,geribbeld,9,0.5660376694426714,0.1167848246445459,0.8289675198813398,5746,no,409754
pack,jetpack,1,0.5891198770993927,0.0498084865743605,0.9220437072350828,5783,no,429780
tribal,inheemse,6,0.5524843960405469,0.0683143406855878,0.8899573458447215,5980,no,99559
marion,charlottesville,6,0.5569463501800301,0.1228907944391585,0.8192349514706263,6441,no,1539
hey,hahaha,3,0.6090646953728606,0.0886951047641185,0.8728859060858671,6294,no,138190
surrey,oxfordshire,7,0.6884451952110984,0.0789447991086975,0.8971255819165675,5818,no,2459
rankings,swimrankings,8,0.6301026372298137,0.1642573495829806,0.7932205142380983,6553,no,151086
cites,aangehaald,2,0.6793309501411484,0.0160813581600183,0.976875074012849,6636,no,41017
bigger,kleineren,9,0.5717119628378466,0.1882135712833361,0.7523262966798503,6100,no,606587
forbes,hearst,8,0.4542599187766521,0.2547344778587144,0.6407101677141696,6924,no,1948
brook,riviertje,7,0.4823304592211533,0.0891376782753986,0.8440198631792722,6344,no,13744
acceptance,afwijzen,6,0.6155151727094321,0.1529033164766624,0.8010155681722118,6790,no,215467
travelling,reist,7,0.6730686714452168,0.0722522703531808,0.9030588484756082,6670,no,176307
wording,bewoordingen,4,0.6982209460204255,0.0179293254788522,0.9749642970304028,6002,no,55463
nat,cycling,8,0.3414962229546233,0.0929047785439605,0.7861312975258796,6893,no,6165
swing,swingers,1,0.5434229794452776,0.1264644482884098,0.8112153728332314,5829,no,239478
colombian,nicaraguaanse,6,0.7517238439486071,0.1131164681103258,0.8692053705949154,7260,no,700
anton,nikolaj,7,0.5275816407268081,0.1857857861478753,0.7395650836458613,6811,no,663
boeing,boeing,0,0.881888218112401,0.0,1.0,6635,yes,2189
honest,vriendelijk,8,0.6747301239804144,0.0770605265685071,0.8974973597872742,6685,no,443985
caroline,caroline,0,0.8214061590600248,0.0,1.0,6159,yes,2530
viewing,inkijken,3,0.598594580705732,0.0770549795396793,0.8859542223165346,7016,no,282840
willie,kenny,7,0.6413270777631073,0.1494119708641876,0.8110476887115118,6589,no,1672
illustration,tekening,6,0.6201935976847188,0.1945112506882687,0.7612494253879564,6341,no,112826
concerto,strijkkwartetten,7,0.8229151609898087,0.0421503824989514,0.951274926141479,6778,no,7740
bonds,spaargeld,3,0.5283440331602284,0.0114582781422073,0.9787731954786174,7044,no,217570
papua,vanuatu,5,0.644832193890951,0.1431335353483674,0.818350557597797,7315,no,513
saxophone,saxofoons,8,0.8090251130571413,0.0437876040407679,0.9486550761229552,6043,no,15308
civilization,cultuur,8,0.6092717632836386,0.2663272211384424,0.6958342507509582,7299,no,114925
rankings,wereldranglijst,4,0.703837913483357,0.0905220733294374,0.8860440167780372,6553,no,151086
richardson,robertson,2,0.6768903291374502,0.0308337632452098,0.9564325086893632,6092,no,6934
manuscripts,gebedenboeken,8,0.6918702963146495,0.1841916267104738,0.7897504481481823,6567,no,44759
rpm,toerenteller,6,0.6075936228774783,0.043526385414814,0.9331515160638794,7222,no,41601
walt,paramount,5,0.5212494004757682,0.2335341522071559,0.6905945401472454,6750,no,4780
jackie,charlie,9,0.637301528383467,0.1036837891921901,0.8600730854810714,7169,no,3044
mohammad,muhammad,8,0.7110024135332039,0.033052660369204,0.9555776695455486,7257,no,712
resignation,ontslagnemend,9,0.6864506745069776,0.141098383767668,0.8294984661551744,5971,no,56169
births,geboortecijfers,5,0.5596986085933615,0.0969280054043666,0.8523848967768126,6421,no,34762
drawings,illustraties,8,0.7225043861877276,0.151646569268798,0.8265213023880977,6709,no,122273
protecting,beschermers,9,0.6411880852187347,0.2208919089452322,0.7437686636500014,6888,no,240101
cairo,algiers,6,0.6324542881076415,0.2159977186044862,0.7454214064016323,6976,no,2236
assassination,moordpartij,8,0.6956892382287132,0.1110312857958745,0.8623670992750267,6509,no,51835
duration,duurt,2,0.6529099878267947,0.1022401185195673,0.8646095423143948,6198,no,250646
stronger,zwakkere,3,0.7088358068839261,0.1200498641603379,0.855167161945152,5850,no,349797
sensitive,ongevoeligheid,7,0.6448501816191576,0.1198685696764255,0.843251431361733,5842,no,371115
departed,terugkeerde,3,0.6844398633968307,0.0661156344444321,0.9119110650250476,5884,no,54126
macedonia,macedoniërs,6,0.726952571825534,0.1527504579376176,0.8263613369857966,6007,no,554
provision,noodzakelijke,6,0.6557547504116321,0.1026430268395678,0.8646580595059287,6575,no,292202
twitter,twitter,0,0.834875983986227,0.0,1.0,5679,yes,145790
lynn,mary,6,0.5924181707072417,0.0728589219654861,0.8904833448078334,6368,no,2685
logos,beeldmerken,1,0.5408225668215906,0.1108404403541036,0.8299114125957743,6381,no,64607
jam,funky,8,0.5039985194904736,0.1606123359109579,0.7583362736169176,6416,no,79059
cliff,kliffen,4,0.5306449910675669,0.0464885861854941,0.9194491743024858,6142,no,55687
rican,puertoricaanse,3,0.7350515396713246,0.061102408313829,0.9232530235283484,6878,no,1039
sailors,bemanningsleden,9,0.6518474646358656,0.1071414897431624,0.8588365626073954,6506,no,43357
rafael,ignacio,2,0.6855816357439896,0.0791048397690304,0.8965525842261564,7282,no,1030
entrepreneur,groothandelaar,8,0.630507898956977,0.2056582422634449,0.7540461971310181,6804,no,108276
spotted,gestreepte,9,0.4735410960833601,0.128373577353198,0.7867246255681644,6802,no,115863
vampire,demon,7,0.5564083845033349,0.1608650859830815,0.7757269819640875,6595,no,67060
beetles,insectenlarven,4,0.6197395915400811,0.0282846092955298,0.9563525416812249,6377,no,17842
arbitrary,gedefinieerde,7,0.6275989657982961,0.119971482706092,0.8395181578590879,7277,no,70229
trek,star,4,0.5502365883043057,0.0737068857569727,0.8818692897335539,5718,no,54245
syracuse,philadelphia,1,0.6364039833146551,0.0172254576842292,0.9736464476601528,6690,no,1938
hoping,gelukt,7,0.6840466786791655,0.0474522708881659,0.9351300901850466,6371,no,396564
conducting,uitvoerden,2,0.6127972270674943,0.0569459993769049,0.9149733851296628,6682,no,163817
wrestlers,worstelaarster,9,0.6089575262995859,0.1792705874702617,0.7725650933549341,6037,no,13621
curriculum,onderwijs,4,0.7417838327538053,0.0200573338521052,0.9736725517978204,6045,no,234314
hanging,uitgehangen,4,0.6428651340236538,0.0506760261561773,0.9269314799671912,7198,no,269631
poles,slowaken,8,0.4755524042283685,0.1135115529577031,0.8073018191438125,7297,no,65162
johnston,stevenson,7,0.6377026514196624,0.1061709936817383,0.8572728118802143,6849,no,1985
strikes,bombarderen,7,0.5382629705464438,0.0185993064477686,0.9665998089363091,5768,no,145760
mhz,middengolfzender,7,0.591884014300992,0.1953088000266162,0.751892044144938,7097,no,3402
creatures,wezens,0,0.836319361720226,0.0,1.0,6983,yes,191788
discrimination,gediscrimineerd,6,0.6972053205677151,0.1468381691050801,0.8260300909826294,6063,no,170631
stern,schip,7,0.4485997026910472,0.0316596798990039,0.9340779565236966,6968,no,36458
imdb,moviemeter,1,0.6610485910176687,0.114948772738003,0.8518696349924773,5956,no,7969
bones,kaakbeen,7,0.6436274039585983,0.1348935175563581,0.8267310308194888,6125,no,205565
chest,linkeroor,3,0.670897414621907,0.0608035189698331,0.9169011324457882,7289,no,334504
deer,damhert,7,0.600324317790613,0.0615723503352159,0.9069758871735084,6408,no,121198
crawford,harris,6,0.6484716584825828,0.0425602093839836,0.9384106415882376,6909,no,1813
für,wissenschaftliche,1,0.7758890055961384,0.0539218200153138,0.9350191412897256,7147,no,0
finale,cliffhanger,5,0.5329132925605804,0.1390355957427784,0.7930860543666689,6623,no,57248
cooking,kookte,3,0.7027775004035928,0.0681683316294075,0.911578312253604,6874,no,459708
pushed,vastgelopen,2,0.6468084501990599,0.0209058299727292,0.9686904554934026,5991,no,278522
wore,geborduurde,5,0.6158570283687063,0.1243240061229781,0.832035677314595,6932,no,155002
centres,detentiecentra,9,0.5381172859881354,0.218730227033238,0.7109982879377432,5680,no,151535
varied,gevarieerde,2,0.7587843690025797,0.0066513682361495,0.9913103505460248,6701,yes,216097
darkness,verdoemde,6,0.6033121771231426,0.2131483660620262,0.7389361092325495,6866,no,168890
repeat,herhalende,6,0.6225058505490642,0.130518894782591,0.826673830320003,5953,no,257943
dubai,dubai,0,0.8058271187384326,0.0,1.0,7061,yes,13630
uncertain,onwaarschijnlijk,8,0.64332867804614,0.1089105630470177,0.8552181844585129,6850,no,110198
hood,whiting,4,0.4457467551283676,0.1467857872305367,0.7522738807793163,5914,no,85302
fur,pels,7,0.4678546002735041,0.0859522849964457,0.8447973701978285,6894,no,95417
wore,kledingstuk,8,0.6091479093222749,0.1310331251694094,0.8229715176917552,6932,no,155002
ruins,ruïnes,0,0.8598157222085314,0.0,1.0,6048,yes,75473
coached,coachte,0,0.7531470848083486,0.0,1.0,6315,no,36035
disbanded,verlieten,7,0.6203433417062558,0.1044079067011964,0.8559396662915456,6103,no,11417
fluid,oppervlaktespanning,7,0.6614061333316135,0.0948838289678707,0.8745404095019609,6099,no,225545
impressed,geprezen,9,0.6182701154436796,0.092339517740599,0.8700559161760574,6447,no,263477
cnn,nieuwsshow,8,0.6265893356647972,0.1001700942553799,0.8621688413917353,6751,no,5277
mutual,relaties,8,0.545089730149718,0.1948624138076271,0.736655383190754,5843,no,224155
santos,espinho,2,0.6608048530585555,0.0812900424309766,0.8904586961518546,6300,no,1714
encountered,tegenkwamen,0,0.6759483030862006,0.0,1.0,6290,no,154785
shifted,verplaatste,2,0.6528986243655426,0.1186341838999778,0.8462357237060614,7220,no,95335
stronger,zwaarder,6,0.6454438356267189,0.1834418354175451,0.7786886155403826,5850,no,349797
yugoslav,bosnische,2,0.7531739488678877,0.0768517447640089,0.9074104026494252,6911,no,112
preparing,voorbereiden,1,0.7832423500566288,0.0143421824097236,0.9820179782506896,7153,yes,335680
creatures,monsters,8,0.6671046755911358,0.1692146861290901,0.7976673817750287,6983,no,191788
geographical,aardrijkskundige,5,0.6042789697249003,0.2191985573906264,0.7338135526801391,5643,no,79341
pull,halen,4,0.6503836150386304,0.1112413220872148,0.8539421220804458,6160,no,544378
handled,omgegaan,7,0.5441115849713669,0.0852291586781435,0.86457390604666,5948,no,209643
kingston,yarborough,1,0.6449934990424608,0.0901669802402271,0.8773506155714396,6083,no,2478
wednesday,zaterdagavond,6,0.6603271879302876,0.0736887633313519,0.8996087711654025,6291,no,14746
retreat,terugtocht,0,0.7411933039690262,0.0,1.0,6188,yes,132860
edgar,henry,9,0.5114649112325627,0.2165442237244148,0.7025528756075131,6041,no,1556
hopkins,lowell,4,0.5987272998884681,0.1434721322093077,0.8066932875389117,6432,no,1294
varieties,fruitsoorten,3,0.6811533222777818,0.0981389238764678,0.8740665977869326,6536,no,245288
armies,leger,1,0.8288872720067664,0.0734297919108581,0.9186208541906044,6138,no,51252
karnataka,india,7,0.6802258404637294,0.0570194817702987,0.9226587405159572,6590,no,647
exterior,binnenmuren,9,0.6480864042589641,0.0450398632944167,0.9350192520427772,6998,no,169273
rachel,katie,6,0.6957911160600408,0.1373686088710161,0.8351233205825171,5910,no,6256
inhabited,bevolkten,3,0.7198745803166265,0.1200842507853734,0.8570355518164782,7046,no,36704
suburbs,buursteden,9,0.6423883685330951,0.1409723538253307,0.8200415851832447,5788,no,60746
skiing,wintersportgebied,9,0.7087947036214552,0.1243540054440264,0.8507421255162111,7278,no,114536
storyline,verhaallijn,0,0.8520898781514068,0.0,1.0,6950,yes,46565
blow,ontploffen,5,0.592193299255675,0.059296880982524,0.908982694166098,6873,no,252984
brigadier,brigadegeneraal,2,0.7902558554705252,0.0337231019311204,0.9590728602615488,6720,no,2151
floating,floating,7,0.5335348115766092,0.0710760802794603,0.8824432684941106,7266,no,150063
neighboring,omliggende,1,0.7009371791597353,0.0588728559357273,0.9225163485392364,6353,no,71739
darkness,hel,4,0.6137400100602173,0.2027205331249515,0.751708107860179,6866,no,168890
everyday,huiselijke,5,0.5718509801701062,0.2204397599896619,0.7217691072027302,7250,no,515693
leon,enriquez,5,0.4565882776132746,0.2277572162914742,0.6671897187604265,5909,no,2590
mcdonald,mccann,9,0.5790940863375329,0.1843366727479446,0.75854172686366,6329,no,1663
carefully,zorgvuldig,0,0.8322114144272151,0.0,1.0,6193,yes,542015
creatures,fantasiewezens,2,0.7326537345928595,0.1036656271273664,0.8760454057716223,6983,no,191788
cyclone,orkanen,7,0.6379251719969562,0.1640270259272797,0.7954653327818723,6444,no,12960
affiliate,uitzendgroep,3,0.5200190664949532,0.0375724158370998,0.9326165893353354,6240,no,349891
demo,coveralbum,6,0.6373197030842004,0.1244936329196209,0.8365824972654503,6296,no,128035
inscription,gegraveerd,4,0.6749353167472864,0.2000031631955303,0.7714088844182485,7059,no,26613
blade,vertanding,7,0.5484831031483324,0.0522080435395119,0.9130867104877736,6498,no,130603
cia,inlichten,8,0.5804367755222423,0.1704883222092296,0.7729622798275473,6551,no,1990
rat,rat,0,0.722670910097125,0.0,1.0,7314,yes,63749
collect,verzamelden,3,0.5861552671946648,0.1965009797756475,0.7489306697080498,5687,no,370651
astronomy,sterrenkundige,6,0.765034199637149,0.1315344266709192,0.85329128991212,7274,no,37075
autobiography,boek,6,0.6549515125998421,0.178336357459247,0.7859846952451125,6609,no,24649
rhine,rijnland,3,0.6565755907909852,0.0474445141872718,0.9326091487277384,6740,no,291
surnames,achternamen,0,0.7906003435031543,0.0,1.0,7114,yes,7029
sheet,afgedrukt,7,0.482980734101065,0.0604577616215053,0.8887495786600118,5705,no,311451
viewing,videobeelden,9,0.5578307160079216,0.1178188442374897,0.8256213706485722,7016,no,282840
certification,certificering,0,0.7792580075498065,0.0,1.0,7085,yes,282150
plains,woestijngebieden,9,0.5852942832722304,0.1106665966135842,0.8409873315986652,5918,no,41195
karen,julie,9,0.6181151390914589,0.1616965550589201,0.7926466655067389,6269,no,15155
logan,logan,0,0.691463627078834,0.0,1.0,6984,yes,2176
fork,óp,7,0.3865393103452839,0.15347093929955,0.7157999512037257,5660,no,85598
eliminate,tegenhouden,8,0.6362968923270046,0.1012622866557525,0.8627062213564833,7308,no,372089
providence,boston,5,0.5632739335501054,0.0479269402987668,0.9215856155490094,6823,no,19781
customer,aanbieder,3,0.6954907924566904,0.1337722619965613,0.8386853709710246,5748,no,1439964
spa,hotel,8,0.4241455513711006,0.156992871176581,0.7298528799931484,7100,no,165022
rhine,moezel,4,0.6557832028985847,0.0482369020796722,0.9314836298870158,6740,no,291
