et,sk,position,score,rel_score,ratio_score,index,freqs,correctness,note
läbirääkimised,Rokovania,1.0,0.709322475201358,0.0496829737518464,0.9345420064897194,4758.0,0.0,yes,1
sisemine,integrita,4.0,0.6734524524889121,0.154620666463955,0.8132765538151036,7566.0,148597.0,no,meaning
vahendusel,internetovej,2.0,0.6372349382649487,0.111245819283879,0.8513711699841238,2371.0,0.0,no,meaning
kell,14.00,2.0,0.8296992629346656,0.0189125544219816,0.97771353870502,174.0,1860327.0,no,number
vangis,samotke,1.0,0.7530018410484884,0.1027754989310847,0.8799039257880584,16294.0,5.0,no,meaning
olemasolu,existenciu,0.0,0.6782691087530874,0.0,1.0,1788.0,195567.0,yes,not_basic_form
olud,poveternostné,0.0,0.7115925942145517,0.0,1.0,17371.0,0.0,no,meaning
demokraatia,liberálnej,4.0,0.8135006766001958,0.1143078220713913,0.8767980437395708,3374.0,110824.0,no,meaning
demokraatia,demokratických,1.0,0.8478490876494003,0.0799594110221868,0.9138190573413902,3374.0,110824.0,no,pos_tag
sisemine,hmatateľná,3.0,0.675219968893225,0.152853150059642,0.8154110469701864,7566.0,148597.0,no,meaning
kell,9.30,4.0,0.8269622135775299,0.0216496037791174,0.9744882131779002,174.0,1860327.0,no,number
dressid,rifle,1.0,0.8007496503591166,0.0224527062891098,0.9727251676239984,76903.0,0.0,no,meaning
ahi,piecka,0.0,0.8405455867606855,0.0,1.0,13669.0,169140.0,yes,1
selts,Spolok,2.0,0.7121823682017915,0.0643054723193506,0.9171841863277704,13880.0,185095.0,yes,1
ammu,dávno,0.0,0.8618449468034621,0.0,1.0,991.0,270403.0,yes,1
märkmed,poznámky,1.0,0.7245407229590964,0.0762896639455589,0.9047368017084976,46834.0,0.0,yes,1
teie,vás,2.0,0.6904011812329706,0.0376578074471224,0.9482764335958648,359.0,7.0,yes,not_basic_form
paiknema,umiestené,4.0,0.6875226414474751,0.0512278832433197,0.9306560448606636,39885.0,116486.0,no,pos_tag
organism,metabolizmus,2.0,0.781279081868107,0.1071112707274177,0.8794321995792941,6776.0,187605.0,no,meaning
esindus,centrále,0.0,0.6368725678913361,0.0,1.0,11812.0,104355.0,no,meaning
laekuma,preddavky,3.0,0.6295570098822525,0.0357810238458395,0.9462212859749688,36316.0,135172.0,no,meaning
tüüp,typ,0.0,0.6723276327668479,0.0,1.0,4986.0,374774.0,yes,1
vms,poprípade,1.0,0.7257630048019647,0.0092391507623945,0.9874297637191276,1552.0,230297.0,no,shortcut
esindus,zástupcov,4.0,0.6090472170372419,0.0278253508540942,0.9563093902030936,11812.0,104355.0,yes,near_equivalent
elama,odsťahovať,2.0,0.6786371045757661,0.082444158312435,0.8916749599122037,1542.0,1552401.0,no,meaning
kiire,rýchly,2.0,0.7246713596944179,0.0473401112061266,0.9386795235686008,954.0,532068.0,yes,1
pulmad,krstiny,3.0,0.7628607371606295,0.0755367246708444,0.9099034430449788,19294.0,0.0,no,meaning
elama,žit,4.0,0.6374747305656934,0.1236065323225077,0.8375908876623273,1542.0,1552401.0,yes,1
enda,vlastnej,4.0,0.6072075174704623,0.0424694124286861,0.9346299514817636,163.0,72.0,yes,not_basic_form
kuivõrd,zrejmé,3.0,0.6772707058841274,0.0131921435045989,0.9808937678308426,3346.0,101438.0,no,meaning
tüüp,povaha,4.0,0.5191934943344333,0.1531341384324146,0.7722328653929965,4986.0,374774.0,no,meaning
hindamine,posúdenie,2.0,0.7986887873450164,0.0283182412480387,0.9657581613348376,6199.0,229765.0,no,meaning
paiknema,umiestnené,0.0,0.7387505246907948,0.0,1.0,39885.0,116486.0,no,pos_tag
jutumärgid,kurzívou,3.0,0.7348823823398813,0.086707479697216,0.8944637906287835,121976.0,0.0,no,meaning
koht,mieste,2.0,0.5459005694278181,0.1501458496817942,0.7842875912301052,470.0,2726920.0,yes,not_basic_form
madalale,nízkemu,0.0,0.7064052294883498,0.0,1.0,17153.0,26.0,yes,not_basic_form
esindus,sekretariát,2.0,0.621565944807656,0.01530662308368,0.9759659563696396,11812.0,104355.0,no,meaning
mahtuma,zmestí,4.0,0.6451630902326534,0.0788065537060135,0.8911466048807292,27540.0,213662.0,yes,not_basic_form
põlema,plamene,2.0,0.6828928858242098,0.0719143450514203,0.9047248858917336,4615.0,187965.0,no,pos_tag
vangist,väzenia,0.0,0.7472550219067831,0.0,1.0,68059.0,0.0,yes,not_basic_form
vangis,doživotie,3.0,0.7143103805338118,0.1414669594457613,0.8346918610287833,16294.0,5.0,no,meaning
minister,premiér,1.0,0.7830088226310784,0.1056935305977267,0.8810698202680297,1342.0,305397.0,no,meaning
maantee,križovatke,4.0,0.7902928403762408,0.0519769017723221,0.938289482369706,2810.0,219004.0,no,meaning
eesotsas,lídrami,4.0,0.5995232589936438,0.1453229553007035,0.8048953562335285,4345.0,0.0,no,meaning
Kalad,Škorpión,4.0,0.6480040626780965,0.1385333507529615,0.8238693438006375,39667.0,4.0,no,meaning
pidu,párty,0.0,0.7786124645322223,0.0,1.0,3266.0,237563.0,yes,1
enese,samého,1.0,0.726847267924748,0.0250237018995109,0.9667180900662252,2840.0,0.0,no,meaning
sõitma,Jazdiť,1.0,0.7576397463616011,0.09091713794028,0.892856755248555,2734.0,1406894.0,yes,1
hommik,ránom,2.0,0.7501679015159372,0.0265646696682809,0.9657994647658716,8406.0,659630.0,yes,not_basic_form
sundima,provokovať,3.0,0.6763233587381143,0.0793550945924315,0.894988279416086,38715.0,292004.0,no,meaning
lugu,horor,2.0,0.6274496048580946,0.1443858163614321,0.8129318603526935,502.0,1104562.0,no,meaning
lastevanemad,vychovávatelia,2.0,0.783728641455901,0.0221671345721592,0.9724937948162328,86554.0,0.0,no,meaning
põlema,podpáliť,3.0,0.6759994471638389,0.0788077837117913,0.8955921717650099,4615.0,187965.0,yes,near_equivalent
lõplik,definitívna,0.0,0.7519741747257811,0.0,1.0,6906.0,122888.0,yes,not_basic_form
soodne,priaznivú,4.0,0.6756942978329517,0.1073575236571132,0.8628985710641434,7644.0,137496.0,yes,near_equivalent
juur,koreňová,2.0,0.6294765437931817,0.095562984849617,0.8681961726576463,29104.0,128780.0,no,pos_tag
põhi,Spodok,2.0,0.6186910383255844,0.0586488209688829,0.9134130080134766,8120.0,317683.0,yes,near_equivalent
ohver,zločinec,1.0,0.7530871985328547,0.0054235711647419,0.9928497110635566,10861.0,186708.0,no,meaning
üheksa,osem,2.0,0.8091965563220765,0.036618815069242,0.956705900238008,2253.0,166919.0,no,meaning
jälgima,dohliadať,2.0,0.7190010870035716,0.0380886631750684,0.949690689688929,6357.0,463215.0,no,meaning
neli,deväť,4.0,0.7813215474982642,0.020918229905825,0.9739252147612116,605.0,863991.0,no,meaning
